file,utterance_id,start_ms,end_ms,ref,mb,gl,ft
synthetic_school_dialogue_glossed.eaf,8992,19728050,19730949,ɔkt̪ɛɾɛ apɛ ɲɛlɛɾasa ɟɔmkat̪ɛ gaɖaɾɛ calaʔa,ɔkt̪ɛ-ɾɛ apɛ ɲɛlɛɾasa ɟɔm-kat̪ɛ gaɖa-ɾɛ calaʔ-a,time-LOC 2PL honey eat-CVB river-LOC go-FIN,"At that time, you all eat the honey and then go to the river."
synthetic_new_glossed_3.eaf,8993,19730949,19733455,mit̪ʔʈɛn bãoɽã d̪ɔ sɔhɔɽɾɛ menaa,mit̪ʔ-ʈɛn bãoɽã d̪ɔ sɔhɔɽ-ɾɛ mena-a,one-CLF.HUM dwarf TOP town-LOC exist-FIN,One dwarf is in the town.
synthetic_school_dialogue_glossed.eaf,8994,19733455,19736157,ɔkt̪ɛɾɛ apɛ ɟɔmaʔ kiɾiɲkat̪ɛ sɔhɔɽɾɛ gat̪ea,ɔkt̪ɛ-ɾɛ apɛ ɟɔmaʔ kiɾiɲ-kat̪ɛ sɔhɔɽ-ɾɛ gat̪e-a,time-LOC 2PL food buy-CVB town-LOC play-FIN,"At that time, you all buy the food and then play in the town."
synthetic_paradigm_glossed.eaf,8995,19736157,19738190,alɛaʔ bʰagwa d̪ɔ mɔ̃ɟa,alɛ-aʔ bʰagwa d̪ɔ mɔ̃ɟ-a,1PL.EXCL-GEN attire TOP good-FIN,Our attire is good.
synthetic_texts_glossed.eaf,8996,19738190,19739724,bilətɾɛ bəki menaa,bilət-ɾɛ bəki mena-a,england-LOC arrears exist-FIN,There is an arrears in the england.
synthetic_see_paradigm.eaf,8997,19739724,19742286,apɛ d̪ɔ babeɾ bapɛ ɲɛla,apɛ d̪ɔ babeɾ ba-pɛ ɲɛl-a,2PL TOP twine NEG-2PL see-FIN,You all do not see the twine.
synthetic_school_dialogue_glossed.eaf,8998,19742286,19744935,t̪eheɲɾɛ oŋko basaŋ ɟɔmkat̪ɛ ɟɔlaɾɛ gat̪ea,t̪eheɲ-ɾɛ oŋko basaŋ ɟɔm-kat̪ɛ ɟɔla-ɾɛ gat̪e-a,today-LOC 3PL.ANIM cooked.food eat-CVB lake-LOC play-FIN,"Today, they eat the cooked food and then play in the lake."
synthetic_paradigm_glossed.eaf,8999,19744935,19746996,alɛaʔ ɟɔla d̪ɔ mɔ̃ɟa,alɛ-aʔ ɟɔla d̪ɔ mɔ̃ɟ-a,1PL.EXCL-GEN lake TOP good-FIN,Our lake is good.
synthetic_school_dialogue_glossed.eaf,9000,19746996,19749639,sɛt̪aʔɾɛ oŋko sikʰnɘt̪ paɽha͡o̯kat̪ɛ iskulɾɛ hiɟuʔa,sɛt̪aʔ-ɾɛ oŋko sikʰnɘt̪ paɽha͡o̯-kat̪ɛ iskul-ɾɛ hiɟuʔ-a,morning-LOC 3PL.ANIM lesson study-CVB school-LOC come-FIN,"In the morning, they study the lesson and then come to the school."
synthetic_texts_glossed.eaf,9001,19749639,19751221,bilənɾɛ gid̪ɾɘ menaa,bilən-ɾɛ gid̪ɾɘ mena-a,wide.expanse.of-LOC child exist-FIN,There is a child in the wide expanse of land.
synthetic_paradigm_glossed.eaf,9002,19751221,19753313,iɲaʔ ɔkt̪ɛ d̪ɔ ɟɘɾuɽa,iɲ-aʔ ɔkt̪ɛ d̪ɔ ɟɘɾuɽ-a,1SG-GEN time TOP important-FIN,My time is important.
synthetic_paradigm_glossed.eaf,9003,19753313,19755189,apɛaʔ ɟɔla d̪ɔ ɟɘɾuɽa,apɛ-aʔ ɟɔla d̪ɔ ɟɘɾuɽ-a,2PL-GEN lake TOP important-FIN,Your lake is important.
synthetic_school_dialogue_glossed.eaf,9004,19755189,19757955,t̪eheɲɾɛ uni t̪o̯͡a ɲukat̪ɛ gaɖaɾɛ kɘmia,t̪eheɲ-ɾɛ uni t̪o̯͡a ɲu-kat̪ɛ gaɖa-ɾɛ kɘmi-a,today-LOC 3SG.ANIM milk drink-CVB river-LOC work-FIN,"Today, he/she drink the milk and then work in the river."
synthetic_texts_glossed.eaf,9005,19757955,19759650,bã̠ihə̃ d̪ɔ nɔwaa,bã̠ihə̃ d̪ɔ nɔwa-a,brotherhood.ceremony TOP new-FIN,The brotherhood ceremony is new.
synthetic_school_dialogue_glossed.eaf,9006,19759650,19762317,hɔlaɾɛ oŋko ɲɛlɛɾasa ɟɔmkat̪ɛ ɔɽaʔɾɛ gat̪ea,hɔla-ɾɛ oŋko ɲɛlɛɾasa ɟɔm-kat̪ɛ ɔɽaʔ-ɾɛ gat̪e-a,yesterday-LOC 3PL.ANIM honey eat-CVB house-LOC play-FIN,"Yesterday, they eat the honey and then play in the house."
synthetic_school_dialogue_glossed.eaf,9007,19762317,19765056,t̪eheɲɾɛ alɛ bətil ɲɛlkat̪ɛ at̪oɾɛ hiɟuʔa,t̪eheɲ-ɾɛ alɛ bətil ɲɛl-kat̪ɛ at̪o-ɾɛ hiɟuʔ-a,today-LOC 1PL.EXCL surplus see-CVB village-LOC come-FIN,"Today, we see the surplus and then come to the village."
synthetic_paradigm_glossed.eaf,9008,19765056,19766991,oŋkoaʔ əkʰiɾ d̪ɔ ɟɘɾuɽa,oŋko-aʔ əkʰiɾ d̪ɔ ɟɘɾuɽ-a,3PL-GEN end TOP important-FIN,Their end is important.
synthetic_school_dialogue_glossed.eaf,9009,19766991,19769694,ɔkt̪ɛɾɛ iɲ baha mala ɲɛlkat̪ɛ gaɖaɾɛ gat̪ea,ɔkt̪ɛ-ɾɛ iɲ baha mala ɲɛl-kat̪ɛ gaɖa-ɾɛ gat̪e-a,time-LOC 1SG garland.of.flowers see-CVB river-LOC play-FIN,"At that time, I see the garland of flowers and then play in the river."
synthetic_paradigm_glossed.eaf,9010,19769694,19771218,oŋkoko baɾ ɲɛlkeda,oŋko-ko baɾ ɲɛl-ked-a,3PL.ANIM-3PL.ANIM two see-PST-FIN,They saw the two.
synthetic_school_dialogue_glossed.eaf,9011,19771218,19773867,sɛt̪aʔɾɛ iɲ bʰaʈa ɲɛlkat̪ɛ kuɲɾɛ gat̪ea,sɛt̪aʔ-ɾɛ iɲ bʰaʈa ɲɛl-kat̪ɛ kuɲ-ɾɛ gat̪e-a,morning-LOC 1SG furnace see-CVB well-LOC play-FIN,"In the morning, I see the furnace and then play in the well."
synthetic_school_dialogue_glossed.eaf,9012,19773867,19776667,ɔkt̪ɛɾɛ apɛ pɘɾsi ɔlɔʔkat̪ɛ ɟɔlaɾɛ gat̪ea,ɔkt̪ɛ-ɾɛ apɛ pɘɾsi ɔlɔʔ-kat̪ɛ ɟɔla-ɾɛ gat̪e-a,time-LOC 2PL language write-CVB lake-LOC play-FIN,"At that time, you all write the language and then play in the lake."
synthetic_bangla_glossed.eaf,9013,19776667,19779413,iɲ d̪ɔ ʈaka aɾ baha ɲɛla,iɲ d̪ɔ ʈaka aɾ baha ɲɛl-a,1SG TOP money and flower see-FIN,I will see the money and the flower.
synthetic_school_dialogue_glossed.eaf,9014,19779413,19782312,ɔkt̪ɛɾɛ alɛ ɟɔmaʔ ɟɔmkat̪ɛ ɔɽaʔɾɛ kɘmia,ɔkt̪ɛ-ɾɛ alɛ ɟɔmaʔ ɟɔm-kat̪ɛ ɔɽaʔ-ɾɛ kɘmi-a,time-LOC 1PL.EXCL food eat-CVB house-LOC work-FIN,"At that time, we eat the food and then work in the house."
synthetic_paradigm_glossed.eaf,9015,19782312,19784097,iɲiɲ batoɾi ɲɛlkeda,iɲ-iɲ batoɾi ɲɛl-ked-a,1SG-1SG cystic.tumour see-PST-FIN,I saw the cystic tumour.
synthetic_bangla_glossed.eaf,9016,19784097,19786103,am d̪ɔ əɾsiɲ bəɾsiɲ ɲɛla,am d̪ɔ əɾsiɲ bəɾsiɲ ɲɛl-a,2SG TOP few.days see-FIN,You will see the few days.
synthetic_paradigm_glossed.eaf,9017,19786103,19787828,alɛlɛ beɲd͡ʒaɲ biɲd͡ʒiɲ ɲɛlkeda,alɛ-lɛ beɲd͡ʒaɲ biɲd͡ʒiɲ ɲɛl-ked-a,1PL.EXCL-1PL.EXCL jumble see-PST-FIN,We saw the jumble.
synthetic_texts_glossed.eaf,9018,19787828,19789374,əjup̕ pajaɾ d̪ɔ mɔ̃ɟa,əjup̕ pajaɾ d̪ɔ mɔ̃ɟ-a,eventide TOP good-FIN,The eventide is good.
synthetic_see_paradigm.eaf,9019,19789374,19791830,am d̪ɔ amɽa bam ɲɛla,am d̪ɔ amɽa ba-m ɲɛl-a,2SG TOP hog.plum NEG-2SG see-FIN,You do not see the hog plum.
synthetic_texts_glossed.eaf,9020,19791830,19793585,aɖe ʈolaɾɛ bat͡ʃʰɽa koɽa menaa,aɖe ʈola-ɾɛ bat͡ʃʰɽa koɽa mena-a,vicinity-LOC hobbledehoy exist-FIN,There is a hobbledehoy in the vicinity.
synthetic_texts_glossed.eaf,9021,19793585,19795120,ɔɽaʔɾɛ abʰeɽ menaa,ɔɽaʔ-ɾɛ abʰeɽ mena-a,house-LOC moment exist-FIN,There is a moment in the house.
synthetic_bangla_glossed.eaf,9022,19795120,19797016,apɛ d̪ɔ bambeɾ ɲɛla,apɛ d̪ɔ bambeɾ ɲɛl-a,2PL TOP torch see-FIN,You all will see the torch.
synthetic_school_dialogue_glossed.eaf,9023,19797016,19799860,ɔkt̪ɛɾɛ uni sikʰnɘt̪ paɽha͡o̯kat̪ɛ iskulɾɛ hiɟuʔa,ɔkt̪ɛ-ɾɛ uni sikʰnɘt̪ paɽha͡o̯-kat̪ɛ iskul-ɾɛ hiɟuʔ-a,time-LOC 3SG.ANIM lesson study-CVB school-LOC come-FIN,"At that time, he/she study the lesson and then come to the school."
synthetic_school_dialogue_glossed.eaf,9024,19799860,19802598,hɔlaɾɛ am sikʰnɘt̪ paɽha͡o̯kat̪ɛ gaɖaɾɛ hiɟuʔa,hɔla-ɾɛ am sikʰnɘt̪ paɽha͡o̯-kat̪ɛ gaɖa-ɾɛ hiɟuʔ-a,yesterday-LOC 2SG lesson study-CVB river-LOC come-FIN,"Yesterday, you study the lesson and then come to the river."
synthetic_dialogues_glossed.eaf,9025,19802598,19806246,uni d̪ɔ mɔbaĭl pʰon ɘkʰɾiɲa mɛnkʰan mɔbaĭl pʰon bai̯ ɘkʰɾiɲa,uni d̪ɔ mɔbaĭl pʰon ɘkʰɾiɲ-a mɛnkʰan mɔbaĭl pʰon ba-i̯ ɘkʰɾiɲ-a,3SG.ANIM TOP mobile.phone sell-FIN but mobile.phone NEG-3SG.ANIM sell-FIN,"He/she will sell the mobile phone, but does not sell the mobile phone."
synthetic_texts_glossed.eaf,9026,19806246,19808072,gaɖaɾɛ ʈaka menaa,gaɖa-ɾɛ ʈaka mena-a,river-LOC money exist-FIN,There is a money in the river.
synthetic_texts_glossed.eaf,9027,19808072,19809686,bəhiɾ bəi̯ d̪ɔ nɔwaa,bəhiɾ bəi̯ d̪ɔ nɔwa-a,deafness TOP new-FIN,The deafness is new.
synthetic_school_dialogue_glossed.eaf,9028,19809686,19812310,sɛt̪aʔɾɛ apɛ bəlʈi ɲɛlkat̪ɛ ɔɽaʔɾɛ kɘmia,sɛt̪aʔ-ɾɛ apɛ bəlʈi ɲɛl-kat̪ɛ ɔɽaʔ-ɾɛ kɘmi-a,morning-LOC 2PL bucket see-CVB house-LOC work-FIN,"In the morning, you all see the bucket and then work in the house."
synthetic_dialogues_glossed.eaf,9029,19812310,19815824,iɲ d̪ɔ əkil ɲɛla mɛnkʰan bɛ̃t bɘɲ ɲɛla,iɲ d̪ɔ əkil ɲɛl-a mɛnkʰan bɛ̃t bɘ-ɲ ɲɛl-a,1SG TOP wisdom see-FIN but rattan NEG-1SG see-FIN,"I will see the wisdom, but do not see the rattan."
synthetic_texts_glossed.eaf,9030,19815824,19817381,sɔhɔɽɾɛ bʰãoɾa menaa,sɔhɔɽ-ɾɛ bʰãoɾa mena-a,town-LOC brace.for.boring exist-FIN,There is a brace for boring in the town.
synthetic_texts_glossed.eaf,9031,19817381,19819218,bilətɾɛ hɔɽ menaa,bilət-ɾɛ hɔɽ mena-a,england-LOC person exist-FIN,There is a person in the england.
synthetic_texts_glossed.eaf,9032,19819218,19820930,aɖe ʈolaɾɛ bəndki menaa,aɖe ʈola-ɾɛ bəndki mena-a,vicinity-LOC mortgage exist-FIN,There is a mortgage in the vicinity.
synthetic_dialogues_glossed.eaf,9033,19820930,19824358,uni d̪ɔ hɔɽ gɔɽɔa mɛnkʰan baba bai̯ gɔɽɔa,uni d̪ɔ hɔɽ gɔɽɔ-a mɛnkʰan baba ba-i̯ gɔɽɔ-a,3SG.ANIM TOP person help-FIN but father NEG-3SG.ANIM help-FIN,"He/she will help the person, but does not help the father."
synthetic_paradigm_glossed.eaf,9034,19824358,19826389,amaʔ bʰiɖi hɔpɔn d̪ɔ mɔ̃ɟa,am-aʔ bʰiɖi hɔpɔn d̪ɔ mɔ̃ɟ-a,2SG-GEN lamb TOP good-FIN,Your lamb is good.
synthetic_school_dialogue_glossed.eaf,9035,19826389,19829167,hɔlaɾɛ apɛ bandʰɔn ɲɛlkat̪ɛ kuɲɾɛ gat̪ea,hɔla-ɾɛ apɛ bandʰɔn ɲɛl-kat̪ɛ kuɲ-ɾɛ gat̪e-a,yesterday-LOC 2PL contract see-CVB well-LOC play-FIN,"Yesterday, you all see the contract and then play in the well."
synthetic_paradigm_glossed.eaf,9036,19829167,19831365,apɛaʔ baklak̕ d̪ɔ mɔ̃ɟa,apɛ-aʔ baklak̕ d̪ɔ mɔ̃ɟ-a,2PL-GEN bark.of.tree TOP good-FIN,Your bark of tree is good.
synthetic_texts_glossed.eaf,9037,19831365,19833046,bəki d̪ɔ mɔ̃ɟa,bəki d̪ɔ mɔ̃ɟ-a,arrears TOP good-FIN,The arrears is good.
synthetic_paradigm_glossed.eaf,9038,19833046,19835207,iɲaʔ bapɔti dʰo d̪ɔ ɟɘɾuɽa,iɲ-aʔ bapɔti dʰo d̪ɔ ɟɘɾuɽ-a,1SG-GEN paternal.estate TOP important-FIN,My paternal estate is important.
synthetic_paradigm_glossed.eaf,9039,19835207,19837300,uniaʔ bʰiɖi up̕ d̪ɔ nɔwaa,uni-aʔ bʰiɖi up̕ d̪ɔ nɔwa-a,3SG-GEN wool TOP new-FIN,His/her wool is new.
synthetic_texts_glossed.eaf,9040,19837300,19838837,ɟɔlaɾɛ ɔɽaʔ menaa,ɟɔla-ɾɛ ɔɽaʔ mena-a,lake-LOC house exist-FIN,There is a house in the lake.
synthetic_texts_glossed.eaf,9041,19838837,19840406,aɖe paseɾɛ bʰəgiə̯ɾi menaa,aɖe pase-ɾɛ bʰəgiə̯ɾi mena-a,neighbourhood-LOC partner exist-FIN,There is a partner in the neighbourhood.
synthetic_bangla_glossed.eaf,9042,19840406,19843306,oŋko d̪ɔ bʰagwa aɾ bʰɔɾɔm ɲɛla,oŋko d̪ɔ bʰagwa aɾ bʰɔɾɔm ɲɛl-a,3PL.ANIM TOP attire and shame see-FIN,They will see the attire and the shame.
synthetic_school_dialogue_glossed.eaf,9043,19843306,19846069,ɔkt̪ɛɾɛ iɲ sikʰnɘt̪ paɽha͡o̯kat̪ɛ gaɖaɾɛ hiɟuʔa,ɔkt̪ɛ-ɾɛ iɲ sikʰnɘt̪ paɽha͡o̯-kat̪ɛ gaɖa-ɾɛ hiɟuʔ-a,time-LOC 1SG lesson study-CVB river-LOC come-FIN,"At that time, I study the lesson and then come to the river."
synthetic_paradigm_glossed.eaf,9044,19846069,19848216,oŋkoaʔ ak̕ d̪ɔ nɔwaa,oŋko-aʔ ak̕ d̪ɔ nɔwa-a,3PL-GEN bow TOP new-FIN,Their bow is new.
synthetic_texts_glossed.eaf,9045,19848216,19849907,aɖe ʈolaɾɛ bʰoɾi menaa,aɖe ʈola-ɾɛ bʰoɾi mena-a,vicinity-LOC one.tola exist-FIN,There is an one tola in the vicinity.
synthetic_school_dialogue_glossed.eaf,9046,19849907,19852832,hɔlaɾɛ uni kat̪ʰa paɽha͡o̯kat̪ɛ ɟɔlaɾɛ kɘmia,hɔla-ɾɛ uni kat̪ʰa paɽha͡o̯-kat̪ɛ ɟɔla-ɾɛ kɘmi-a,yesterday-LOC 3SG.ANIM word study-CVB lake-LOC work-FIN,"Yesterday, he/she study the word and then work in the lake."
synthetic_texts_glossed.eaf,9047,19852832,19854435,basaɾɛ bakea̯ menaa,basa-ɾɛ bakea̯ mena-a,residence-LOC trumpet exist-FIN,There is a trumpet in the residence.
synthetic_school_dialogue_glossed.eaf,9048,19854435,19857275,sɛt̪aʔɾɛ uni kat̪ʰa paɽha͡o̯kat̪ɛ sɔhɔɽɾɛ hiɟuʔa,sɛt̪aʔ-ɾɛ uni kat̪ʰa paɽha͡o̯-kat̪ɛ sɔhɔɽ-ɾɛ hiɟuʔ-a,morning-LOC 3SG.ANIM word study-CVB town-LOC come-FIN,"In the morning, he/she study the word and then come to the town."
synthetic_texts_glossed.eaf,9049,19857275,19859031,basɾɛ bahaka menaa,bas-ɾɛ bahaka mena-a,dwelling.place-LOC dialect exist-FIN,There is a dialect in the dwelling place.
synthetic_texts_glossed.eaf,9050,19859031,19860857,aɖe ʈolaɾɛ əɾsi menaa,aɖe ʈola-ɾɛ əɾsi mena-a,vicinity-LOC mirror exist-FIN,There is a mirror in the vicinity.
synthetic_dialogues_glossed.eaf,9051,19860857,19864176,uni d̪ɔ agam ɲɛla mɛnkʰan ad͡ʒʰãʈ bai̯ ɲɛla,uni d̪ɔ agam ɲɛl-a mɛnkʰan ad͡ʒʰãʈ ba-i̯ ɲɛl-a,3SG.ANIM TOP future see-FIN but force NEG-3SG.ANIM see-FIN,"He/she will see the future, but does not see the force."
synthetic_paradigm_glossed.eaf,9052,19864176,19866148,uniaʔ bale d̪ɔ lɘʈua,uni-aʔ bale d̪ɔ lɘʈu-a,3SG-GEN baby TOP small-FIN,His/her baby is small.
synthetic_see_paradigm.eaf,9053,19866148,19868410,iɲ d̪ɔ bɛbɛ bɘɲ ɲɛla,iɲ d̪ɔ bɛbɛ bɘ-ɲ ɲɛl-a,1SG TOP croak.of.frogs NEG-1SG see-FIN,I do not see the croak of frogs.
synthetic_texts_glossed.eaf,9054,19868410,19870151,ahɾan pahaɾand d̪ɔ mɔ̃ɟa,ahɾan pahaɾand d̪ɔ mɔ̃ɟ-a,apparel TOP good-FIN,The apparel is good.
synthetic_school_dialogue_glossed.eaf,9055,19870151,19872960,ɔkt̪ɛɾɛ apɛ basaŋ ɟɔmkat̪ɛ gaɖaɾɛ kɘmia,ɔkt̪ɛ-ɾɛ apɛ basaŋ ɟɔm-kat̪ɛ gaɖa-ɾɛ kɘmi-a,time-LOC 2PL cooked.food eat-CVB river-LOC work-FIN,"At that time, you all eat the cooked food and then work in the river."
synthetic_bangla_glossed.eaf,9056,19872960,19875788,am d̪ɔ aɳɖɾac̕ ɔɳɖɾɔc̕ aɾ bəɖʰi ɲɛla,am d̪ɔ aɳɖɾac̕ ɔɳɖɾɔc̕ aɾ bəɖʰi ɲɛl-a,2SG TOP cry.of.beasts and carpenter see-FIN,You will see the cry of beasts & c and the carpenter.
synthetic_bangla_glossed.eaf,9057,19875788,19878685,apɛ d̪ɔ əd͡ʒi aɾ ae̯ ɲɛla,apɛ d̪ɔ əd͡ʒi aɾ ae̯ ɲɛl-a,2PL TOP grandmother and measure see-FIN,You all will see the grandmother and the measure.
synthetic_school_dialogue_glossed.eaf,9058,19878685,19881552,t̪eheɲɾɛ am pɘɾsi ɔlɔʔkat̪ɛ ɟɔlaɾɛ calaʔa,t̪eheɲ-ɾɛ am pɘɾsi ɔlɔʔ-kat̪ɛ ɟɔla-ɾɛ calaʔ-a,today-LOC 2SG language write-CVB lake-LOC go-FIN,"Today, you write the language and then go to the lake."
synthetic_texts_glossed.eaf,9059,19881552,19883198,bʰugək̕ɾɛ as menaa,bʰugək̕-ɾɛ as mena-a,cave-LOC expectation exist-FIN,There is an expectation in the cave.
synthetic_texts_glossed.eaf,9060,19883198,19884960,bʰus goɖo d̪ɔ mɔ̃ɟa,bʰus goɖo d̪ɔ mɔ̃ɟ-a,bandicoot.rat TOP good-FIN,The bandicoot rat is good.
synthetic_texts_glossed.eaf,9061,19884960,19886599,basaɾɛ bəi̯ menaa,basa-ɾɛ bəi̯ mena-a,residence-LOC delirium exist-FIN,There is a delirium in the residence.
synthetic_school_dialogue_glossed.eaf,9062,19886599,19889451,ɔkt̪ɛɾɛ oŋko ɟɔmaʔ kiɾiɲkat̪ɛ gaɖaɾɛ gat̪ea,ɔkt̪ɛ-ɾɛ oŋko ɟɔmaʔ kiɾiɲ-kat̪ɛ gaɖa-ɾɛ gat̪e-a,time-LOC 3PL.ANIM food buy-CVB river-LOC play-FIN,"At that time, they buy the food and then play in the river."
synthetic_school_dialogue_glossed.eaf,9063,19889451,19892312,sɛt̪aʔɾɛ oŋko ɟɔmaʔ ɟɔmkat̪ɛ iskulɾɛ kɘmia,sɛt̪aʔ-ɾɛ oŋko ɟɔmaʔ ɟɔm-kat̪ɛ iskul-ɾɛ kɘmi-a,morning-LOC 3PL.ANIM food eat-CVB school-LOC work-FIN,"In the morning, they eat the food and then work in the school."
synthetic_bangla_glossed.eaf,9064,19892312,19895064,apɛ d̪ɔ kat̪ʰa aɾ əɾsiɲ bəɾsiɲ ɲɛla,apɛ d̪ɔ kat̪ʰa aɾ əɾsiɲ bəɾsiɲ ɲɛl-a,2PL TOP word and few.days see-FIN,You all will see the word and the few days.
synthetic_see_paradigm.eaf,9065,19895064,19897533,uni d̪ɔ bʰoɾi bai̯ ɲɛla,uni d̪ɔ bʰoɾi ba-i̯ ɲɛl-a,3SG.ANIM TOP one.tola NEG-3SG.ANIM see-FIN,He/she does not see the one tola.
synthetic_paradigm_glossed.eaf,9066,19897533,19899603,oŋkoaʔ ao̯tan d̪ɔ ɟɘɾuɽa,oŋko-aʔ ao̯tan d̪ɔ ɟɘɾuɽ-a,3PL-GEN covert TOP important-FIN,Their covert is important.
synthetic_new_glossed.eaf,9067,19899603,19901732,uni d̪ɔ bʰoɾi ɲɛlakada,uni d̪ɔ bʰoɾi ɲɛl-akad-a,3SG.ANIM TOP one.tola see-PRF-FIN,He/she has seen the one tola.
synthetic_texts_glossed.eaf,9068,19901732,19903568,basaɾɛ aɾaɾao̯k̕ menaa,basa-ɾɛ aɾaɾao̯k̕ mena-a,residence-LOC mellowing exist-FIN,There is a mellowing in the residence.
synthetic_school_dialogue_glossed.eaf,9069,19903568,19906178,t̪eheɲɾɛ uni mɔbaĭl pʰon kiɾiɲkat̪ɛ iskulɾɛ calaʔa,t̪eheɲ-ɾɛ uni mɔbaĭl pʰon kiɾiɲ-kat̪ɛ iskul-ɾɛ calaʔ-a,today-LOC 3SG.ANIM mobile.phone buy-CVB school-LOC go-FIN,"Today, he/she buy the mobile phone and then go to the school."
synthetic_dialogues_glossed.eaf,9070,19906178,19909618,iɲ d̪ɔ aɾãɽ ɲɛla mɛnkʰan bakʰaɾa bɘɲ ɲɛla,iɲ d̪ɔ aɾãɽ ɲɛl-a mɛnkʰan bakʰaɾa bɘ-ɲ ɲɛl-a,1SG TOP yoke see-FIN but boasting NEG-1SG see-FIN,"I will see the yoke, but do not see the boasting."
synthetic_see_paradigm.eaf,9071,19909618,19912136,apɛ d̪ɔ bil bapɛ ɲɛla,apɛ d̪ɔ bil ba-pɛ ɲɛl-a,2PL TOP account NEG-2PL see-FIN,You all do not see the account.
synthetic_texts_glossed.eaf,9072,19912136,19913935,alagd͡ʒəɽi d̪ɔ mɔ̃ɟa,alagd͡ʒəɽi d̪ɔ mɔ̃ɟ-a,parasitic.plant TOP good-FIN,The parasitic plant is good.
synthetic_bangla_glossed.eaf,9073,19913935,19916765,oŋko d̪ɔ begaɾ aɾ aɖa ɲɛla,oŋko d̪ɔ begaɾ aɾ aɖa ɲɛl-a,3PL.ANIM TOP forced.labour and group see-FIN,They will see the forced labour and the group.
synthetic_texts_glossed.eaf,9074,19916765,19918321,bʰaɳɖ d̪ɔ nɔwaa,bʰaɳɖ d̪ɔ nɔwa-a,milking.pot TOP new-FIN,The milking pot is new.
synthetic_new_glossed.eaf,9075,19918321,19920425,uni d̪ɔ bə̃uɳɖi ɲɛlakada,uni d̪ɔ bə̃uɳɖi ɲɛl-akad-a,3SG.ANIM TOP crayfish see-PRF-FIN,He/she has seen the crayfish.
synthetic_new_glossed.eaf,9076,19920425,19922440,uni d̪ɔ bɛnɛt ɲɛlakada,uni d̪ɔ bɛnɛt ɲɛl-akad-a,3SG.ANIM TOP calyx.of.flower see-PRF-FIN,He/she has seen the calyx of flower.
synthetic_bangla_glossed.eaf,9077,19922440,19925305,oŋko d̪ɔ bʰokta aɾ bəkuk̕ ɲɛla,oŋko d̪ɔ bʰokta aɾ bəkuk̕ ɲɛl-a,3PL.ANIM TOP deity and belt.clasp see-FIN,They will see the deity and the belt clasp.
synthetic_paradigm_glossed.eaf,9078,19925305,19927270,uniaʔ pɘɾsi d̪ɔ mɔ̃ɟa,uni-aʔ pɘɾsi d̪ɔ mɔ̃ɟ-a,3SG-GEN language TOP good-FIN,His/her language is good.
synthetic_texts_glossed.eaf,9079,19927270,19928862,ae̯t d̪ɔ mɔ̃ɟa,ae̯t d̪ɔ mɔ̃ɟ-a,verse TOP good-FIN,The verse is good.
synthetic_texts_glossed.eaf,9080,19928862,19930451,sɔhɔɽɾɛ bəd menaa,sɔhɔɽ-ɾɛ bəd mena-a,town-LOC flood exist-FIN,There is a flood in the town.
synthetic_school_dialogue_glossed.eaf,9081,19930451,19933078,hɔlaɾɛ iɲ bad͡ʒaɾ ɲɛlkat̪ɛ gaɖaɾɛ gat̪ea,hɔla-ɾɛ iɲ bad͡ʒaɾ ɲɛl-kat̪ɛ gaɖa-ɾɛ gat̪e-a,yesterday-LOC 1SG bazaar see-CVB river-LOC play-FIN,"Yesterday, I see the bazaar and then play in the river."
synthetic_texts_glossed.eaf,9082,19933078,19934625,bʰugək̕ɾɛ baʈ paɽ menaa,bʰugək̕-ɾɛ baʈ paɽ mena-a,cave-LOC spy exist-FIN,There is a spy in the cave.
synthetic_texts_glossed.eaf,9083,19934625,19936230,at̪oɾɛ bat͡ʃʰaɽa sadɔm menaa,at̪o-ɾɛ bat͡ʃʰaɽa sadɔm mena-a,village-LOC colt exist-FIN,There is a colt in the village.
synthetic_bangla_glossed.eaf,9084,19936230,19938241,apɛ d̪ɔ bad͡ʒna ɲɛla,apɛ d̪ɔ bad͡ʒna ɲɛl-a,2PL TOP cymbals see-FIN,You all will see the cymbals.
synthetic_texts_glossed.eaf,9085,19938241,19939935,bəli guɽ d̪ɔ sapʰaa,bəli guɽ d̪ɔ sapʰa-a,crystallized.raw.sugar TOP clean-FIN,The crystallized raw sugar is clean.
synthetic_school_dialogue_glossed.eaf,9086,19939935,19942536,ɔkt̪ɛɾɛ uni aŋgɾa ɲɛlkat̪ɛ gaɖaɾɛ calaʔa,ɔkt̪ɛ-ɾɛ uni aŋgɾa ɲɛl-kat̪ɛ gaɖa-ɾɛ calaʔ-a,time-LOC 3SG.ANIM service see-CVB river-LOC go-FIN,"At that time, he/she see the service and then go to the river."
synthetic_paradigm_glossed.eaf,9087,19942536,19944583,uniaʔ bəbu d̪ɔ mɔ̃ɟa,uni-aʔ bəbu d̪ɔ mɔ̃ɟ-a,3SG-GEN boy TOP good-FIN,His/her boy is good.
synthetic_texts_glossed.eaf,9088,19944583,19946331,bandʰec̕ d̪ɔ mɔ̃ɟa,bandʰec̕ d̪ɔ mɔ̃ɟ-a,appliance TOP good-FIN,The appliance is good.
