file,utterance_id,start_ms,end_ms,ref,mb,gl,ft
synthetic_bangla_glossed.eaf,1028,2168746,2171387,iɲ d̪ɔ d̪aʔ aɾ t̪o̯͡a ɲua,iɲ d̪ɔ d̪aʔ aɾ t̪o̯͡a ɲu-a,1SG TOP water and milk drink-FIN,I will drink the water and the milk.
synthetic_texts_glossed.eaf,1029,2171387,2173141,bedin d̪ɔ nɔwaa,bedin d̪ɔ nɔwa-a,heathen TOP new-FIN,The heathen is new.
synthetic_texts_glossed.eaf,1030,2173141,2174991,alaŋ d̪ɔ mɔ̃ɟa,alaŋ d̪ɔ mɔ̃ɟ-a,tongue TOP good-FIN,The tongue is good.
synthetic_new_glossed_3.eaf,1031,2174991,2177362,mit̪ʔʈɛn bɔ͡i̯ha d̪ɔ sɔhɔɽɾɛ menaa,mit̪ʔ-ʈɛn bɔ͡i̯ha d̪ɔ sɔhɔɽ-ɾɛ mena-a,one-CLF.HUM brother TOP town-LOC exist-FIN,One brother is in the town.
synthetic_dialogues_glossed.eaf,1032,2177362,2180984,oŋko d̪ɔ kat̪ʰa paɽha͡o̯a mɛnkʰan sikʰnɘt̪ bako paɽha͡o̯a,oŋko d̪ɔ kat̪ʰa paɽha͡o̯-a mɛnkʰan sikʰnɘt̪ ba-ko paɽha͡o̯-a,3PL.ANIM TOP word study-FIN but lesson NEG-3PL.ANIM study-FIN,"They will study the word, but do not study the lesson."
synthetic_new_glossed_3.eaf,1033,2180984,2183488,mit̪ʔʈɛn gɔgɔ d̪ɔ ɟɔlaɾɛ menaa,mit̪ʔ-ʈɛn gɔgɔ d̪ɔ ɟɔla-ɾɛ mena-a,one-CLF.HUM mother TOP lake-LOC exist-FIN,One mother is in the lake.
synthetic_texts_glossed.eaf,1034,2183488,2185207,gaɖaɾɛ pɔɾɔb menaa,gaɖa-ɾɛ pɔɾɔb mena-a,river-LOC festival exist-FIN,There is a festival in the river.
synthetic_bangla_glossed.eaf,1035,2185207,2187361,alɛ d̪ɔ ɟɔmaʔ kiɾiɲa,alɛ d̪ɔ ɟɔmaʔ kiɾiɲ-a,1PL.EXCL TOP food buy-FIN,We will buy the food.
synthetic_see_paradigm.eaf,1036,2187361,2188781,unii̯ calaʔɛd̪a,uni-i̯ calaʔ-ɛ-d̪a,3SG.ANIM-3SG.ANIM go-PROG-FIN,He/she is going.
synthetic_texts_glossed.eaf,1037,2188781,2190437,bidʰuə̯ d̪ɔ lɘʈua,bidʰuə̯ d̪ɔ lɘʈu-a,bastard TOP small-FIN,The bastard is small.
synthetic_school_dialogue_glossed.eaf,1038,2190437,2193295,sɛt̪aʔɾɛ alɛ ban ɲɛlkat̪ɛ ɟɔlaɾɛ kɘmia,sɛt̪aʔ-ɾɛ alɛ ban ɲɛl-kat̪ɛ ɟɔla-ɾɛ kɘmi-a,morning-LOC 1PL.EXCL sorcery see-CVB lake-LOC work-FIN,"In the morning, we see the sorcery and then work in the lake."
synthetic_school_dialogue_glossed.eaf,1039,2193295,2195983,ɔkt̪ɛɾɛ alɛ gʰuɽi kiɾiɲkat̪ɛ sɔhɔɽɾɛ gat̪ea,ɔkt̪ɛ-ɾɛ alɛ gʰuɽi kiɾiɲ-kat̪ɛ sɔhɔɽ-ɾɛ gat̪e-a,time-LOC 1PL.EXCL watch buy-CVB town-LOC play-FIN,"At that time, we buy the watch and then play in the town."
synthetic_texts_glossed.eaf,1040,2195983,2197530,iskulɾɛ bʰelguɖa menaa,iskul-ɾɛ bʰelguɖa mena-a,school-LOC game exist-FIN,There is a game in the school.
synthetic_paradigm_glossed.eaf,1041,2197530,2199475,oŋkoaʔ ʈaka d̪ɔ ɟɘɾuɽa,oŋko-aʔ ʈaka d̪ɔ ɟɘɾuɽ-a,3PL-GEN money TOP important-FIN,Their money is important.
synthetic_texts_glossed.eaf,1042,2199475,2201024,mɔbaĭl pʰon d̪ɔ mɔ̃ɟa,mɔbaĭl pʰon d̪ɔ mɔ̃ɟ-a,mobile.phone TOP good-FIN,The mobile phone is good.
synthetic_texts_glossed.eaf,1043,2201024,2202742,ʈaka d̪ɔ ɟɘɾuɽa,ʈaka d̪ɔ ɟɘɾuɽ-a,money TOP important-FIN,The money is important.
synthetic_see_paradigm.eaf,1044,2202742,2204980,iɲ d̪ɔ kat̪ʰa bɘɲ ɔlɔʔa,iɲ d̪ɔ kat̪ʰa bɘ-ɲ ɔlɔʔ-a,1SG TOP word NEG-1SG write-FIN,I do not write the word.
synthetic_paradigm_glossed.eaf,1045,2204980,2206918,amaʔ t̪i d̪ɔ sapʰaa,am-aʔ t̪i d̪ɔ sapʰa-a,2SG-GEN hand TOP clean-FIN,Your hand is clean.
synthetic_texts_glossed.eaf,1046,2206918,2208671,iskulɾɛ at͡ʃaɾ menaa,iskul-ɾɛ at͡ʃaɾ mena-a,school-LOC customs exist-FIN,There is a customs in the school.
synthetic_paradigm_glossed.eaf,1047,2208671,2210868,apɛaʔ ae̯t d̪ɔ mɔ̃ɟa,apɛ-aʔ ae̯t d̪ɔ mɔ̃ɟ-a,2PL-GEN verse TOP good-FIN,Your verse is good.
synthetic_see_paradigm.eaf,1048,2210868,2213376,am d̪ɔ pɘɾsi bam ɔlɔʔa,am d̪ɔ pɘɾsi ba-m ɔlɔʔ-a,2SG TOP language NEG-2SG write-FIN,You do not write the language.
synthetic_texts_glossed.eaf,1049,2213376,2215061,aɖe ʈolaɾɛ bʰuku menaa,aɖe ʈola-ɾɛ bʰuku mena-a,vicinity-LOC termite exist-FIN,There is a termite in the vicinity.
synthetic_paradigm_glossed.eaf,1050,2215061,2216810,amɛm mɔbaĭl pʰon ɘkʰɾiɲkeda,am-ɛm mɔbaĭl pʰon ɘkʰɾiɲ-ked-a,2SG-2SG mobile.phone sell-PST-FIN,You sold the mobile phone.
synthetic_texts_glossed.eaf,1051,2216810,2218345,d̪aʔ d̪ɔ sibila,d̪aʔ d̪ɔ sibil-a,water TOP tasty-FIN,The water is tasty.
synthetic_texts_glossed.eaf,1052,2218345,2219949,basɾɛ bəd͡ʒniə̯ menaa,bas-ɾɛ bəd͡ʒniə̯ mena-a,dwelling.place-LOC gossiping exist-FIN,There is a gossiping in the dwelling place.
synthetic_dialogues_glossed.eaf,1053,2219949,2223355,alɛ d̪ɔ sikʰnɘt̪ paɽha͡o̯a mɛnkʰan pɘɾsi balɛ paɽha͡o̯a,alɛ d̪ɔ sikʰnɘt̪ paɽha͡o̯-a mɛnkʰan pɘɾsi ba-lɛ paɽha͡o̯-a,1PL.EXCL TOP lesson study-FIN but language NEG-1PL.EXCL study-FIN,"We will study the lesson, but do not study the language."
synthetic_texts_glossed.eaf,1054,2223355,2224890,bʰə̃t d̪ɔ nɔwaa,bʰə̃t d̪ɔ nɔwa-a,kinds TOP new-FIN,The kinds is new.
synthetic_paradigm_glossed.eaf,1055,2224890,2226404,alɛlɛ d̪aʔ ɲukeda,alɛ-lɛ d̪aʔ ɲu-ked-a,1PL.EXCL-1PL.EXCL water drink-PST-FIN,We drank the water.
synthetic_texts_glossed.eaf,1056,2226404,2228143,bʰugək̕ɾɛ muc̚ʔ menaa,bʰugək̕-ɾɛ muc̚ʔ mena-a,cave-LOC ant exist-FIN,There is an ant in the cave.
synthetic_texts_glossed.eaf,1057,2228143,2229826,ao̯tanɾɛ sɔhɔɽ menaa,ao̯tan-ɾɛ sɔhɔɽ mena-a,covert-LOC town exist-FIN,There is a town in the covert.
synthetic_school_dialogue_glossed.eaf,1058,2229826,2232639,ɔkt̪ɛɾɛ iɲ pɘɾsi ɔlɔʔkat̪ɛ kuɲɾɛ kɘmia,ɔkt̪ɛ-ɾɛ iɲ pɘɾsi ɔlɔʔ-kat̪ɛ kuɲ-ɾɛ kɘmi-a,time-LOC 1SG language write-CVB well-LOC work-FIN,"At that time, I write the language and then work in the well."
synthetic_texts_glossed.eaf,1059,2232639,2234326,bilətɾɛ t̪o̯͡a menaa,bilət-ɾɛ t̪o̯͡a mena-a,england-LOC milk exist-FIN,There is a milk in the england.
synthetic_texts_glossed.eaf,1060,2234326,2236011,basɾɛ əɾsi menaa,bas-ɾɛ əɾsi mena-a,dwelling.place-LOC mirror exist-FIN,There is a mirror in the dwelling place.
synthetic_texts_glossed.eaf,1061,2236011,2237668,ɟɔlaɾɛ əɾsi menaa,ɟɔla-ɾɛ əɾsi mena-a,lake-LOC mirror exist-FIN,There is a mirror in the lake.
synthetic_school_dialogue_glossed.eaf,1062,2237668,2240543,sɛt̪aʔɾɛ alɛ pɘɾsi paɽha͡o̯kat̪ɛ ɟɔlaɾɛ gat̪ea,sɛt̪aʔ-ɾɛ alɛ pɘɾsi paɽha͡o̯-kat̪ɛ ɟɔla-ɾɛ gat̪e-a,morning-LOC 1PL.EXCL language study-CVB lake-LOC play-FIN,"In the morning, we study the language and then play in the lake."
synthetic_see_paradigm.eaf,1063,2240543,2242841,iɲ d̪ɔ gʰuɽi bɘɲ ɘkʰɾiɲa,iɲ d̪ɔ gʰuɽi bɘ-ɲ ɘkʰɾiɲ-a,1SG TOP watch NEG-1SG sell-FIN,I do not sell the watch.
synthetic_texts_glossed.eaf,1064,2242841,2244638,bʰugək̕ɾɛ bemblaha menaa,bʰugək̕-ɾɛ bemblaha mena-a,cave-LOC fool exist-FIN,There is a fool in the cave.
synthetic_dialogues_glossed.eaf,1065,2244638,2247998,uni d̪ɔ bat͡ʃʰɽa ɲɛla mɛnkʰan bʰad bai̯ ɲɛla,uni d̪ɔ bat͡ʃʰɽa ɲɛl-a mɛnkʰan bʰad ba-i̯ ɲɛl-a,3SG.ANIM TOP lad see-FIN but love NEG-3SG.ANIM see-FIN,"He/she will see the lad, but does not see the love."
synthetic_see_paradigm.eaf,1066,2247998,2249385,amɛm ɾaːgɛd̪a,am-ɛm ɾaːg-ɛ-d̪a,2SG-2SG sound-PROG-FIN,You is sounding.
synthetic_paradigm_glossed.eaf,1067,2249385,2251486,oŋkoaʔ bata d̪ɔ sapʰaa,oŋko-aʔ bata d̪ɔ sapʰa-a,3PL-GEN lattice.work TOP clean-FIN,Their lattice work is clean.
synthetic_dialogues_glossed.eaf,1068,2251486,2254962,iɲ d̪ɔ gʰuɽi kiɾiɲa mɛnkʰan haku bɘɲ kiɾiɲa,iɲ d̪ɔ gʰuɽi kiɾiɲ-a mɛnkʰan haku bɘ-ɲ kiɾiɲ-a,1SG TOP watch buy-FIN but fish NEG-1SG buy-FIN,"I will buy the watch, but do not buy the fish."
synthetic_bangla_glossed.eaf,1069,2254962,2257860,alɛ d̪ɔ gʰuɽi aɾ mɔbaĭl pʰon kiɾiɲa,alɛ d̪ɔ gʰuɽi aɾ mɔbaĭl pʰon kiɾiɲ-a,1PL.EXCL TOP watch and mobile.phone buy-FIN,We will buy the watch and the mobile phone.
synthetic_see_paradigm.eaf,1070,2257860,2260298,am d̪ɔ kat̪ʰa bam ɔlɔʔa,am d̪ɔ kat̪ʰa ba-m ɔlɔʔ-a,2SG TOP word NEG-2SG write-FIN,You do not write the word.
synthetic_texts_glossed.eaf,1071,2260298,2262003,ən sunduk d̪ɔ ɟɘɾuɽa,ən sunduk d̪ɔ ɟɘɾuɽ-a,ark.of.the TOP important-FIN,The ark of the covenant is important.
synthetic_see_paradigm.eaf,1072,2262003,2264403,alɛ d̪ɔ pɘɾsi balɛ ɔlɔʔa,alɛ d̪ɔ pɘɾsi ba-lɛ ɔlɔʔ-a,1PL.EXCL TOP language NEG-1PL.EXCL write-FIN,We do not write the language.
synthetic_dialogues_glossed.eaf,1073,2264403,2268025,alɛ d̪ɔ pɘɾsi ɾɔɽa mɛnkʰan kat̪ʰa balɛ ɾɔɽa,alɛ d̪ɔ pɘɾsi ɾɔɽ-a mɛnkʰan kat̪ʰa ba-lɛ ɾɔɽ-a,1PL.EXCL TOP language speak-FIN but word NEG-1PL.EXCL speak-FIN,"We will speak the language, but do not speak the word."
synthetic_bangla_glossed.eaf,1074,2268025,2270037,alɛ d̪ɔ pɘɾsi paɽha͡o̯a,alɛ d̪ɔ pɘɾsi paɽha͡o̯-a,1PL.EXCL TOP language study-FIN,We will study the language.
synthetic_school_dialogue_glossed.eaf,1075,2270037,2272745,ɔkt̪ɛɾɛ iɲ ɟɔmaʔ kiɾiɲkat̪ɛ kuɲɾɛ gat̪ea,ɔkt̪ɛ-ɾɛ iɲ ɟɔmaʔ kiɾiɲ-kat̪ɛ kuɲ-ɾɛ gat̪e-a,time-LOC 1SG food buy-CVB well-LOC play-FIN,"At that time, I buy the food and then play in the well."
synthetic_bangla_glossed.eaf,1076,2272745,2275488,oŋko d̪ɔ d̪aʔ aɾ t̪o̯͡a ɲua,oŋko d̪ɔ d̪aʔ aɾ t̪o̯͡a ɲu-a,3PL.ANIM TOP water and milk drink-FIN,They will drink the water and the milk.
synthetic_bangla_glossed.eaf,1077,2275488,2278329,apɛ d̪ɔ d̪aʔ aɾ t̪o̯͡a ɲua,apɛ d̪ɔ d̪aʔ aɾ t̪o̯͡a ɲu-a,2PL TOP water and milk drink-FIN,You all will drink the water and the milk.
synthetic_imperatives_glossed.eaf,1078,2278329,2280405,d̪a.ja kat̪ɛ kuɲɾɛ d̪uɽup̚ʔmɛ,d̪a.ja kat̪ɛ kuɲ-ɾɛ d̪uɽup̚ʔ-mɛ,please Manner well-LOC sit-IMP.2SG.POL,Please sit in the well.
synthetic_paradigm_glossed.eaf,1079,2280405,2282233,amɛm ɟɔmaʔ kiɾiɲkeda,am-ɛm ɟɔmaʔ kiɾiɲ-ked-a,2SG-2SG food buy-PST-FIN,You bought the food.
synthetic_see_paradigm.eaf,1080,2282233,2284600,oŋko d̪ɔ kat̪ʰa bako paɽha͡o̯a,oŋko d̪ɔ kat̪ʰa ba-ko paɽha͡o̯-a,3PL.ANIM TOP word NEG-3PL.ANIM study-FIN,They do not study the word.
synthetic_texts_glossed.eaf,1081,2284600,2286195,gaɖaɾɛ adpakolia menaa,gaɖa-ɾɛ adpakolia mena-a,river-LOC premature.birth exist-FIN,There is a premature birth in the river.
synthetic_texts_glossed.eaf,1082,2286195,2287973,bəteɾɛ sɔhɔɽ menaa,bəte-ɾɛ sɔhɔɽ mena-a,courtyard.of.house-LOC town exist-FIN,There is a town in the courtyard of house.
synthetic_paradigm_glossed.eaf,1083,2287973,2289890,oŋkoaʔ əʈi d̪ɔ mɔ̃ɟa,oŋko-aʔ əʈi d̪ɔ mɔ̃ɟ-a,3PL-GEN bundle TOP good-FIN,Their bundle is good.
synthetic_see_paradigm.eaf,1084,2289890,2292266,uni d̪ɔ haku bai̯ kiɾiɲa,uni d̪ɔ haku ba-i̯ kiɾiɲ-a,3SG.ANIM TOP fish NEG-3SG.ANIM buy-FIN,He/she does not buy the fish.
synthetic_new_glossed_3.eaf,1085,2292266,2294563,mit̪ʔʈɛn gɔgɔ d̪ɔ at̪oɾɛ menaa,mit̪ʔ-ʈɛn gɔgɔ d̪ɔ at̪o-ɾɛ mena-a,one-CLF.HUM mother TOP village-LOC exist-FIN,One mother is in the village.
synthetic_texts_glossed.eaf,1086,2294563,2296133,bəhiɾ bəi̯ d̪ɔ ɟɘɾuɽa,bəhiɾ bəi̯ d̪ɔ ɟɘɾuɽ-a,deafness TOP important-FIN,The deafness is important.
synthetic_see_paradigm.eaf,1087,2296133,2298549,uni d̪ɔ kat̪ʰa bai̯ ɾɔɽa,uni d̪ɔ kat̪ʰa ba-i̯ ɾɔɽ-a,3SG.ANIM TOP word NEG-3SG.ANIM speak-FIN,He/she does not speak the word.
synthetic_paradigm_glossed.eaf,1088,2298549,2300748,uniaʔ baba d̪ɔ ɾɘskɘa,uni-aʔ baba d̪ɔ ɾɘskɘ-a,3SG-GEN father TOP happy-FIN,His/her father is happy.
synthetic_texts_glossed.eaf,1089,2300748,2302443,bilənɾɛ bɛtɔn menaa,bilən-ɾɛ bɛtɔn mena-a,wide.expanse.of-LOC pay exist-FIN,There is a pay in the wide expanse of land.
synthetic_paradigm_glossed.eaf,1090,2302443,2304511,apɛaʔ ɟɔla d̪ɔ nɔwaa,apɛ-aʔ ɟɔla d̪ɔ nɔwa-a,2PL-GEN lake TOP new-FIN,Your lake is new.
synthetic_paradigm_glossed.eaf,1091,2304511,2306309,unii̯ baba gɔɽɔkeda,uni-i̯ baba gɔɽɔ-ked-a,3SG.ANIM-3SG.ANIM father help-PST-FIN,He/she helped the father.
synthetic_dialogues_glossed.eaf,1092,2306309,2309958,iɲ d̪ɔ ɔkt̪ɛ ɲɛla mɛnkʰan beɽband bɘɲ ɲɛla,iɲ d̪ɔ ɔkt̪ɛ ɲɛl-a mɛnkʰan beɽband bɘ-ɲ ɲɛl-a,1SG TOP time see-FIN but girth NEG-1SG see-FIN,"I will see the time, but do not see the girth."
synthetic_texts_glossed.eaf,1093,2309958,2311751,kuɲɾɛ bʰaʈa menaa,kuɲ-ɾɛ bʰaʈa mena-a,well-LOC furnace exist-FIN,There is a furnace in the well.
synthetic_bangla_glossed.eaf,1094,2311751,2313642,iɲ d̪ɔ gʰuɽi kiɾiɲa,iɲ d̪ɔ gʰuɽi kiɾiɲ-a,1SG TOP watch buy-FIN,I will buy the watch.
synthetic_texts_glossed.eaf,1095,2313642,2315462,bʰoɾi d̪ɔ mɔ̃ɟa,bʰoɾi d̪ɔ mɔ̃ɟ-a,one.tola TOP good-FIN,The one tola is good.
synthetic_paradigm_glossed.eaf,1096,2315462,2317444,oŋkoaʔ ãʈɾe d̪ɔ mɔ̃ɟa,oŋko-aʔ ãʈɾe d̪ɔ mɔ̃ɟ-a,3PL-GEN period TOP good-FIN,Their period is good.
synthetic_bangla_glossed.eaf,1097,2317444,2319385,am d̪ɔ gʰuɽi ɲɛla,am d̪ɔ gʰuɽi ɲɛl-a,2SG TOP watch see-FIN,You will see the watch.
synthetic_bangla_glossed.eaf,1098,2319385,2321387,oŋko d̪ɔ ɲɛlɛɾasa ɟɔma,oŋko d̪ɔ ɲɛlɛɾasa ɟɔm-a,3PL.ANIM TOP honey eat-FIN,They will eat the honey.
synthetic_dialogues_glossed.eaf,1099,2321387,2323512,sikʰnɘt̪ d̪ɔ ɔkaɾɛ menaa,sikʰnɘt̪ d̪ɔ ɔka-ɾɛ mena-a,lesson TOP where-LOC exist-FIN,Where is the lesson?
synthetic_texts_glossed.eaf,1100,2323512,2325361,bat d̪ɔ nɔwaa,bat d̪ɔ nɔwa-a,rheumatism TOP new-FIN,The rheumatism is new.
synthetic_new_glossed_3.eaf,1101,2325361,2327732,mit̪ʔʈɛn baskitiə̯ d̪ɔ at̪oɾɛ menaa,mit̪ʔ-ʈɛn baskitiə̯ d̪ɔ at̪o-ɾɛ mena-a,one-CLF.HUM inhabitant TOP village-LOC exist-FIN,One inhabitant is in the village.
synthetic_texts_glossed.eaf,1102,2327732,2329388,band d̪ɔ sapʰaa,band d̪ɔ sapʰa-a,embankment TOP clean-FIN,The embankment is clean.
synthetic_school_dialogue_glossed.eaf,1103,2329388,2332146,ɔkt̪ɛɾɛ oŋko kat̪ʰa paɽha͡o̯kat̪ɛ sɔhɔɽɾɛ gat̪ea,ɔkt̪ɛ-ɾɛ oŋko kat̪ʰa paɽha͡o̯-kat̪ɛ sɔhɔɽ-ɾɛ gat̪e-a,time-LOC 3PL.ANIM word study-CVB town-LOC play-FIN,"At that time, they study the word and then play in the town."
synthetic_dialogues_glossed.eaf,1104,2332146,2334191,ɖak̚t̪aɾ d̪ɔ ɔkaɾɛ menaa,ɖak̚t̪aɾ d̪ɔ ɔka-ɾɛ mena-a,doctor TOP where-LOC exist-FIN,Where is the doctor?
synthetic_paradigm_glossed.eaf,1105,2334191,2336041,iɲiɲ bʰatoɽ ɲɛlkeda,iɲ-iɲ bʰatoɽ ɲɛl-ked-a,1SG-1SG boar see-PST-FIN,I saw the boar.
synthetic_texts_glossed.eaf,1106,2336041,2337579,akao̯na d̪ɔ nɔwaa,akao̯na d̪ɔ nɔwa-a,shrub TOP new-FIN,The shrub is new.
synthetic_texts_glossed.eaf,1107,2337579,2339338,bəɖɾə d̪ɔ nɔwaa,bəɖɾə d̪ɔ nɔwa-a,residue TOP new-FIN,The residue is new.
synthetic_paradigm_glossed.eaf,1108,2339338,2341403,apɛaʔ ɟɔmaʔ d̪ɔ sapʰaa,apɛ-aʔ ɟɔmaʔ d̪ɔ sapʰa-a,2PL-GEN food TOP clean-FIN,Your food is clean.
synthetic_texts_glossed.eaf,1109,2341403,2343023,ao̯tanɾɛ bʰãoɾa menaa,ao̯tan-ɾɛ bʰãoɾa mena-a,covert-LOC brace.for.boring exist-FIN,There is a brace for boring in the covert.
synthetic_bangla_glossed.eaf,1110,2343023,2345838,apɛ d̪ɔ haku aɾ ɲɛlɛɾasa ɟɔma,apɛ d̪ɔ haku aɾ ɲɛlɛɾasa ɟɔm-a,2PL TOP fish and honey eat-FIN,You all will eat the fish and the honey.
synthetic_school_dialogue_glossed.eaf,1111,2345838,2348749,t̪eheɲɾɛ am pɘɾsi ɔlɔʔkat̪ɛ iskulɾɛ kɘmia,t̪eheɲ-ɾɛ am pɘɾsi ɔlɔʔ-kat̪ɛ iskul-ɾɛ kɘmi-a,today-LOC 2SG language write-CVB school-LOC work-FIN,"Today, you write the language and then work in the school."
synthetic_bangla_glossed.eaf,1112,2348749,2351606,oŋko d̪ɔ haku aɾ ɲɛlɛɾasa ɟɔma,oŋko d̪ɔ haku aɾ ɲɛlɛɾasa ɟɔm-a,3PL.ANIM TOP fish and honey eat-FIN,They will eat the fish and the honey.
synthetic_paradigm_glossed.eaf,1113,2351606,2353682,iɲaʔ gaɖa d̪ɔ ɟɘɾuɽa,iɲ-aʔ gaɖa d̪ɔ ɟɘɾuɽ-a,1SG-GEN river TOP important-FIN,My river is important.
synthetic_new_glossed.eaf,1114,2353682,2355879,oŋko d̪ɔ gid̪ɾɘ gɔɽɔakada,oŋko d̪ɔ gid̪ɾɘ gɔɽɔ-akad-a,3PL.ANIM TOP child help-PRF-FIN,They have helped the child.
synthetic_imperatives_glossed.eaf,1115,2355879,2358045,d̪a.ja kat̪ɛ sɔhɔɽɾɛ d̪uɽup̚ʔmɛ,d̪a.ja kat̪ɛ sɔhɔɽ-ɾɛ d̪uɽup̚ʔ-mɛ,please Manner town-LOC sit-IMP.2SG.POL,Please sit in the town.
synthetic_new_glossed_3.eaf,1116,2358045,2360276,mit̪ʔʈɛn muc̚ʔ d̪ɔ kuɲɾɛ menaa,mit̪ʔ-ʈɛn muc̚ʔ d̪ɔ kuɲ-ɾɛ mena-a,one-CLF.HUM ant TOP well-LOC exist-FIN,One ant is in the well.
synthetic_see_paradigm.eaf,1117,2360276,2361453,oŋkoko ɲɛlɛd̪a,oŋko-ko ɲɛl-ɛ-d̪a,3PL.ANIM-3PL.ANIM see-PROG-FIN,They are seeing.
synthetic_paradigm_glossed.eaf,1118,2361453,2363336,amaʔ bele botke d̪ɔ sibila,am-aʔ bele botke d̪ɔ sibil-a,2SG-GEN yolk.of.egg TOP tasty-FIN,Your yolk of egg is tasty.
synthetic_texts_glossed.eaf,1119,2363336,2364995,sɔhɔɽɾɛ bad͡ʒʰəni menaa,sɔhɔɽ-ɾɛ bad͡ʒʰəni mena-a,town-LOC bearer.of.tales exist-FIN,There is a bearer of tales in the town.
synthetic_dialogues_glossed.eaf,1120,2364995,2368554,am d̪ɔ ɟɔmaʔ ɘkʰɾiɲa mɛnkʰan gʰuɽi bam ɘkʰɾiɲa,am d̪ɔ ɟɔmaʔ ɘkʰɾiɲ-a mɛnkʰan gʰuɽi ba-m ɘkʰɾiɲ-a,2SG TOP food sell-FIN but watch NEG-2SG sell-FIN,"You will sell the food, but do not sell the watch."
synthetic_texts_glossed.eaf,1121,2368554,2370331,at̪oɾɛ pusi menaa,at̪o-ɾɛ pusi mena-a,village-LOC cat exist-FIN,There is a cat in the village.
synthetic_texts_glossed.eaf,1122,2370331,2372179,bɛtɔn d̪ɔ sapʰaa,bɛtɔn d̪ɔ sapʰa-a,pay TOP clean-FIN,The pay is clean.
synthetic_school_dialogue_glossed.eaf,1123,2372179,2374792,ɔkt̪ɛɾɛ oŋko sikʰnɘt̪ paɽha͡o̯kat̪ɛ ɔɽaʔɾɛ gat̪ea,ɔkt̪ɛ-ɾɛ oŋko sikʰnɘt̪ paɽha͡o̯-kat̪ɛ ɔɽaʔ-ɾɛ gat̪e-a,time-LOC 3PL.ANIM lesson study-CVB house-LOC play-FIN,"At that time, they study the lesson and then play in the house."
synthetic_new_glossed.eaf,1124,2374792,2376698,am d̪ɔ haku ɟɔmakada,am d̪ɔ haku ɟɔm-akad-a,2SG TOP fish eat-PRF-FIN,You have eaten the fish.
synthetic_bangla_glossed.eaf,1125,2376698,2379560,uni d̪ɔ ɲɛlɛɾasa aɾ basaŋ ɟɔma,uni d̪ɔ ɲɛlɛɾasa aɾ basaŋ ɟɔm-a,3SG.ANIM TOP honey and cooked.food eat-FIN,He/she will eat the honey and the cooked food.
synthetic_paradigm_glossed.eaf,1126,2379560,2381431,apɛaʔ bade d̪ɔ nɔwaa,apɛ-aʔ bade d̪ɔ nɔwa-a,2PL-GEN heddles.of.loom TOP new-FIN,Your heddles of loom is new.
synthetic_school_dialogue_glossed.eaf,1127,2381431,2384169,sɛt̪aʔɾɛ apɛ mɔbaĭl pʰon kiɾiɲkat̪ɛ ɟɔlaɾɛ hiɟuʔa,sɛt̪aʔ-ɾɛ apɛ mɔbaĭl pʰon kiɾiɲ-kat̪ɛ ɟɔla-ɾɛ hiɟuʔ-a,morning-LOC 2PL mobile.phone buy-CVB lake-LOC come-FIN,"In the morning, you all buy the mobile phone and then come to the lake."
synthetic_texts_glossed.eaf,1128,2384169,2386004,iskulɾɛ ɟɔmaʔ menaa,iskul-ɾɛ ɟɔmaʔ mena-a,school-LOC food exist-FIN,There is a food in the school.
synthetic_paradigm_glossed.eaf,1129,2386004,2388211,alɛaʔ seɾeɲ d̪ɔ mɔ̃ɟa,alɛ-aʔ seɾeɲ d̪ɔ mɔ̃ɟ-a,1PL.EXCL-GEN song TOP good-FIN,Our song is good.
synthetic_school_dialogue_glossed.eaf,1130,2388211,2390839,sɛt̪aʔɾɛ am pɘɾsi ɔlɔʔkat̪ɛ ɔɽaʔɾɛ calaʔa,sɛt̪aʔ-ɾɛ am pɘɾsi ɔlɔʔ-kat̪ɛ ɔɽaʔ-ɾɛ calaʔ-a,morning-LOC 2SG language write-CVB house-LOC go-FIN,"In the morning, you write the language and then go to the house."
synthetic_school_dialogue_glossed.eaf,1131,2390839,2393584,ɔkt̪ɛɾɛ am d̪aʔ ɲukat̪ɛ gaɖaɾɛ gat̪ea,ɔkt̪ɛ-ɾɛ am d̪aʔ ɲu-kat̪ɛ gaɖa-ɾɛ gat̪e-a,time-LOC 2SG water drink-CVB river-LOC play-FIN,"At that time, you drink the water and then play in the river."
synthetic_school_dialogue_glossed.eaf,1132,2393584,2396187,t̪eheɲɾɛ uni t̪o̯͡a ɲukat̪ɛ at̪oɾɛ hiɟuʔa,t̪eheɲ-ɾɛ uni t̪o̯͡a ɲu-kat̪ɛ at̪o-ɾɛ hiɟuʔ-a,today-LOC 3SG.ANIM milk drink-CVB village-LOC come-FIN,"Today, he/she drink the milk and then come to the village."
synthetic_see_paradigm.eaf,1133,2396187,2398680,iɲ d̪ɔ d̪aʔ bɘɲ ɲua,iɲ d̪ɔ d̪aʔ bɘ-ɲ ɲu-a,1SG TOP water NEG-1SG drink-FIN,I do not drink the water.
synthetic_see_paradigm.eaf,1134,2398680,2400046,amɛm t̪ɘŋgiɛd̪a,am-ɛm t̪ɘŋgi-ɛ-d̪a,2SG-2SG wait-PROG-FIN,You is waiting.
