dataset,sentence_id,issues,santali_sentence,english_gloss,source_eaf_file,source_eaf_utterance_id,confidence
generated_santali_5k.jsonl,LLM-004267,blank_english_gloss;blank_bangla_gloss;blank_sentence_type,dorpot̕ u ɡotɑ Gɑlil d̪i om d̪ɑrɑ d̪ɑrɑ-te-e cetɑko-kɑn,nan,santali_matthew_glossed(1).eaf,15,medium
generated_santali_5k.jsonl,LLM-004268,blank_english_gloss;blank_bangla_gloss;blank_sentence_type;one_token_output,haemoekaṭ,nan,santali_mark1_glossed.eaf,28,medium
generated_santali_5k.jsonl,LLM-004269,blank_english_gloss;blank_bangla_gloss;blank_sentence_type;english_like_santali_field,po̱ho̱t ɛ ɾaŋga-o-t̪ɛ  nepṛan,nan,santali_glossed_dialogues.eaf,64,high
generated_santali_5k.jsonl,LLM-004270,blank_english_gloss;blank_bangla_gloss;blank_sentence_type;english_like_santali_field,saḍar suḍur en-ak'-kan hor do mitt-en budan hor tuluc'-e jurik'-a,nan,matthew_santali_glossed.eaf,29,medium
generated_santali_5k.jsonl,LLM-004271,blank_english_gloss;blank_bangla_gloss;blank_sentence_type;english_like_santali_field,so̱no̱t u d̪o d̪ok'-ic' Bɑbɑn-cɑo-ic' kɑnɑ-e,nan,santali_matthew_glossed.eaf,1,medium
generated_santali_5k.jsonl,LLM-004272,blank_english_gloss;blank_bangla_gloss;blank_sentence_type;one_token_output,leṭep̕,nan,santali_glossed_new_3.eaf,64,medium
generated_santali_5k.jsonl,LLM-004273,blank_english_gloss;blank_bangla_gloss;blank_sentence_type,dhacrar ikɘɾi . j-ɘ d̪ɔ a . j-aʔ aʔ-ɛː  oɟh-eked̪-a,nan,santali_glossed_new.eaf,68,medium
generated_santali_5k.jsonl,LLM-004274,blank_english_gloss;blank_bangla_gloss;blank_sentence_type;english_like_santali_field,ṭeṇḍos et̪aʔ alɛ  ã͡o-t̪ɛ ba ki . ja-gɔʔ-mɛ,nan,santali_imperatives_glossed.eaf,25,medium
generated_santali_5k.jsonl,LLM-004275,blank_english_gloss;blank_bangla_gloss;blank_sentence_type;two_token_output,dhunsi punsi,nan,lexicon.eaf,170,medium
generated_santali_5k.jsonl,LLM-004276,blank_english_gloss;blank_bangla_gloss;blank_sentence_type;english_like_santali_field,mit̪ʔ ɔk̚t̪ɛ t̪ɘɾup-ʔ nɔa-i̯ buɟʰhɘɔ̯-ked-a aɾ  he̱nde̱c̕,nan,santali_glossed_new_3.eaf,16,medium
generated_santali_5k.jsonl,LLM-004277,blank_english_gloss;blank_bangla_gloss;blank_sentence_type;english_like_santali_field,d̪ɛla abo mit̪ʔ-ʈɛn pɔɾɔb-bon  bar ro̱ko̱m,nan,santali_glossed_new_3.eaf,79,medium
generated_santali_5k.jsonl,LLM-004278,blank_bangla_gloss;blank_sentence_type;english_like_santali_field,d̪ɛla | abo | mit̪ʔ-ʈɛn | pɔɾɔb-bon |  kaṇḍet̕ maṇḍet̕,"Arka: Come on, let's organize a festival.",santali_glossed_1.eaf,79,medium
generated_santali_5k.jsonl,LLM-004279,blank_english_gloss;blank_bangla_gloss;blank_sentence_type;english_like_santali_field,mano̯͡a t̪inɘʔ-ko ɟɘ haraṅ,nan,santali_new_glossed (1).eaf,32,medium
generated_santali_5k.jsonl,LLM-004280,blank_english_gloss;blank_bangla_gloss;blank_sentence_type,hɑe ɑpe  ɔ t̪ɔr bɑd̪ɑe-kɔ ɑr pʰɑri i-kɔ pʰɑ iɑrɑ-kɔ d̪ɔ ente ɑpe d̪ɔ nɔrɔk  kucit ermɑ rɑd͡ʒ-pe iɲ e et̪-etʔ-kɑn-ɑ,nan,matthew_santali_glossed_ipa.eaf,58,medium
generated_santali_5k.jsonl,LLM-004281,blank_english_gloss;blank_bangla_gloss;blank_sentence_type,ɛt̪aʔ-ɾɛ beɾet̪-kat̪ɛ t̪i ɟaŋga ɘɾup- apʰa kat̪ɛ ɟɔm ɲu baɽa kat̪ɛ i cerka bherka,nan,santali_glossed_new_2.eaf,3,medium
generated_santali_5k.jsonl,LLM-004282,blank_english_gloss;blank_bangla_gloss;blank_sentence_type;english_like_santali_field,end̪e-kʰan ma iʔ-ko met̪ae ɟi akaput,nan,santali_matthew27_mark1_glossed (1).eaf,5,medium
generated_santali_5k.jsonl,LLM-004283,blank_english_gloss;blank_bangla_gloss;blank_sentence_type;one_token_output,galam,nan,santali_glossed_new_3(1).eaf,46,medium
generated_santali_5k.jsonl,LLM-004284,blank_english_gloss;blank_bangla_gloss;blank_sentence_type;english_like_santali_field,be̱c̕ be̱ḍre̱c̕ u d̪o Gɑlil kʰon Jord̪ɑn-te Johɑn tʰen-e hec'-enɑ,nan,santali_matthew_glossed.eaf,7,medium
generated_santali_5k.jsonl,LLM-004285,blank_english_gloss;blank_bangla_gloss;blank_sentence_type;english_like_santali_field,o̱j mạphik ɛɾɛɲ-a,nan,santali_glossed_2.eaf,41,medium
generated_santali_5k.jsonl,LLM-004286,blank_english_gloss;blank_bangla_gloss;blank_sentence_type;english_like_santali_field,eunu munu co̱hõ̠k,nan,lexicon.eaf,18,high
generated_santali_5k.jsonl,LLM-004287,blank_english_gloss;blank_bangla_gloss;blank_sentence_type;english_like_santali_field,gadro̱c̕ ãɔ̯-t̪ɛ ni̯ɘ-t̪ɛ alɛ pɔɾɔb-le mɛn-oc-i̯-a,nan,santali_glossed_new_3.eaf,97,medium
generated_santali_5k.jsonl,LLM-004288,blank_english_gloss;blank_bangla_gloss;blank_sentence_type,nakara ɛɾma-ɾɛ goɖo iɲ-aʔ baɽgi-ɾɛ a͡i̯ma hoɽo-ko ɟɔm giɖi-ked̪-a,nan,santali_glossed_dialogues.eaf,33,medium
generated_santali_5k.jsonl,LLM-004289,blank_bangla_gloss;blank_sentence_type;one_token_output,purạ,Pradeep: You are right.,santali_glossed_1.eaf,96,medium
generated_santali_5k.jsonl,LLM-004290,blank_bangla_gloss;blank_sentence_type,aɖɛ-pa e | ɾe-aʔ | i adpurạ . j-ɔʔ-t̪a-bon-a,Arka: We have to go to the nearby schools.,santali_glossed_1.eaf,99,medium
generated_santali_5k.jsonl,LLM-004291,blank_english_gloss;blank_bangla_gloss;blank_sentence_type;english_like_santali_field,iɲ-d̪ɔ pɘhil-ɾɛ kalɔʈ̚ aɾ  ɘnɖi  bhaṇḍal bhuṇḍul jhikimiki,nan,santali_glossed_new.eaf,87,high
generated_santali_5k.jsonl,LLM-004292,blank_english_gloss;blank_bangla_gloss;blank_sentence_type;english_like_santali_field,aḍharo -kɛ-t̪ɛ pɛɾɛɟ-ɔʔ-a,nan,santali_glossed_2.eaf,32,medium
generated_santali_5k.jsonl,LLM-004293,blank_english_gloss;blank_bangla_gloss;blank_sentence_type;one_token_output,sanam,nan,lexicon(1).eaf,59,medium
generated_santali_5k.jsonl,LLM-004294,blank_english_gloss;blank_bangla_gloss;blank_sentence_type;one_token_output,dayak̕,nan,bangla_sentences_glossed.eaf,23,medium
generated_santali_5k.jsonl,LLM-004295,blank_english_gloss;blank_bangla_gloss;blank_sentence_type;one_token_output,ḍho̱b,nan,santali_dialogues_glossed.eaf,7,medium
generated_santali_5k.jsonl,LLM-004296,blank_english_gloss;blank_bangla_gloss;blank_sentence_type;one_token_output,phada,nan,santali_glossed_new_3.eaf,49,medium
generated_santali_5k.jsonl,LLM-004297,blank_english_gloss;blank_bangla_gloss;blank_sentence_type;one_token_output,khulạ,nan,santali_glossed_dialogues.eaf,65,medium
generated_santali_5k.jsonl,LLM-004298,blank_english_gloss;blank_bangla_gloss;blank_sentence_type;one_token_output,gaṇḍrao,nan,santali_glossed_new_3.eaf,28,medium
generated_santali_5k.jsonl,LLM-004299,blank_english_gloss;blank_bangla_gloss;blank_sentence_type;english_like_santali_field,iɲ d̪o d̪ak'-t̪en bapt̪i -ked-ea uni d̪o  rogoṛ -pe-a,nan,santali_matthew27_mark1_glossed (1).eaf,24,medium
generated_santali_5k.jsonl,LLM-004300,blank_english_gloss;blank_bangla_gloss;blank_sentence_type;english_like_santali_field,Ar onko  amaner-e etak' boron-en-a uni-ak' meta-ha do  bhuṭkạ,nan,matthew_santali_glossed.eaf,48,medium
generated_santali_5k.jsonl,LLM-004301,blank_english_gloss;blank_bangla_gloss;blank_sentence_type;two_token_output,hum aɖe-kana,nan,santali_new_glossed.eaf,79,medium
generated_santali_5k.jsonl,LLM-004302,blank_english_gloss;blank_bangla_gloss;blank_sentence_type;english_like_santali_field,baḍgae / boḍgoe,nan,santali_matthew_glossed.eaf,19,medium
generated_santali_5k.jsonl,LLM-004303,blank_english_gloss;blank_bangla_gloss;blank_sentence_type;two_token_output,mora muri,nan,santali_new_glossed.eaf,83,medium
generated_santali_5k.jsonl,LLM-004304,blank_english_gloss;blank_bangla_gloss;blank_sentence_type,ɑr ɑleɑkʔ d̪ɔ baraṅ -kɔ-le ikɑɑkɑt̪ʔ-t̪ɑ-kɔ,nan,matthew_santali_glossed_ipa.eaf,24,medium
generated_santali_5k.jsonl,LLM-004305,blank_english_gloss;blank_bangla_gloss;blank_sentence_type,muʲc̚ʔ-d̪ɔ ɲɛl-ɲam-kat̪ɛ-t̪̚ʔ unɾe-ge . j-ɛ  ikɘɾi . j-ɘ-ɔ̯͡aʔ kaʈa-ɾɛ . jambak̕ jombok̕ . j-a,nan,santali_glossed_new.eaf,69,medium
generated_santali_5k.jsonl,LLM-004306,blank_english_gloss;blank_bangla_gloss;blank_sentence_type;english_like_santali_field,Enhilok' Ji u do orak' khon odok  ṭan ṭaṇ,nan,matthew_santali_glossed.eaf,42,medium
generated_santali_5k.jsonl,LLM-004307,blank_english_gloss;blank_bangla_gloss;blank_sentence_type;english_like_santali_field,ɑd̪ɔ d͡ʒɔhɑn kɑid͡ʒɔr-ɑ-ket̪-e mɑ ajhal pajhal,nan,matthew_santali_glossed_ipa.eaf,38,medium
generated_santali_5k.jsonl,LLM-004308,blank_english_gloss;blank_bangla_gloss;blank_sentence_type,gɔgɔ pɘɾ bo̱ho̱r i baŋ baɲca-o-ă-ʔ-a,nan,santali_glossed_new_2.eaf,77,medium
generated_santali_5k.jsonl,LLM-004309,blank_english_gloss;blank_bangla_gloss;blank_sentence_type,ɛnt̪ɛ net̪aɾ d̪ɔ ɟini -kɔɾɛ-naʔ d̪am hɔ̃ ɘɖi ɟɘ chik chok,nan,santali_bangla_glossed.eaf,47,medium
generated_santali_5k.jsonl,LLM-004310,blank_english_gloss;blank_bangla_gloss;blank_sentence_type,oŋko ɛnɛc-ʔ- thapṛok̕ ɛlɛt̪ʔ-len-kʰan pɔɾɔb ɘɖi ɾɘ kɘ-ge ho . j-o-a,nan,santali_glossed_new_3.eaf,101,medium
generated_santali_5k.jsonl,LLM-004311,blank_english_gloss;blank_bangla_gloss;blank_sentence_type;two_token_output,sohan ge̱je̱c̕,nan,lexicon(1).eaf,18,high
generated_santali_5k.jsonl,LLM-004312,blank_english_gloss;blank_bangla_gloss;blank_sentence_type;one_token_output,lajkhạukạ,nan,santali_new_glossed.eaf,55,medium
generated_santali_5k.jsonl,LLM-004313,blank_english_gloss;blank_bangla_gloss;blank_sentence_type;one_token_output,ḍho̱rḍhosaha,nan,santali_glossed_new_2.eaf,129,medium
generated_santali_5k.jsonl,LLM-004314,blank_bangla_gloss;blank_sentence_type;one_token_output,coelo,Pradeep: Have you thought about it?,santali_glossed_1.eaf,81,medium
generated_santali_5k.jsonl,LLM-004315,blank_english_gloss;blank_bangla_gloss;blank_sentence_type;english_like_santali_field,t̪ɘɾup-ʔ aɾ  aṭkura ɔʔ-kan t̪ahɛ-n-a,nan,santali_glossed_new_3.eaf,15,medium
generated_santali_5k.jsonl,LLM-004316,blank_bangla_gloss;blank_sentence_type;two_token_output,bhodran loṅgra,I still feel like crying when I remember my father.,santali_glossed_1.eaf,58,high
generated_santali_5k.jsonl,LLM-004317,blank_bangla_gloss;blank_sentence_type;one_token_output,daṛaṅ,I have learned to read and write from my father.,santali_glossed_1.eaf,49,medium
generated_santali_5k.jsonl,LLM-004318,blank_english_gloss;blank_bangla_gloss;blank_sentence_type;english_like_santali_field,un-kin d̪o  bajrao,nan,santali_matthew_glossed.eaf,14,medium
generated_santali_5k.jsonl,LLM-004319,blank_english_gloss;blank_bangla_gloss;blank_sentence_type;one_token_output,nidạndi,nan,santali_glossed_new.eaf,84,medium
generated_santali_5k.jsonl,LLM-004320,blank_english_gloss;blank_bangla_gloss;blank_sentence_type;english_like_santali_field,kɘʈi-c̚ʔ bid̪ɘl-ɾɛ iɲ ɘpu-ɲ  ã͡ɔ̯-t̪ɛ hɘʈi̯͡ɘ-ɲ cala-ʔ-kan t̪ahɛ̃-na aɾ a͡i̯ma-lekan kʰilɘʈ ɟini kabaṅ,nan,santali_new_glossed (1).eaf,49,medium
generated_santali_5k.jsonl,LLM-004321,blank_bangla_gloss;blank_sentence_type;two_token_output,ale̱c̕ tase̱c̕,"Nephew: How is grandmother, Uncle?",santali_glossed_1.eaf,66,medium
generated_santali_5k.jsonl,LLM-004322,blank_english_gloss;blank_bangla_gloss;blank_sentence_type;english_like_santali_field,un-kin d̪o  irạ,nan,santali_matthew_glossed(1).eaf,14,medium
generated_santali_5k.jsonl,LLM-004323,blank_english_gloss;blank_bangla_gloss;blank_sentence_type;two_token_output,ạhi bạhi,nan,santali_matthew_glossed(1).eaf,18,medium
generated_santali_5k.jsonl,LLM-004324,blank_english_gloss;blank_bangla_gloss;blank_sentence_type;two_token_output,sasaṅ dak̕,nan,lexicon.eaf,223,medium
generated_santali_5k.jsonl,LLM-004325,blank_bangla_gloss;blank_sentence_type;one_token_output,cạhi,Nephew: Let us know if you need anything.,santali_glossed_1.eaf,70,medium
generated_santali_5k.jsonl,LLM-004326,blank_english_gloss;blank_bangla_gloss;blank_sentence_type,ɑd̪ɔ t̪urui d̪in t̪ɑy-ɔm d͡ʒi u d̪ɔ pɑt̪rɑ  ɑr d͡ʒɑkɔb ɑr uni-ren bɔehɑ d͡ʒɔhɑn  ɔnd̪e t̪ɔrɑ-kɑt̪e mit̪t̪-etʃ u ul buru-t̪e e paṭan,nan,matthew_santali_glossed_ipa.eaf,47,medium
generated_santali_5k.jsonl,LLM-004327,blank_english_gloss;blank_bangla_gloss;blank_sentence_type;one_token_output,nikạṛkhạr,nan,lexicon.eaf,89,medium
generated_santali_5k.jsonl,LLM-004328,blank_english_gloss;blank_bangla_gloss;blank_sentence_type,d̪i mạ̃hĩr ɑnɑm lekɑn rɔɡ biɡʰin,nan,santali_matthew_glossed(1).eaf,16,medium
generated_santali_5k.jsonl,LLM-004329,blank_english_gloss;blank_bangla_gloss;blank_sentence_type;english_like_santali_field,dupiṭhiạ budgạriạ ermɑ rɑd͡ʒ-ɡe d̪ɔ-e mɑrɑn-ɑ,nan,matthew_santali_glossed_ipa.eaf,49,high
generated_santali_5k.jsonl,LLM-004330,blank_english_gloss;blank_bangla_gloss;blank_sentence_type;english_like_santali_field,ɔka d̪ɔ gid̪ɾɛ-ko cɛ̃ɽɛ̃ t̪ukɘ-ku ɾɘp-ud̪-a aɾ uŋko-ɾɛn hɔpɔn-ko t̪i . dadahut̕,nan,santali_glossed_2.eaf,42,medium
generated_santali_5k.jsonl,LLM-004331,blank_english_gloss;blank_bangla_gloss;blank_sentence_type;two_token_output,aṇḍhoṅ jhabrạli,nan,matthew_santali_glossed_ipa.eaf,30,high
generated_santali_5k.jsonl,LLM-004332,blank_english_gloss;blank_bangla_gloss;blank_sentence_type,ɑr d͡ʒi bhoso en pɑr-ɔmɔkʔ-kɑn-re mɑt̪ʰɑe-kɔ met̪ɑe mit̪t̪-e hɔr mɑ ul ukʔt̪ʰɑu ɔrɑkʔ t̪ʰen d̪uruʔp-ɑ-kɑn-e helke-d̪e-ɑ,nan,matthew_santali_glossed_ipa.eaf,34,medium
generated_santali_5k.jsonl,LLM-004333,blank_english_gloss;blank_bangla_gloss;blank_sentence_type,ʈhik-ge . j-a alaŋ banahɔɽ-t̪ɛ ɖaŋɾa-laŋ ɘ margạiṭha . j-a,nan,santali_glossed_new.eaf,95,medium
generated_santali_5k.jsonl,LLM-004334,blank_english_gloss;blank_bangla_gloss;blank_sentence_type;english_like_santali_field,Alo-pe bujhaua an  blạn,nan,matthew_santali_glossed.eaf,19,medium
generated_santali_5k.jsonl,LLM-004335,blank_english_gloss;blank_bangla_gloss;blank_sentence_type;one_token_output,nandan,nan,lexicon(1).eaf,170,medium
generated_santali_5k.jsonl,LLM-004336,blank_english_gloss;blank_bangla_gloss;blank_sentence_type;two_token_output,dãedãe ocjon-a,nan,matthew_santali_glossed.eaf,26,medium
generated_santali_5k.jsonl,LLM-004337,blank_english_gloss;blank_bangla_gloss;blank_sentence_type;english_like_santali_field,Mon-re renadejokkankoge-ko bhagan-a ente  dahṅga dạhṅgi,nan,matthew_santali_glossed.eaf,8,medium
generated_santali_5k.jsonl,LLM-004338,blank_english_gloss;blank_bangla_gloss;blank_sentence_type;english_like_santali_field,jạlmi ɑp' orɑ-d̪eɑ,nan,santali_matthew_glossed.eaf,6,medium
generated_santali_5k.jsonl,LLM-004339,blank_english_gloss;blank_bangla_gloss;blank_sentence_type;english_like_santali_field,Hae ape  o tor badaeko ar Phari iko pha iarako do ente ape do norok  alekha erma raj-pe iñ e et-et'-kan-a,nan,matthew_santali_glossed.eaf,58,medium
generated_santali_5k.jsonl,LLM-004340,blank_english_gloss;blank_bangla_gloss;blank_sentence_type;one_token_output,mạndhuạ,nan,santali_glossed_3.eaf,133,medium
generated_santali_5k.jsonl,LLM-004341,blank_english_gloss;blank_bangla_gloss;blank_sentence_type;one_token_output,bạndha,nan,santali_matthew_glossed.eaf,18,medium
generated_santali_5k.jsonl,LLM-004342,blank_english_gloss;blank_bangla_gloss;blank_sentence_type;one_token_output,liṭhur,nan,santali_glossed_3.eaf,74,medium
generated_santali_5k.jsonl,LLM-004343,blank_bangla_gloss;blank_sentence_type,mit̪ʔ | ɔk̚t̪ɛ | t̪ɘɾup̚ʔ | no̯͡a-i̯ | buɟʰhɘ͡o̯-ked-a | aɾ |  ajak̕ bujạk̕,At some point the tiger understood this and told the pig.,santali_glossed_1.eaf,16,medium
generated_santali_5k.jsonl,LLM-004344,blank_english_gloss;blank_bangla_gloss;blank_sentence_type;two_token_output,hat chuṭ,nan,lexicon(1).eaf,185,medium
generated_santali_5k.jsonl,LLM-004345,blank_english_gloss;blank_bangla_gloss;blank_sentence_type;english_like_santali_field,hend̪a baː ɔka ɟini bo̱se̱rṭãk,nan,santali_glossed_dialogues.eaf,13,medium
generated_santali_5k.jsonl,LLM-004346,blank_english_gloss;blank_bangla_gloss;blank_sentence_type;english_like_santali_field,ɔna i . poṭpoṭo,nan,santali_bangla_glossed.eaf,9,medium
generated_santali_5k.jsonl,LLM-004347,blank_english_gloss;blank_bangla_gloss;blank_sentence_type;english_like_santali_field,Ar Ji u do I anco̱ṭ,nan,matthew_santali_glossed.eaf,54,medium
generated_santali_5k.jsonl,LLM-004348,blank_english_gloss;blank_bangla_gloss;blank_sentence_type;english_like_santali_field,bhud bhudrạ ɛʲcʔ calaʔ-me,nan,santali_glossed_new_2.eaf,44,medium
generated_santali_5k.jsonl,LLM-004349,blank_english_gloss;blank_bangla_gloss;blank_sentence_type;two_token_output,lewa ɔi,nan,santali_dialogues_glossed.eaf,35,medium
generated_santali_5k.jsonl,LLM-004350,blank_english_gloss;blank_bangla_gloss;blank_sentence_type;english_like_santali_field,na be̱hephajot . jaʔ,nan,santali_glossed_3.eaf,68,medium
generated_santali_5k.jsonl,LLM-004351,blank_english_gloss;blank_bangla_gloss;blank_sentence_type;english_like_santali_field,alo-ben bot̪oɾ-ok'-a kɾu  ok'-ol-en ɟi be̱co̱l,nan,santali_matthew27_mark1_glossed (1).eaf,15,medium
generated_santali_5k.jsonl,LLM-004352,blank_english_gloss;blank_bangla_gloss;blank_sentence_type;one_token_output,ekamoe,nan,matthew_santali_glossed.eaf,35,medium
generated_santali_5k.jsonl,LLM-004353,blank_english_gloss;blank_bangla_gloss;blank_sentence_type;one_token_output,salas,nan,santali_glossed_new_3(1).eaf,70,medium
generated_santali_5k.jsonl,LLM-004354,blank_english_gloss;blank_bangla_gloss;blank_sentence_type;english_like_santali_field,ɔkɔi-hɔ̃ alo-pɛ ni he̱ṛe̱m,nan,santali_dialogues_glossed.eaf,57,medium
generated_santali_5k.jsonl,LLM-004355,blank_english_gloss;blank_bangla_gloss;blank_sentence_type;english_like_santali_field,iɲ d̪i tiṛotoṛo apʔ kat̪ɛ mɛla-ɲ cal-aʔ-kan t̪ahɛ̃-n-a,nan,santali_glossed_dialogues.eaf,56,medium
generated_santali_5k.jsonl,LLM-004356,blank_english_gloss;blank_bangla_gloss;blank_sentence_type;one_token_output,cakender,nan,santali_new_glossed.eaf,68,medium
generated_santali_5k.jsonl,LLM-004357,blank_english_gloss;blank_bangla_gloss;blank_sentence_type;two_token_output,lahe cahe,nan,santali_matthew_glossed(1).eaf,25,medium
generated_santali_5k.jsonl,LLM-004358,blank_english_gloss;blank_bangla_gloss;blank_sentence_type;one_token_output,je̱kṛe̱,nan,santali_glossed_new_2.eaf,8,medium
generated_santali_5k.jsonl,LLM-004359,blank_english_gloss;blank_bangla_gloss;blank_sentence_type;english_like_santali_field,ni̯ɘ-d̪ʰa͡ɔ d̪ɔ ɟɔm-aʔ  ã͡o-t̪ɛ bi  mɛ aṭkuṛạ,nan,santali_glossed_dialogues.eaf,30,medium
generated_santali_5k.jsonl,LLM-004360,blank_english_gloss;blank_bangla_gloss;blank_sentence_type,liwar lawar u ɡotɑ Gɑlil d̪i om d̪ɑrɑ d̪ɑrɑ-te-e cetɑko-kɑn,nan,santali_matthew_glossed.eaf,15,medium
generated_santali_5k.jsonl,LLM-004361,blank_english_gloss;blank_bangla_gloss;blank_sentence_type;english_like_santali_field,khedar bedar erma raj-ge do oho-ge-pe hbolo-len-a,nan,matthew_santali_glossed.eaf,50,medium
generated_santali_5k.jsonl,LLM-004362,blank_english_gloss;blank_bangla_gloss;blank_sentence_type;english_like_santali_field,ma . tiṅgit̕,nan,lexicon(1).eaf,109,medium
generated_santali_5k.jsonl,LLM-004363,blank_english_gloss;blank_bangla_gloss;blank_sentence_type;one_token_output,daraṅ,nan,lexicon.eaf,180,medium
generated_santali_5k.jsonl,LLM-004364,blank_english_gloss;blank_bangla_gloss;blank_sentence_type;english_like_santali_field,inɘ t̪ainɔm kat̪ʰa ba-ko aɲɟɔm-lɛ-kʰan  a go̱to̱,nan,santali_dialogues_glossed.eaf,49,medium
generated_santali_5k.jsonl,LLM-004365,blank_english_gloss;blank_bangla_gloss;blank_sentence_type;two_token_output,kuṭot̕ pańjar,nan,santali_glossed_dialogues.eaf,51,medium
generated_santali_5k.jsonl,LLM-004366,blank_english_gloss;blank_bangla_gloss;blank_sentence_type;english_like_santali_field,susạl a calao-en-a,nan,matthew_santali_glossed.eaf,1,medium
generated_santali_5k.jsonl,LLM-004367,blank_english_gloss;blank_bangla_gloss;blank_sentence_type;two_token_output,liṅgit̕ ibil-a,nan,santali_new_glossed.eaf,8,medium
