sentence_id,santali_sentence,english_gloss,bangla_gloss,template_id,sentence_type,source_pattern,subject_slot,noun_slot,verb_slot,adjective_slot,adverb_slot,place_slot,number_slot,synthetic,quality_note,source_files
SYN-32845,uni dɔ chatna-re humdhum kan-a,he/she does to intimidate in/at pinnacle.,সে চূড়া-তে ভয় দেখানো।,PLACE_VERB,locative verbal predicate,Report 5.1.13 locative verbal predicate,uni,,humdhum [v.; Action; to intimidate; ভয় দেখানো],,,chatna [n.; Place; Pinnacle; চূড়া],,true,synthetic; template-based; needs native-speaker validation,Copy of Copy of Final Report.Team Clausetrophobic (1).txt; MTZ_Santali_Dictionary.xlsx
SYN-32846,uni-aʔ mit't'e bat minaʔ,he/she have one rheumatism.,সে একটি বাত রোগ আছে।,POSS_EXIST,possessive/existential,Report 5.1.17 possessive existential,uni,bat [n.; Disease; Rheumatism; বাত রোগ],,,,,,true,synthetic; template-based; needs native-speaker validation,Copy of Copy of Final Report.Team Clausetrophobic (1).txt; MTZ_Santali_Dictionary.xlsx
SYN-32847,iɲ dɔ kunda-i bindhạṛ-a,I do fix horizontally with bole of a tree.,আমি গাছের গুঁড়ি আড়াআড়িভাবে লাগানো।,OBJECT_VERB,object verbal predicate,Report 5.1.11 object plus verb predicate,iɲ,kunda [n.; Plant; bole of a tree; গাছের গুঁড়ি],bindhạṛ [v.; Action; Fix horizontally; আড়াআড়িভাবে লাগানো],,,,,true,synthetic; template-based; needs native-speaker validation,Copy of Copy of Final Report.Team Clausetrophobic (1).txt; MTZ_Santali_Dictionary.xlsx
SYN-32848,abo dɔ andher jiwi kan-a,we do to yearn for illegally.,"আমরা বেআইনিভাবে, অবৈধভাবে আকুল হয়ে চাওয়া।",ADV_VERB,adverbial verbal predicate,Report 5.1.13 adverbial verbal predicate,abo,,jiwi [v.; Emotion; to yearn for; আকুল হয়ে চাওয়া],,"andher [adv.; Law; Illegally; বেআইনিভাবে, অবৈধভাবে]",,,true,synthetic; template-based; needs native-speaker validation,Copy of Copy of Final Report.Team Clausetrophobic (1).txt; MTZ_Santali_Dictionary.xlsx
SYN-32849,ona dɔ am-aʔ barsa kan-a,That is you's faith.,ওটা তুমি-এর বিশ্বাস।,POSS_NOM,possessive nominal predicate,Report 5.1.17 possessive nominal predicate,am,barsa [n.; Religion; Faith; বিশ্বাস],,,,,,true,synthetic; template-based; needs native-speaker validation,Copy of Copy of Final Report.Team Clausetrophobic (1).txt; MTZ_Santali_Dictionary.xlsx
SYN-32850,pe̱ ge̱l bõ̠hõ̠k minaʔ,There are/is thirty shape.,ত্রিশ আকৃতি আছে।,NUM_NOUN_EXIST,numbered existential,Report 5.1.17 number plus noun existential,,bõ̠hõ̠k [n.; Quality; Shape; আকৃতি],,,,,pe̱ ge̱l [num.; Number; thirty; ত্রিশ],true,synthetic; template-based; needs native-speaker validation,Copy of Copy of Final Report.Team Clausetrophobic (1).txt; MTZ_Santali_Dictionary.xlsx
SYN-32851,ge̱l gutrut̕ minaʔ,There are/is ten two species of barbets.,দশ বারবেট পাখি (দুই প্রজাতি) আছে।,NUM_NOUN_EXIST,numbered existential,Report 5.1.17 number plus noun existential,,gutrut̕ [n.; Bird; two species of barbets; বারবেট পাখি (দুই প্রজাতি)],,,,,ge̱l [num.; Number; ten; দশ],true,synthetic; template-based; needs native-speaker validation,Copy of Copy of Final Report.Team Clausetrophobic (1).txt; MTZ_Santali_Dictionary.xlsx
SYN-32852,sae ghoṭna minaʔ,There are/is hundred occurrence.,একশ সংঘটন আছে।,NUM_NOUN_EXIST,numbered existential,Report 5.1.17 number plus noun existential,,ghoṭna [n.; Abstract; occurrence; সংঘটন],,,,,sae [num.; Number; hundred; একশ],true,synthetic; template-based; needs native-speaker validation,Copy of Copy of Final Report.Team Clausetrophobic (1).txt; MTZ_Santali_Dictionary.xlsx
SYN-32853,uni dɔ le̱ kan-a?,Does he/she to be convinced?,সে কি বিশ্বাস করা?,YESNO_VERB,interrogative verbal predicate,Report 5.1.7 interrogative verbal predicate,uni,,le̱ [v.; State; to be convinced; বিশ্বাস করা],,,,,true,synthetic; template-based; needs native-speaker validation,Copy of Copy of Final Report.Team Clausetrophobic (1).txt; MTZ_Santali_Dictionary.xlsx
SYN-32854,abo dɔ ar paṭgaṇḍo kan-a,we do to sit cross-legged last.,"আমরা শেষ, সর্বশেষ পদ্মাসনে বসা।",ADV_VERB,adverbial verbal predicate,Report 5.1.13 adverbial verbal predicate,abo,,paṭgaṇḍo [v.; Action; to sit cross-legged; পদ্মাসনে বসা],,"ar [adj. / adv.; Time; Last; শেষ, সর্বশেষ]",,,true,synthetic; template-based; needs native-speaker validation,Copy of Copy of Final Report.Team Clausetrophobic (1).txt; MTZ_Santali_Dictionary.xlsx
SYN-32855,uni dɔ kagaj-i baraṅ buruṅ-a,he/she does sigh with paper.,সে কাগজ দীর্ঘশ্বাস ফেলা।,OBJECT_VERB,object verbal predicate,Report 5.1.11 object plus verb predicate,uni,kagaj [n.; Material; paper; কাগজ],baraṅ buruṅ [v.; Action; Sigh; দীর্ঘশ্বাস ফেলা],,,,,true,synthetic; template-based; needs native-speaker validation,Copy of Copy of Final Report.Team Clausetrophobic (1).txt; MTZ_Santali_Dictionary.xlsx
SYN-32856,abo dɔ kạṭup̕-to ba-bon phaṭar-a,we do not to grate with finger.,আমরা আঙুল ঘষা না।,OBJECT_VERB_NEG,negative object verbal predicate,Report 5.1.11 negated object plus verb predicate,abo,kạṭup̕ [n.; Body Part; finger; আঙুল],phaṭar [v.; Action; to grate; ঘষা],,,,,true,synthetic; template-based; needs native-speaker validation,Copy of Copy of Final Report.Team Clausetrophobic (1).txt; MTZ_Santali_Dictionary.xlsx
SYN-32857,daṛan me,Please travel.,ভ্রমণ করা।,IMPERATIVE,imperative,Report 5.1.8 imperative,,,daṛan [v.; Action; Travel; ভ্রমণ করা],,,,,true,synthetic; template-based; needs native-speaker validation,Copy of Copy of Final Report.Team Clausetrophobic (1).txt; MTZ_Santali_Dictionary.xlsx
SYN-32858,uni dɔ asam usum akhaṭ bakhat kan-a,he/she does delirious speech leisurely.,সে ধীরেসুস্থে প্রলাপ বলা।,ADV_VERB,adverbial verbal predicate,Report 5.1.13 adverbial verbal predicate,uni,,akhaṭ bakhat [v.; Speech; Delirious speech; প্রলাপ বলা],,asam usum [adv.; Time/Behaviour; Leisurely; ধীরেসুস্থে],,,true,synthetic; template-based; needs native-speaker validation,Copy of Copy of Final Report.Team Clausetrophobic (1).txt; MTZ_Santali_Dictionary.xlsx
SYN-32859,ona dɔ bilạti kan-a?,Is that english?,ওটা কি ইংরেজি / ইংরেজ?,YESNO_ADJ,interrogative adjectival predicate,Report 5.1.7 adjectival yes/no question,,,,bilạti [adj. / n.; Language / Person; English; ইংরেজি / ইংরেজ],,,,true,synthetic; template-based; needs native-speaker validation,Copy of Copy of Final Report.Team Clausetrophobic (1).txt; MTZ_Santali_Dictionary.xlsx
SYN-32860,am dɔ ba-m cirho̱t̕ co̱rho̱t̕ kan-a,you are not shuffling.,তুমি ঘষটানো শব্দ নয়।,SUBJ_NEG_ADJ,subject negative adjectival predicate,Report 5.1.14 negative adjectival predicate,am,,,cirho̱t̕ co̱rho̱t̕ [adj.; Sound; Shuffling; ঘষটানো শব্দ],,,,true,synthetic; template-based; needs native-speaker validation,Copy of Copy of Final Report.Team Clausetrophobic (1).txt; MTZ_Santali_Dictionary.xlsx
SYN-32861,am dɔ bhe̱de̱ baca kan-a,"you do prove, to in detail.",তুমি বিস্তারিতভাবে প্রমাণ করা।,ADV_VERB,adverbial verbal predicate,Report 5.1.13 adverbial verbal predicate,am,,"baca [v.; Cognition; Prove, to; প্রমাণ করা]",,bhe̱de̱ [adv.; Manner; In detail; বিস্তারিতভাবে],,,true,synthetic; template-based; needs native-speaker validation,Copy of Copy of Final Report.Team Clausetrophobic (1).txt; MTZ_Santali_Dictionary.xlsx
SYN-32862,am dɔ candheṛ lạhur kan-a,you do to gash luxuriantly.,তুমি সমৃদ্ধভাবে ক্ষত করা।,ADV_VERB,adverbial verbal predicate,Report 5.1.13 adverbial verbal predicate,am,,lạhur [v.; Action; to gash; ক্ষত করা],,candheṛ [adv.; Plant; Luxuriantly; সমৃদ্ধভাবে],,,true,synthetic; template-based; needs native-speaker validation,Copy of Copy of Final Report.Team Clausetrophobic (1).txt; MTZ_Santali_Dictionary.xlsx
SYN-32863,abo dɔ te̱rge̱ń-a,we will to objurgate.,আমরা তিরস্কার করা করবে।,SUBJ_VERB_FUTURE,future verbal predicate,Report 5.1.3/5.1.6 future verbal predicate,abo,,te̱rge̱ń [v.; Action; to objurgate; তিরস্কার করা],,,,,true,synthetic; template-based; needs native-speaker validation,Copy of Copy of Final Report.Team Clausetrophobic (1).txt; MTZ_Santali_Dictionary.xlsx
SYN-32864,uni dɔ ghac ghacao-len-a,he/she did to drag.,সে টেনে নেওয়া করেছিল।,SUBJ_VERB_PAST,past verbal predicate,Report 5.1.12 past verbal predicate,uni,,ghac ghacao [v.; Action; to drag; টেনে নেওয়া],,,,,true,synthetic; template-based; needs native-speaker validation,Copy of Copy of Final Report.Team Clausetrophobic (1).txt; MTZ_Santali_Dictionary.xlsx
SYN-32865,nɔa dɔ cirgạl kan-a,This is cautious.,এটা সতর্ক।,DEMO_ADJ,adjectival predicate,Report 5.1.14 adjectival predicate,,,,cirgạl [adj.; Personality; Cautious; সতর্ক],,,,true,synthetic; template-based; needs native-speaker validation,Copy of Copy of Final Report.Team Clausetrophobic (1).txt; MTZ_Santali_Dictionary.xlsx
SYN-32866,abo dɔ ba-bon chakachun kan-a,we do not pulverise.,আমরা গুঁড়ো করা না।,SUBJ_VERB_NEG_PRESENT,negative present verbal predicate,Report 5.1.11 present verbal negation,abo,,chakachun [v.; Action; Pulverise; গুঁড়ো করা],,,,,true,synthetic; template-based; needs native-speaker validation,Copy of Copy of Final Report.Team Clausetrophobic (1).txt; MTZ_Santali_Dictionary.xlsx
SYN-32867,ona dɔ abo-aʔ co̱ṭ kan-a,That is we's firmament.,ওটা আমরা-এর আকাশমণ্ডল।,POSS_NOM,possessive nominal predicate,Report 5.1.17 possessive nominal predicate,abo,co̱ṭ [n.; Nature; Firmament; আকাশমণ্ডল],,,,,,true,synthetic; template-based; needs native-speaker validation,Copy of Copy of Final Report.Team Clausetrophobic (1).txt; MTZ_Santali_Dictionary.xlsx
SYN-32868,abo dɔ bodla kan-a?,Do we change?,আমরা কি পরিবর্তন করা?,YESNO_VERB,interrogative verbal predicate,Report 5.1.7 interrogative verbal predicate,abo,,bodla [v.; Action; Change; পরিবর্তন করা],,,,,true,synthetic; template-based; needs native-speaker validation,Copy of Copy of Final Report.Team Clausetrophobic (1).txt; MTZ_Santali_Dictionary.xlsx
SYN-32869,gheola-re bhajan minaʔ,There is pot in/at ebb and flow.,জোয়ার-ভাটা-তে পাত্র আছে।,LOC_EXIST,locative existential,Report 5.1.10/5.1.13 locative existential,,bhajan [n.; Household; Pot; পাত্র],,,,gheola [n.; Nature; ebb and flow; জোয়ার-ভাটা],,true,synthetic; template-based; needs native-speaker validation,Copy of Copy of Final Report.Team Clausetrophobic (1).txt; MTZ_Santali_Dictionary.xlsx
SYN-32870,nɔa dɔ ba-ŋ re̱ṅgle̱c̕ kan-a,This is not elegant.,এটা সুন্দর নয়।,DEMO_NEG_ADJ,negative adjectival predicate,Report 5.1.14 adjectival negation,,,,re̱ṅgle̱c̕ [adj.; Quality; elegant; সুন্দর],,,,true,synthetic; template-based; needs native-speaker validation,Copy of Copy of Final Report.Team Clausetrophobic (1).txt; MTZ_Santali_Dictionary.xlsx
SYN-32871,kobak̕ me,Please to hack.,কুপিয়ে কাটা।,IMPERATIVE,imperative,Report 5.1.8 imperative,,,kobak̕ [v.; Action; to hack; কুপিয়ে কাটা],,,,,true,synthetic; template-based; needs native-speaker validation,Copy of Copy of Final Report.Team Clausetrophobic (1).txt; MTZ_Santali_Dictionary.xlsx
SYN-32872,jagesar-re phiṭkiri minaʔ,There is alum in/at area.,এলাকা-তে ফিটকিরি আছে।,LOC_EXIST,locative existential,Report 5.1.10/5.1.13 locative existential,,phiṭkiri [n.; Material; alum; ফিটকিরি],,,,jagesar [n.; Place; area; এলাকা],,true,synthetic; template-based; needs native-speaker validation,Copy of Copy of Final Report.Team Clausetrophobic (1).txt; MTZ_Santali_Dictionary.xlsx
SYN-32873,uni dɔ bund-i samjhao-a,he/she does to undeceive with drop.,সে ফোঁটা ভুল ভাঙানো।,OBJECT_VERB,object verbal predicate,Report 5.1.11 object plus verb predicate,uni,bund [n.; Nature; Drop; ফোঁটা],samjhao [v.; Action; to undeceive; ভুল ভাঙানো],,,,,true,synthetic; template-based; needs native-speaker validation,Copy of Copy of Final Report.Team Clausetrophobic (1).txt; MTZ_Santali_Dictionary.xlsx
SYN-32874,am dɔ mara kan-a-m,you do to stint.,তুমি কৃপণতা করা।,SUBJ_VERB_PRESENT,present verbal predicate,Report 5.1.11 present verbal predicate,am,,mara [v.; Action; to stint; কৃপণতা করা],,,,,true,synthetic; template-based; needs native-speaker validation,Copy of Copy of Final Report.Team Clausetrophobic (1).txt; MTZ_Santali_Dictionary.xlsx
SYN-32875,uni dɔ berosta-len-a,he/she did be irritated.,সে বিরক্ত হওয়া করেছিল।,SUBJ_VERB_PAST,past verbal predicate,Report 5.1.12 past verbal predicate,uni,,berosta [v.; Emotion; Be irritated; বিরক্ত হওয়া],,,,,true,synthetic; template-based; needs native-speaker validation,Copy of Copy of Final Report.Team Clausetrophobic (1).txt; MTZ_Santali_Dictionary.xlsx
SYN-32876,nɔa dɔ bhạsi dɔ ba-ŋ kan-a,This is not nature.,এটা স্বভাব নয়।,DEMO_NEG_NOM,negative nominal predicate,Report 5.1.15 nominal predicate negation,,bhạsi [n.; Quality; Nature; স্বভাব],,,,,,true,synthetic; template-based; needs native-speaker validation,Copy of Copy of Final Report.Team Clausetrophobic (1).txt; MTZ_Santali_Dictionary.xlsx
SYN-32877,abo dɔ ba-bon hạmbut̕-a,we will not to nestle.,আমরা আরাম করে শুয়ে পড়া করবে না।,SUBJ_VERB_NEG_FUTURE,negative future verbal predicate,Report 5.1.6 future verbal negation,abo,,hạmbut̕ [v.; Action; to nestle; আরাম করে শুয়ে পড়া],,,,,true,synthetic; template-based; needs native-speaker validation,Copy of Copy of Final Report.Team Clausetrophobic (1).txt; MTZ_Santali_Dictionary.xlsx
SYN-32878,nɔa dɔ cẽ̱k kan-a?,Is this having a counterfoil?,এটা কি কাউন্টারফয়েলযুক্ত?,YESNO_ADJ,interrogative adjectival predicate,Report 5.1.7 adjectival yes/no question,,,,cẽ̱k [adj.; Object; Having a counterfoil; কাউন্টারফয়েলযুক্ত],,,,true,synthetic; template-based; needs native-speaker validation,Copy of Copy of Final Report.Team Clausetrophobic (1).txt; MTZ_Santali_Dictionary.xlsx
SYN-32879,nɔa dɔ ba-ŋ cạhiye kan-a,This is not proper.,এটা যথাযথ নয়।,DEMO_NEG_ADJ,negative adjectival predicate,Report 5.1.14 adjectival negation,,,,cạhiye [adj.; Quality; Proper; যথাযথ],,,,true,synthetic; template-based; needs native-speaker validation,Copy of Copy of Final Report.Team Clausetrophobic (1).txt; MTZ_Santali_Dictionary.xlsx
SYN-32880,gaḍlak̕-re kacrat banuʔ-a,There is no shoots from stump in/at ravine.,খাঁড়া-তে গুঁড়ি থেকে গজানো চারা নেই।,LOC_NEG_EXIST,negative locative existential,Report 5.1.10 negative existential,,kacrat [n.; Plant; shoots from stump; গুঁড়ি থেকে গজানো চারা],,,,gaḍlak̕ [n.; Nature; Ravine; খাঁড়া],,true,synthetic; template-based; needs native-speaker validation,Copy of Copy of Final Report.Team Clausetrophobic (1).txt; MTZ_Santali_Dictionary.xlsx
