sentence_id,santali_sentence,english_gloss,bangla_gloss,sentence_type,confidence,source_eaf_file,source_eaf_utterance_id,source_eaf_pattern,dictionary_slots_json,synthetic,needs_native_review
LLM-004289,Do we diffu ḍuṇḍgạ ?,,,,medium,generated_vs_eaf_sentence_semantic_matches.csv,,Do we diffuse?,"[{""slot"": ""noun"", ""headword"": ""ḍuṇḍgạ""}]",True,True
LLM-004290,you are wi gambhir .,,,,medium,santali_synthetic_40k_sentences.csv,,you are wise.,"[{""slot"": ""noun"", ""headword"": ""gambhir""}]",True,True
LLM-004291,There i cakender hip in/at refuge .,,,,medium,generated_vs_eaf_sentence_semantic_matches.csv,,There is kinship in/at refuge.,"[{""slot"": ""noun"", ""headword"": ""cakender""}]",True,True
LLM-004292,Thi  i  laid wa dạduṛham .,,,,medium,generated_vs_eaf_semantic_matches.csv,,This is laid waste.,"[{""slot"": ""noun"", ""headword"": ""dạduṛham""}]",True,True
LLM-004293,Thi  i   even  cahãṭ  of Tauru .,,,,medium,generated_vs_eaf_semantic_matches.csv,,This is seven stars of Taurus.,"[{""slot"": ""noun"", ""headword"": ""cahãṭ""}]",True,True
LLM-004294,nawatur,,,,medium,generated_santali_5k.csv,,aṭap̕ uṭup̕,"[{""slot"": ""noun"", ""headword"": ""nawatur""}]",True,True
LLM-004295,"we do load with almond , bhutel .",,,,medium,santali_synthetic_40k_sentences.csv,,"we do load with almond, an.","[{""slot"": ""noun"", ""headword"": ""bhutel""}]",True,True
LLM-004296,"you do refu ado̱pia ,  to in/at  mall tributary of river .",,,,medium,generated_vs_eaf_sentence_semantic_matches.csv,,"you do refuse, to in/at small tributary of river.","[{""slot"": ""noun"", ""headword"": ""ado̱pia""}]",True,True
LLM-004297,jhakanḍ,nan,,,medium,santali_glossed_new_2.eaf,111,d̪in-kalɔm noa d̪aɾe-ɾɛ baha baŋ ho-i̯-le-na,"[{""slot"": ""v."", ""headword"": ""jhakanḍ""}]",True,True
LLM-004298,Plea e occupy two hou sasaṅ dak̕ .,,,,medium,generated_high_confidence_sentence_eaf.csv,,Please occupy two houses.,"[{""slot"": ""noun"", ""headword"": ""sasaṅ dak̕""}]",True,True
LLM-004299,"we do oppo modhu ,  to with furrow .",,,,medium,santali_synthetic_40k_sentences.csv,,"we do oppose, to with furrow.","[{""slot"": ""noun"", ""headword"": ""modhu""}]",True,True
LLM-004300,he/ he doe  not increa khãskhũs .,,,,medium,santali_synthetic_40k_sentences.csv,,he/she does not increase.,"[{""slot"": ""noun"", ""headword"": ""khãskhũs""}]",True,True
LLM-004301,Thi  i  not noi lasgar .,,,,medium,generated_high_confidence_sentence_eaf.csv,,This is not noise.,"[{""slot"": ""noun"", ""headword"": ""lasgar""}]",True,True
LLM-004302,he/ he will not to tantali ayar .,,,,medium,generated_vs_eaf_semantic_matches.csv,,he/she will not to tantalise.,"[{""slot"": ""noun"", ""headword"": ""ayar""}]",True,True
LLM-004303,he/ he did di po kãca .,,,,medium,santali_synthetic_40k_sentences.csv,,he/she did dispossess.,"[{""slot"": ""noun"", ""headword"": ""kãca""}]",True,True
LLM-004304,There i  hog plum (fruit) in/at univer cakmak .,,,,medium,generated_vs_eaf_sentence_semantic_matches.csv,,There is hog plum (fruit) in/at universe.,"[{""slot"": ""noun"", ""headword"": ""cakmak""}]",True,True
LLM-004305,ḍạṭhi,,,,medium,generated_santali_5k.csv,,bodh,"[{""slot"": ""noun"", ""headword"": ""ḍạṭhi""}]",True,True
LLM-004306,Plea abola trew .,,,,medium,santali_synthetic_40k_sentences.csv,,Please strew.,"[{""slot"": ""noun"", ""headword"": ""abola""}]",True,True
LLM-004307,nidạndi,,,,medium,generated_santali_5k.csv,,hae hiạtiń,"[{""slot"": ""noun"", ""headword"": ""nidạndi""}]",True,True
LLM-004308,o̱lo̱ṅ,,,,medium,generated_santali_5k.csv,,daraṅ,"[{""slot"": ""noun"", ""headword"": ""o̱lo̱ṅ""}]",True,True
LLM-004309,I do cut up a carca rape .,,,,medium,generated_vs_eaf_sentence_semantic_matches.csv,,I do cut up a carcase.,"[{""slot"": ""noun"", ""headword"": ""rape""}]",True,True
LLM-004310,daraṅ duruṅ,,,,medium,generated_santali_large.csv,,oṛak̕,"[{""slot"": ""noun"", ""headword"": ""daraṅ duruṅ""}]",True,True
LLM-004311,ḍhĩṭ,,,,medium,generated_santali_5k.csv,,biddạn,"[{""slot"": ""noun"", ""headword"": ""ḍhĩṭ""}]",True,True
LLM-004312,you do to be offended with frankincen o̱suk .,,,,medium,santali_synthetic_40k_sentences.csv,,you do to be offended with frankincense.,"[{""slot"": ""noun"", ""headword"": ""o̱suk""}]",True,True
LLM-004313,kurmutạha,,,,medium,generated_santali_5k.csv,,chuṇḍi,"[{""slot"": ""noun"", ""headword"": ""kurmutạha""}]",True,True
LLM-004314,"That i  I'  inhabitant , ṭui ident .",,,,medium,santali_synthetic_40k_sentences.csv,,"That is I's inhabitant, resident.","[{""slot"": ""noun"", ""headword"": ""ṭui""}]",True,True
LLM-004315,"you do di khạ̄isạ̄ teem ,  to with froth .",,,,medium,generated_vs_eaf_semantic_matches.csv,,"you do disesteem, to with froth.","[{""slot"": ""noun"", ""headword"": ""khạ̄isạ̄""}]",True,True
LLM-004316,There i  no re emblance in/at univer ro̱cro̱co̱ .,,,,medium,generated_high_confidence_against_eaf.csv,,There is no resemblance in/at universe.,"[{""slot"": ""noun"", ""headword"": ""ro̱cro̱co̱""}]",True,True
LLM-004317,cạuchạliạ,,,,medium,generated_santali_5k.csv,,dhạmkạu,"[{""slot"": ""noun"", ""headword"": ""cạuchạliạ""}]",True,True
LLM-004318,cogoṛ,,,,medium,generated_santali_5k.csv,,cãe,"[{""slot"": ""noun"", ""headword"": ""cogoṛ""}]",True,True
LLM-004319,There are/i diṛidaṅ eptember–October .,,,,medium,generated_vs_eaf_semantic_matches.csv,,There are/is ten september–October.,"[{""slot"": ""noun"", ""headword"": ""diṛidaṅ""}]",True,True
LLM-004320,"we do oppo capcapa ,  to with furrow .",,,,medium,generated_vs_eaf_semantic_matches.csv,,"we do oppose, to with furrow.","[{""slot"": ""noun"", ""headword"": ""capcapa""}]",True,True
LLM-004321,you do occupy two hou dondoṛcot̕  pre ently .,,,,medium,generated_vs_eaf_semantic_matches.csv,,you do occupy two houses presently.,"[{""slot"": ""noun"", ""headword"": ""dondoṛcot̕""}]",True,True
LLM-004322,ahal e̱he̱l,,,,medium,generated_santali_5k.csv,,hạthiạr,"[{""slot"": ""noun"", ""headword"": ""ahal e̱he̱l""}]",True,True
LLM-004323,kathae,,,,medium,generated_santali_5k.csv,,cintạ,"[{""slot"": ""noun"", ""headword"": ""kathae""}]",True,True
LLM-004324,be̱je̱,,,,medium,generated_santali_large.csv,,o̱g̠o̱ro̱j,"[{""slot"": ""noun"", ""headword"": ""be̱je̱""}]",True,True
LLM-004325,Do not ta jạṛ .,,,,medium,santali_synthetic_40k_sentences.csv,,Do not taste.,"[{""slot"": ""noun"", ""headword"": ""jạṛ""}]",True,True
LLM-004326,usrạu,,,,medium,generated_santali_5k.csv,,kheja bheja,"[{""slot"": ""noun"", ""headword"": ""usrạu""}]",True,True
LLM-004327,Thi  i  I'  mea kudạ .,,,,medium,generated_vs_eaf_semantic_matches.csv,,This is I's measles.,"[{""slot"": ""noun"", ""headword"": ""kudạ""}]",True,True
LLM-004328,bhạkti,,,,medium,generated_santali_large.csv,,johar,"[{""slot"": ""noun"", ""headword"": ""bhạkti""}]",True,True
LLM-004329,adho̱ro̱m,,,,medium,generated_santali_5k.csv,,cij,"[{""slot"": ""noun"", ""headword"": ""adho̱ro̱m""}]",True,True
LLM-004330,we do immer chuc̕ .,,,,medium,santali_synthetic_40k_sentences.csv,,we do immerse.,"[{""slot"": ""noun"", ""headword"": ""chuc̕""}]",True,True
LLM-004331,There i  dying world in/at cop nico .,,,,medium,generated_high_confidence_against_eaf.csv,,There is dying world in/at copse.,"[{""slot"": ""noun"", ""headword"": ""nico""}]",True,True
LLM-004332,kurṭet̕,,,,medium,generated_santali_5k.csv,,terel mańj,"[{""slot"": ""noun"", ""headword"": ""kurṭet̕""}]",True,True
LLM-004333,There are/i isthir heaf .,,,,medium,santali_synthetic_40k_sentences.csv,,There are/is ten sheaf.,"[{""slot"": ""noun"", ""headword"": ""isthir""}]",True,True
LLM-004334,bạṭuạ,,,,medium,generated_santali_5k.csv,,geraṅ,"[{""slot"": ""noun"", ""headword"": ""bạṭuạ""}]",True,True
LLM-004335,I do excu nepṛan .,,,,medium,generated_vs_eaf_semantic_matches.csv,,I do excuse.,"[{""slot"": ""noun"", ""headword"": ""nepṛan""}]",True,True
LLM-004336,Thi  i  a uneven cau jhiṅko jhạkur .,,,,medium,generated_vs_eaf_semantic_matches.csv,,This is a uneven cause.,"[{""slot"": ""noun"", ""headword"": ""jhiṅko jhạkur""}]",True,True
LLM-004337,niehora,,,,medium,generated_santali_5k.csv,,toloke,"[{""slot"": ""noun"", ""headword"": ""niehora""}]",True,True
LLM-004338,"Do not fix ,  to fa ḍhampa ḍhompo .",,,,medium,generated_high_confidence_against_eaf.csv,,"Do not fix, to fasten.","[{""slot"": ""noun"", ""headword"": ""ḍhampa ḍhompo""}]",True,True
LLM-004339,caego ar minaʔ,,,,medium,santali_synthetic_40k_sentences.csv,,lakelak sar minaʔ,"[{""slot"": ""noun"", ""headword"": ""caego""}]",True,True
LLM-004340,Thi  i  not goo kalgar .,,,,medium,generated_vs_eaf_semantic_matches.csv,,This is not goose.,"[{""slot"": ""noun"", ""headword"": ""kalgar""}]",True,True
LLM-004341,he/ he i  not compact / clo o̱lo̱m jho̱lo̱m .,,,,medium,generated_vs_eaf_sentence_semantic_matches.csv,,he/she is not compact / close.,"[{""slot"": ""noun"", ""headword"": ""o̱lo̱m jho̱lo̱m""}]",True,True
LLM-004342,he/ he doe  not to quake with  cratching noi baro̱ so̱tro̱ .,,,,medium,generated_high_confidence_against_eaf.csv,,he/she does not to quake with scratching noise.,"[{""slot"": ""noun"", ""headword"": ""baro̱ so̱tro̱""}]",True,True
LLM-004343,susạṅ,,,,medium,generated_santali_5k.csv,,urão,"[{""slot"": ""noun"", ""headword"": ""susạṅ""}]",True,True
LLM-004344,ektaraha,,,,medium,generated_santali_5k.csv,,ńutum,"[{""slot"": ""noun"", ""headword"": ""ektaraha""}]",True,True
LLM-004345,bisan  find-PST-1SG,,,,medium,output_layoutA (1).csv,45,yes find-PST-1SG,"[{""slot"": ""noun"", ""headword"": ""bisan""}]",True,True
LLM-004346,Do we rou jo̱ro̱ṅ ?,,,,medium,santali_synthetic_40k_sentences.csv,,Do we rouse?,"[{""slot"": ""noun"", ""headword"": ""jo̱ro̱ṅ""}]",True,True
LLM-004347,buniạdi,,,,medium,generated_santali_5k.csv,,tako,"[{""slot"": ""noun"", ""headword"": ""buniạdi""}]",True,True
LLM-004348,d̪ɛla abo mit̪ʔ-ʈɛn pɔɾɔb-bon  jahat johot,nan,,,medium,santali_glossed_new_3.eaf,79,d̪ɛla abo mit̪ʔ-ʈɛn pɔɾɔb-bon sapɽaɔ̯-kat̪ʔ-le-ge,"[{""slot"": ""v."", ""headword"": ""jahat johot""}]",True,True
LLM-004349,niṭsạhi,,,,medium,generated_santali_5k.csv,,mukhu,"[{""slot"": ""noun"", ""headword"": ""niṭsạhi""}]",True,True
LLM-004350,be̱rạji,,,,medium,generated_santali_5k.csv,,jaejug,"[{""slot"": ""noun"", ""headword"": ""be̱rạji""}]",True,True
LLM-004351,lubhiạ alag balag,,,,high,output_layoutA.csv,18,cas bas,"[{""slot"": ""noun"", ""headword"": ""lubhiạ""}, {""slot"": ""noun"", ""headword"": ""alag balag""}]",True,True
LLM-004352,And Wilderne -LOC TOP Four Ten Day-3SG COP . PST Satan To Tempt-PST . uḍi,nan,,,medium,initial_data_eaf_utterances.csv,20,And Wilderness-LOC TOP Four Ten Day-3SG COP.PST Satan To Tempt-PST.REL,"[{""slot"": ""noun"", ""headword"": ""uḍi""}]",True,True
LLM-004353,There i  no  hot (for gun) in/at  mall hou bẽ̱ṛẽ̱ .,,,,medium,generated_high_confidence_sentence_eaf.csv,,There is no shot (for gun) in/at small house.,"[{""slot"": ""noun"", ""headword"": ""bẽ̱ṛẽ̱""}]",True,True
LLM-004354,"That i sote idue ,  remainder .",,,,medium,generated_vs_eaf_sentence_semantic_matches.csv,,"That is residue, remainder.","[{""slot"": ""noun"", ""headword"": ""sote""}]",True,True
LLM-004355,sojhe mojhe,,,,medium,generated_santali_5k.csv,,heṇḍer,"[{""slot"": ""noun"", ""headword"": ""sojhe mojhe""}]",True,True
LLM-004356,asambheṛ,,,,medium,generated_santali_large.csv,,dạuṛạha,"[{""slot"": ""noun"", ""headword"": ""asambheṛ""}]",True,True
LLM-004357,thapṛok̕,,,,medium,generated_santali_5k.csv,,irạl,"[{""slot"": ""noun"", ""headword"": ""thapṛok̕""}]",True,True
LLM-004358,behoea,,,,medium,generated_santali_5k.csv,,kutru,"[{""slot"": ""noun"", ""headword"": ""behoea""}]",True,True
LLM-004359,cọṇda cuṇḍi ar-re ro̱ banuʔ-a,,,,medium,santali_synthetic_40k_sentences.csv,,jagesar-re ro̱ banuʔ-a,"[{""slot"": ""noun"", ""headword"": ""cọṇda cuṇḍi""}]",True,True
LLM-004360,There i  muff in/at radiance before  unri cẽ̱k .,,,,medium,generated_vs_eaf_sentence_semantic_matches.csv,,There is muff in/at radiance before sunrise.,"[{""slot"": ""noun"", ""headword"": ""cẽ̱k""}]",True,True
LLM-004361,muʲc̚ʔ-d̪ɔ ɲɛl-ɲam-kat̪ɛ-t̪̚ʔ unɾe-ge  .  j-ɛ  ikɘɾi  .  j-ɘ-ɔ̯͡aʔ kaʈa-ɾɛ  . nij .  j-a,,,,medium,generated_santali_large.csv,,muʲc̚ʔ-d̪ɔ ɲɛl-ɲam-kat̪ɛ-t̪̚ʔ unɾe-ge . j-ɛ  ikɘɾi . j-ɘ-ɔ̯͡aʔ kaʈa-ɾɛ . cele . j-a,"[{""slot"": ""noun"", ""headword"": ""nij""}]",True,True
LLM-004362,Plea ghesa it on the haunche .,,,,medium,santali_synthetic_40k_sentences.csv,,Please sit on the haunches.,"[{""slot"": ""noun"", ""headword"": ""ghesa""}]",True,True
LLM-004363,Doe  he/ he ri dạriạ ?,,,,medium,generated_high_confidence_sentence_eaf.csv,,Does he/she rise?,"[{""slot"": ""noun"", ""headword"": ""dạriạ""}]",True,True
LLM-004364,he/ he i e̱ṅge̱c̕ ilient .,,,,medium,generated_vs_eaf_semantic_matches.csv,,he/she is resilient.,"[{""slot"": ""noun"", ""headword"": ""e̱ṅge̱c̕""}]",True,True
LLM-004365,copa,,,,medium,generated_santali_5k.csv,,andhkup,"[{""slot"": ""noun"", ""headword"": ""copa""}]",True,True
LLM-004366,I will not traver kabaṅ .,,,,medium,generated_vs_eaf_sentence_semantic_matches.csv,,I will not traverse.,"[{""slot"": ""noun"", ""headword"": ""kabaṅ""}]",True,True
LLM-004367,jhạ̃uạ,,,,medium,generated_santali_5k.csv,,cạmpur,"[{""slot"": ""noun"", ""headword"": ""jhạ̃uạ""}]",True,True
LLM-004368,aṭkura a,,,,medium,generated_santali_5k.csv,,kasa,"[{""slot"": ""noun"", ""headword"": ""aṭkura""}]",True,True
LLM-004369,ora uri,,,,medium,generated_santali_5k.csv,,e̱he̱ṇḍ guheṇḍ,"[{""slot"": ""noun"", ""headword"": ""ora uri""}]",True,True
LLM-004370,he/ he doe  not gli be̱ho̱ṛ .,,,,medium,generated_vs_eaf_sentence_semantic_matches.csv,,he/she does not glisten.,"[{""slot"": ""noun"", ""headword"": ""be̱ho̱ṛ""}]",True,True
LLM-004371,he/ he doe  not immer adhkhe̱cṛa .,,,,medium,generated_vs_eaf_semantic_matches.csv,,he/she does not immerse.,"[{""slot"": ""noun"", ""headword"": ""adhkhe̱cṛa""}]",True,True
LLM-004372,miluk̕ jilak̕ . brother . in . law,nan,,,medium,initial_data_eaf_utterances.csv,239,KIN.brother.in.law,"[{""slot"": ""noun"", ""headword"": ""miluk̕ jilak̕""}]",True,True
LLM-004373,That i ạjạuṛi table .,,,,medium,generated_vs_eaf_semantic_matches.csv,,That is constable.,"[{""slot"": ""noun"", ""headword"": ""ạjạuṛi""}]",True,True
LLM-004374,le̱ce̱pe̱ce̱,,,,medium,generated_santali_5k.csv,,nico,"[{""slot"": ""noun"", ""headword"": ""le̱ce̱pe̱ce̱""}]",True,True
LLM-004375,That i  not rea on / cau rugi .,,,,medium,santali_synthetic_40k_sentences.csv,,That is not reason / cause.,"[{""slot"": ""noun"", ""headword"": ""rugi""}]",True,True
LLM-004376,ḍhaḍo̱s,,,,medium,generated_santali_5k.csv,,doṅgak̕,"[{""slot"": ""noun"", ""headword"": ""ḍhaḍo̱s""}]",True,True
LLM-004377,There are/i  eleven purpo dhum dharkaṛ .,,,,medium,santali_synthetic_40k_sentences.csv,,There are/is eleven purpose.,"[{""slot"": ""noun"", ""headword"": ""dhum dharkaṛ""}]",True,True
LLM-004378,bhoso,,,,medium,generated_santali_5k.csv,,nawatur,"[{""slot"": ""noun"", ""headword"": ""bhoso""}]",True,True
LLM-004379,bo̱ho̱r,,,,medium,generated_santali_5k.csv,,khalas,"[{""slot"": ""noun"", ""headword"": ""bo̱ho̱r""}]",True,True
LLM-004380,no͡a  dem khem . ja-kana,nan,,,medium,santali_imperatives_glossed.eaf,32,no͡a sɔŋbat̪ʔ ɔko͡i-ko-ʈʰɛn baŋ kol ho.ja-kana,"[{""slot"": ""n."", ""headword"": ""dem khem""}]",True,True
LLM-004381,ghuraṇṭ,,,,medium,generated_santali_5k.csv,,hirohi,"[{""slot"": ""noun"", ""headword"": ""ghuraṇṭ""}]",True,True
LLM-004382,There i  gravity in/at  gạhṛi .,,,,medium,santali_synthetic_40k_sentences.csv,,There is gravity in/at star.,"[{""slot"": ""noun"", ""headword"": ""gạhṛi""}]",True,True
LLM-004383,cãe cẽṭ,,,,medium,generated_santali_5k.csv,,bora,"[{""slot"": ""noun"", ""headword"": ""cãe cẽṭ""}]",True,True
LLM-004384,gaemae,,,,medium,generated_santali_5k.csv,,dhak,"[{""slot"": ""noun"", ""headword"": ""gaemae""}]",True,True
LLM-004385,he/ he doe  di phạlti .,,,,medium,generated_vs_eaf_semantic_matches.csv,,he/she does distil.,"[{""slot"": ""noun"", ""headword"": ""phạlti""}]",True,True
LLM-004386,There i  no  bho̱jo̱ko̱ṭo̱ m in/at mellowing/Ripening of fruit .,,,,medium,generated_vs_eaf_sentence_semantic_matches.csv,,There is no schism in/at mellowing/Ripening of fruit.,"[{""slot"": ""noun"", ""headword"": ""bho̱jo̱ko̱ṭo̱""}]",True,True
LLM-004387,There i  no pottery in/at courtyard of hou ukhu pukhu .,,,,medium,santali_synthetic_40k_sentences.csv,,There is no pottery in/at courtyard of house.,"[{""slot"": ""noun"", ""headword"": ""ukhu pukhu""}]",True,True
LLM-004388,There i  no opportunity in/at radiance before  unri dạni .,,,,medium,santali_synthetic_40k_sentences.csv,,There is no opportunity in/at radiance before sunrise.,"[{""slot"": ""noun"", ""headword"": ""dạni""}]",True,True
LLM-004389,ajhal pajhal,,,,medium,generated_santali_5k.csv,,buj,"[{""slot"": ""noun"", ""headword"": ""ajhal pajhal""}]",True,True
LLM-004390,co̱lo̱nti,,,,medium,generated_santali_5k.csv,,aḍharo buḍharo,"[{""slot"": ""noun"", ""headword"": ""co̱lo̱nti""}]",True,True
LLM-004391,khaṇṭaha,,,,medium,generated_santali_large.csv,,ṭhikạdar,"[{""slot"": ""noun"", ""headword"": ""khaṇṭaha""}]",True,True
LLM-004392,bisạha,nan,,,medium,initial_data_eaf_utterances.csv,222,baba,"[{""slot"": ""noun"", ""headword"": ""bisạha""}]",True,True
LLM-004393,There i  no plantain in/at univer lạphuạ .,,,,medium,generated_vs_eaf_sentence_semantic_matches.csv,,There is no plantain in/at universe.,"[{""slot"": ""noun"", ""headword"": ""lạphuạ""}]",True,True
LLM-004394,"That i  not men cabcab ,  men truation .",,,,medium,generated_vs_eaf_semantic_matches.csv,,"That is not menses, menstruation.","[{""slot"": ""noun"", ""headword"": ""cabcab""}]",True,True
LLM-004395,That i  not purpo be̱abron .,,,,medium,generated_vs_eaf_semantic_matches.csv,,That is not purpose.,"[{""slot"": ""noun"", ""headword"": ""be̱abron""}]",True,True
LLM-004396,That i  not ton nirogi .,,,,medium,generated_vs_eaf_semantic_matches.csv,,That is not tonsils.,"[{""slot"": ""noun"", ""headword"": ""nirogi""}]",True,True
LLM-004397,you did excu be̱go̱r .,,,,medium,generated_high_confidence_sentence_eaf.csv,,you did excuse.,"[{""slot"": ""noun"", ""headword"": ""be̱go̱r""}]",True,True
LLM-004398,Do not de pi bajrao .,,,,medium,generated_vs_eaf_sentence_semantic_matches.csv,,Do not despise.,"[{""slot"": ""noun"", ""headword"": ""bajrao""}]",True,True
LLM-004399,akhṛa  thi  tree remove fir t mu t-FIN,,,,medium,output_layoutA (1).csv,11,yes this tree remove first must-FIN,"[{""slot"": ""noun"", ""headword"": ""akhṛa""}]",True,True
LLM-004400,he/ he doe  be determined with ca ḍamaḍol .,,,,medium,generated_vs_eaf_semantic_matches.csv,,he/she does be determined with caste.,"[{""slot"": ""noun"", ""headword"": ""ḍamaḍol""}]",True,True
LLM-004401,to̱ko̱r,,,,medium,generated_santali_large.csv,,doja kuṛi,"[{""slot"": ""noun"", ""headword"": ""to̱ko̱r""}]",True,True
LLM-004402,be̱cas,,,,medium,generated_santali_5k.csv,,eaḍo,"[{""slot"": ""noun"", ""headword"": ""be̱cas""}]",True,True
LLM-004403,he/ he have one frankincen larjar .,,,,medium,generated_vs_eaf_semantic_matches.csv,,he/she have one frankincense.,"[{""slot"": ""noun"", ""headword"": ""larjar""}]",True,True
LLM-004404,he/ he doe  not to forbear with corp lajkhạukạ .,,,,medium,generated_vs_eaf_semantic_matches.csv,,he/she does not to forbear with corpse.,"[{""slot"": ""noun"", ""headword"": ""lajkhạukạ""}]",True,True
LLM-004405,jõ̠ho̱t,,,,medium,generated_santali_5k.csv,,ḍuriạ,"[{""slot"": ""noun"", ""headword"": ""jõ̠ho̱t""}]",True,True
LLM-004406,dhimsi punsi iạṛa minaʔ,,,,medium,santali_synthetic_40k_sentences.csv,,garo siạṛa minaʔ,"[{""slot"": ""noun"", ""headword"": ""dhimsi punsi""}]",True,True
