gt_source,gt_id,gt_santali,gt_english,gt_bangla,gt_extra
output_layoutA (1).csv,24,uni d̪ɔ ɘɖi ɘkilan hɔɽkan ɾɛhɔ̃ noŋkai̯ kɘmiked̪a aɾ kʰaoaɾlɛka ɛ̃ʈkɛʈɔ̃ɽɛɾe.jɛ ɲuɾɛna,He is very intelligent yet he did this stupid thing and got into trouble.,,3SG TOP very intelligent person-COP COND-even this-INF do-PST.TR and trouble-like problem-OBJ-LOC fall-PST.FIN
output_layoutA (1).csv,25,bɔi̯ha,Brother.,,brother
output_layoutA (1).csv,26,nit̪u d̪ɔ gid̪ɾɘi̯ ɲɛlked̪e.ja,Neetu saw that child.,,Neetu TOP child-OBJ see-PST.TR.FIN
output_layoutA (1).csv,27,suɟɔnɾɛn bɔkɔt̪ʔ bɔi̯ha,Sujon's younger brother.,,Sujon-GEN younger brother
output_layoutA (1).csv,28,apɛɾɛn maɾaŋba,Your father's elder brother.,,2PL-GEN elder.father
output_layoutA (1).csv,29,uni.jaʔ ɔɽaʔ,His/Her home.,,3SG-M home
output_layoutA (1).csv,30,iɲaʔ ɔɽaʔ,My home.,,1SG-M home
output_layoutA (1).csv,31,amaʔ d̪aɾe,Your tree.,,2SG-M tree
output_layoutA (1).csv,32,d̪aɾe ɾe.jaʔ ɖɘɾt̪ɛ teoaɾakana,Made of sticks from tree.,,tree LOC-M stick make-PASS-PROG-NPST
output_layoutA (1).csv,33,mãt̪ʔ ɾe.jaʔ ʈʰeŋga,Stick of bamboo.,,bamboo LOC-M stick
output_layoutA (1).csv,34,bɔi̯ha ʈʰɛniɲ hɛʲcʔakana,I have come to brother.,,brother at-1SG.SUBJ come-PERF-NPST
output_layoutA (1).csv,35,gɔgɔ ʈʰɛniɲ cala.a,I will go to mother.,,mother at-1SG.SUBJ go-FIN
output_layoutA (1).csv,36,ɖaŋkaɽt̪ɛ uliɲ t̪ioɘga,I will knock down mangoes with a stick.,,stick-INSTR mango-1SG.OBJ knock.down-go-FIN
output_layoutA (1).csv,37,iskult̪ɛɲ cala.a,I will go to school.,,school-ALL go-FIN
output_layoutA (1).csv,38,ɔɽaʔt̪ɛɲ cala.a,I will go home.,,home-ALL go-FIN
output_layoutA (1).csv,39,kɔlɔmt̪ɛɲ ɔːla,I will write with a pen.,,pen-INSTR write-FIN
output_layoutA (1).csv,40,uni sã͡o̯t̪ɛɲ gat̪e.a,I will play with him/her.,,3SG with-1SG.SUBJ play-FIN
output_layoutA (1).csv,41,am sã͡o̯t̪ɛ ɔɽaʔiɲ cala.a,I will go home with you.,,2SG with-INSTR home-1SG.SUBJ go-FIN
output_layoutA (1).csv,42,bɔi̯ha sã͡o̯t̪ɛ kat̪ʰaɲ ɾɔɽa,I am talking to brother.,,brother with-INSTR talk-1SG.SUBJ speak-FIN
output_layoutA (1).csv,43,pukʰɾi sɛʲcʔɛ calaoak̪ana,He/She has gone toward the pond.,,pond direction-OBJ go-go-PERF-NPST
output_layoutA (1).csv,44,lahasɛʲcʔ calaʔme,Walk forward.,,front-direction go-IMP.2SG
output_layoutA (1).csv,45,d̪aɾekʰɔnɛ ɲuɾhɘ.jena,Fell from the tree.,,tree-ABL-OBJ fall-go-PST.FIN
output_layoutA (1).csv,46,cet̪an kʰɔnɛ ŋɛlɛd̪a,Watching from above.,,above ABL-OBJ see-OBJ-PST.TR
output_layoutA (1).csv,47,ɔnɖɛkʰɔnge ɛhɔbmɛ,Start from there.,,there-ABL-EMPH start-IMP.2SG
output_layoutA (1).csv,48,nɔnɖɛ kʰɔn hat̪aomɛ,Take it from here.,,here ABL take-go-IMP.2SG
output_layoutA (1).csv,49,nuiʲkʰɔn unigii̯ bʰagea,He/She is better than this.,,this-ABL 3SG-EMPH-INF good-FIN
output_layoutA (1).csv,50,d̪aʔɾɛ unumɛna,Drowned in water.,,water-LOC drown-PST.FIN
output_layoutA (1).csv,51,ɔt̪ʔɾɛ d̪uɽubɔʔmɛ,Sit on the ground/floor.,,ground-LOC sit-IMP.2SG
output_layoutA (1).csv,52,baksɔɾɛ d̪ɔhɔkam,Put it in the box.,,box-LOC put-IMP
output_layoutA (1).csv,53,uniɾɛn haɽamba,His grandfather.,,3SG-GEN grandfather
output_layoutA (1).csv,54,uni.jaʔ kat̪ʰa ɟe t̪inɘʔ mɔ̃ːɟ,His/Her words are so beautiful!,,3SG-M word EMPH how beautiful
output_layoutA (1).csv,55,t̪inɘʔ mɔ̃ːɟ,How beautiful!,,how beautiful
output_layoutA (1).csv,56,isː ɟud̪i cɛ̃ɽɛ̃lɛkaɲ uɖɘo d̪aɽe.jaʔkan,Alas! If only I could fly like a bird!,,alas if bird-like-1SG fly-go can-M-PROG
output_layoutA (1).csv,57,hai̯ɾe cɛt̪ʔ kʰɔn cɛt̪ʔ hoi̯ena,Alas! What just happened from what!,,alas what ABL what become-INF-PST.FIN
output_layoutA (1).csv,58,cʰiː noŋkan kɘmi amɛm d̪aɽe.jaʔkana,Shame! How could you do such a deed!,,shame such work 2SG-OBJ-2SG.SUBJ can-M-PROG-NPST
output_layoutA (1).csv,59,t̪eheɲ t̪inɘʔ ɟe ɾɘskɘ ikɘʔkan,How happy I'm feeling today!,,today how EMPH happy feel-PROG
output_layoutA (1).csv,60,cʰiːh noŋkan kɘmi amaʔ baŋ saɟaoaʔkana,Shame! Such work doesn't suit you!,,shame such work 2SG-M NEG suit-go-M-PROG-NPST
output_layoutA (1).csv,61,aːh t̪inɘʔ aɾam,"Ah, what a relief!",,ah what comfort
output_layoutA (1).csv,62,nio hɔ̃ d̪aɽeoaʔa,What! Is that even possible!,,this-go even can-go-M-FIN
output_layoutA (1).csv,63,hoi̯ d̪aɽeʔa apɛ bʰul ʈɛ̃oɾɛpɛ hɛʲcʔakana,You may have come to the wrong address.,,become-INF can-M 2PL wrong address-LOC-2PL come-PERF-NPST
output_layoutA (1).csv,64,pasɛʲcʔ amhɔt̪ɛtege nio kɘmi ho.jo.a,Perhaps the work will be done by you.,,perhaps 2SG-INSTR-EMPH this-go work become-FIN
output_layoutA (1).csv,65,pasɛʲcʔ kɘoɖi d̪ɔ nit̪ʔ aɾ baŋ laga.a,It seems that the money will not be needed anymore.,,perhaps money-NOM TOP now more NEG need-FIN
output_layoutA (1).csv,66,sap̚ʔkid̪ɘɲ amge ʈʰik,I am assuming you are right.,,assume-1SG.SUBJ 2SG-EMPH correct
output_layoutA (1).csv,67,t̪eheɲ pasɛʲcʔ mãhasoi̯ bai̯ hiɟu.a,It seems that sir will not come today.,,today perhaps teacher NEG-INF come-FIN
output_layoutA (1).csv,68,iɲaʔ mɔnɛ ho.joʔkana ɾuo hɛʲcʔ d̪aɽe.jaʔa,I think I might have a fever.,,1SG-M mind become-M-PROG-NPST fever-go come can-M-FIN
output_layoutA (1).csv,69,kɘmi d̪ɔ pasɛʲcʔ unii̯ kɔɾaokad̪a,He/She may have done the job.,,work TOP perhaps 3SG-INF do-go-PST.TR
output_layoutA (1).csv,70,iɲaʔ mɔnɛ ho.joʔkana uniɲ oɾomkɘd̪ia,I think I have recognized him/her.,,1SG-M mind become-M-PROG-NPST 3SG-1SG.OBJ recognize-PST.TR-FIN
output_layoutA (1).csv,71,amd̪ɔ pasɛʲcʔ aɾhɔ̃ hɛʲcʔ lagaoma,You may have to come again.,,2SG-TOP perhaps again-even come need-go-HORT
output_layoutA (1).csv,72,uniaʔ pasɛʲcʔ ai̯ma kɘoɖi,Maybe he has a lot of money.,,3SG-M perhaps much money-NOM
output_layoutA (1).csv,73,t̪eheɲ d̪aʔ hɛʲcʔ d̪aɽe.jaʔa,It may rain today.,,today rain come can-M-FIN
output_layoutA (1).csv,74,ɔnt̪ɛ calao ʈʰik baŋ ho.jo.a,We/you/they shouldn't go there.,,there-ALL go-go correct NEG become-FIN
output_layoutA (1).csv,75,niobaɾ pasɛʲcʔ abad̪ baŋ ho.jo.a,This time it seems there will be no harvest.,,this-go-time perhaps harvest NEG become-FIN
output_layoutA (1).csv,76,gapa iɲ ɖʰakaɲ calao d̪aɽe.jaʔa,I may go to Dhaka tomorrow.,,tomorrow 1SG Dhaka-1SG.SUBJ go-go can-M-FIN
output_layoutA (1).csv,77,gɔgɔ pɘɾsit̪ɛ kat̪ʰa baŋ ɾɔɽlekʰan paɾsi baŋ baɲcaoăʔa,"If the mother tongue is not spoken, the language does not survive.",,mother tongue-INSTR talk NEG speak-1PL-COND language NEG survive-go-M-HORT-FIN
output_layoutA (1).csv,78,gapa iɲ ɔkat̪ɛhɔ̃ bɘɲ cala.a,I'm not going anywhere tomorrow.,,tomorrow 1SG where-ALL-even NEG go-FIN
output_layoutA (1).csv,79,iɲ kɾikeʈ bɘɲ gat̪ed̪aɽe.jaʔa,I can't play cricket.,,1SG cricket NEG play-can-M-FIN
output_layoutA (1).csv,80,iɲ bɘɲ pai̯ɾa d̪aɽe.jaʔa,I will not be able to swim.,,1SG NEG swim can-M-FIN
output_layoutA (1).csv,81,gapa uni bai̯ hɘɟu.a,He won't come tomorrow.,,tomorrow 3SG NEG-INF come-FIN
output_layoutA (1).csv,82,hɔla uni bai̯ hɛʲcʔlɛna,He didn't come yesterday.,,yesterday 3SG NEG-INF come-PST-FIN
output_layoutA (1).csv,83,gapa iɲ bɘɲ hɘɟu.a,I won't come tomorrow.,,tomorrow 1SG NEG come-FIN
output_layoutA (1).csv,84,hɔla bai̯ d̪aʔled̪a,It didn't rain yesterday.,,yesterday NEG-INF rain-PST.TR
output_layoutA (1).csv,85,t̪eheɲ bai̯ set̪oŋakad̪a,The sun didn't rise today.,,today NEG-INF rise-PERF-PST.TR
output_layoutA (1).csv,86,hɔla bai̯ set̪oŋled̪a,The sun didn't rise yesterday.,,yesterday NEG-INF rise-PST-PST.TR
output_layoutA (1).csv,87,uni kilɘsɾɛ bai̯ t̪ahɛkana,He was not present in class.,,3SG class-LOC NEG-INF be-PROG-NPST
output_layoutA (1).csv,88,noako kat̪ʰa uni mɔca ɾɛhɔ̃ bai̯ ɘgu d̪aɽekea,He could not even have brought these words to his mouth.,,this-PL-3PL talk 3SG mouth LOC-even NEG-INF bring can-PST-FIN
output_layoutA (1).csv,89,oŋko ɟɘst̪i ɲind̪ɘ bɘko bɛŋgɛd̪a,They don't stay up late.,,3PL much night NEG-3PL.SUBJ stay.awake-PST.TR
output_layoutA (1).csv,90,hɔla am iskulɾɛ bam hɛʲcʔlɛna,You didn't come to school yesterday.,,yesterday 2SG school-LOC NEG-2SG.SUBJ come-PST-FIN
output_layoutA (1).csv,91,noa baɽgeɾɛ bʰage casbas baŋ ho.joʔa,This land is not good for cultivation.,,this land-LOC good cultivation NEG become-M-FIN
output_layoutA (1).csv,92,noa baɽgeɾɛ bʰage casbas baŋ ho.jo.gɔʔa,This land will not have good cultivation.,,this land-LOC good cultivation NEG become-FUT-M-FIN
output_layoutA (1).csv,93,iɲaʔ ɔɽaʔ nɔnɖɛkʰɔn ɘɖi sɘŋgiɲ d̪ɔ baŋa,My house is not far from here.,,1SG-M home here-ABL very far-1SG.OBJ TOP NEG-FIN
output_layoutA (1).csv,94,alɛ d̪ɔ apɛ ʈɔʈʰa balɛ cala.a,We will not go to your area.,,1PL TOP 2PL place-ALL NEG-1PL go-FIN
output_layoutA (1).csv,95,alɛ d̪ɔ apɛ ʈɔʈʰa balɛ calaʔkana,We are not going to your area.,,1PL TOP 2PL place-ALL NEG-1PL go-PROG-NPST
output_layoutA (1).csv,96,iɲ ɘɖi ɟɘst̪i bɘɲ paɽhaokana,I didn't study much.,,1SG very much NEG study-go-PROG-NPST
output_layoutA (1).csv,97,iɲ uni.jaʔ kat̪ʰaɾɛ ɛkalt̪ɛ bɘɲ kusilena,I was not at all happy with his words.,,1SG 3SG-M word-LOC at.all-INSTR NEG happy-PST-FIN
output_layoutA (1).csv,98,t̪eheɲ iɲ kɘmit̪ɛ bɘɲ cala.a,I won't go to work today.,,today 1SG work-ALL NEG go-FIN
output_layoutA (1).csv,99,iɲ kat̪ʰa ɾɔɽt̪ɛ mɔ̃ɟ bɘɲ ɘi̯kɘoed̪a,I don't feel like talking.,,1SG talk speak-INSTR pleasure NEG feel-go-PST.TR
output_layoutA (1).csv,100,abo ɟɘst̪i bɘbon biloma,We won't be too late.,,1PL much NEG-1PL.SUBJ be.late-HORT
output_layoutA (1).csv,101,noa babɔt̪t̪ɛ kat̪ʰa ɾɔɽ iɲ mɔ̃ɟ bɘɲ ɘi̯kɘoed̪a,I don't feel like talking about this.,,this topic-INSTR talk speak 1SG pleasure NEG feel-go-PST.TR
output_layoutA (1).csv,102,kʰɘ̃ɽi cet̪anɾɛ sakɔ baŋ t̪ahɛ̃kana,There was no bridge above the canal.,,canal above-LOC bridge NEG be-PROG-NPST
output_layoutA (1).csv,103,t̪eheɲ d̪ɔ baŋ gapa hɘɟuʔmɛ,"Come tomorrow, not today.",,today TOP NEG tomorrow come-M-IMP.2SG
output_layoutA (1).csv,104,iɲd̪ɔ ɘɖi bɘɲ calaka,I'm not that clever.,,1SG-TOP very NEG clever
output_layoutA (1).csv,105,t̪ishɔ̃ː oŋko nio ʈɔʈʰaɾɛ bɘko hɘɟu.a,They will never come to this area.,,ever-even 3PL this-go place-ALL-LOC NEG-3PL.SUBJ come-FIN
output_layoutA (1).csv,106,oŋko ɔɽaʔɾɛ ɔkɔi̯hɔ̃ bɘko t̪ahɛkana,No one was in their house.,,3PL home-LOC who-INF-even NEG-3PL.SUBJ be-PROG-NPST
output_layoutA (1).csv,107,uni bai̯ d̪aka utu d̪aɽe.jaʔa,He can't cook.,,3SG NEG-INF food cook can-M-FIN
output_layoutA (1).csv,108,ɔna t̪a.jɔm aɾ nɔnɖɛ oŋko bɘku ɲɛllɛna,After that they were never seen here.,,that after more here 3PL NEG-3PL.SUBJ see-PST-FIN
output_layoutA (1).csv,109,ai̯ma d̪in apeoaʔ ɲɛpɛl bɘnu.a,Long time no seeing you.,,much day 2PL-3PL.POSS see-2PL NEG-exist-FIN
output_layoutA (1).csv,110,nio seɾma d̪aɾeɾɛ ɟahan ɟɔ baŋ sap̚ʔlɛna,The tree did not bear any fruit this year.,,this-go year tree-LOC any fruit NEG ripen-PST-FIN
output_layoutA (1).csv,111,d̪inkalɔm noa d̪aɾeɾɛ baha baŋ hoi̯lena,This tree did not bear flower last time.,,time-last this tree-LOC flower NEG become-INF-PST-FIN
output_layoutA (1).csv,112,t̪eheɲ d̪ɘi̯ bai̯ d̪aka utu.ja,Sister will not cook today.,,today elder.sister NEG-INF food cook-FIN
output_layoutA (1).csv,113,t̪eheɲ bɔi̯ha baɟaɾɾɛ bai̯ cala.a,Brother will not go to the market today.,,today brother market-LOC NEG-INF go-FIN
output_layoutA (1).csv,114,t̪eheɲ iɲ maʈʰɾɛ bɘɲ cala.a,I will not go to the field today.,,today 1SG field-LOC NEG go-FIN
output_layoutA (1).csv,115,bɘɽiʲcʔ hɔɽko alɛ balɛ manɔt̪koa,We do not respect bad people.,,bad person-3PL 1PL NEG-1PL respect-3PL-FIN
output_layoutA (1).csv,116,ai̯ma d̪in ho.jena am sãɔt̪ɛ kat̪ʰa baŋ hoi̯akana,I haven't talked to you for a long time.,,much day become-PST.FIN 2SG with-INSTR talk NEG become-INF-PERF-NPST
output_layoutA (1).csv,117,t̪eheɲ cand̪o bai̯ ɾakab.akana,The sun didn't rise today.,,today sun NEG-INF rise-PERF-NPST
output_layoutA (1).csv,118,alɛ ɲind̪a baɾhɛ sɛʲcʔ balɛ cala.a,We don't go out at night.,,1PL night outside direction NEG-1PL go-FIN
output_layoutA (1).csv,119,t̪eheɲ kʰilɘʈ baŋ ho.jo.a,There will be no game today.,,today game NEG become-FIN
output_layoutA (1).csv,120,iɲ ɟʰal ɟɔm bɘɲ kusi.jaʔa,I don't like to eat spicy food.,,1SG spicy eat NEG like-FIN-M-FIN
output_layoutA (1).csv,121,iɲaʔ hɔɽmɔ baŋ mɔ̃ɟa,My body is not feeling okay.,,1SG-M body NEG good-FIN
output_layoutA (1).csv,122,uŋkin bana hɔɽ mit̪ʔ hɔɽ aɾ mit̪ʔ hɔɽ sã͡o̯t̪ɛ bɘkin ɾɔɽ ɟɔŋɔʔa,Two of them don't talk to each other.,,3DU-DUAL two person one person and one person with-INSTR NEG-3DU.SUBJ talk speak-M-FIN
output_layoutA (1).csv,123,iɲ,Myself/Me.,,1SG
output_layoutA (1).csv,124,abo,We.,,1PL
output_layoutA (1).csv,125,am,You.,,2SG
output_layoutA (1).csv,126,uni,He/She.,,3SG
output_layoutA (1).csv,127,oŋko,They.,,3PL
output_layoutA (1).csv,128,iɲaʔ,My/Mine.,,1SG-GEN
output_layoutA (1).csv,129,abooaʔ,Our.,,1PL-GEN
output_layoutA (1).csv,130,amaʔ,Your.,,2SG-GEN
output_layoutA (1).csv,131,apɛ.jaʔ,Yours (plural).,,2PL-GEN
output_layoutA (1).csv,132,uni.jaʔ,His/Her (possessive).,,3SG-GEN
output_layoutA (1).csv,133,oŋkooaʔ,Their.,,3PL-GEN
output_layoutA (1).csv,134,nukuaʔ,Their (proximate).,,DEM.PROX.PL-GEN
output_layoutA (1).csv,135,haŋkooaʔ,Their (distal).,,DEM.DIST.PL-GEN
output_layoutA (1).csv,136,ɔkɔi̯,Who/Whom.,,who-INF
output_layoutA (1).csv,137,cɛt̪ʔ,What.,,what
output_layoutA (1).csv,138,ɔkaʈaʔ,Which.,,which-CLSSFR
output_layoutA (1).csv,139,ɔkɔ.jaʔ,Whose.,,who-GEN
output_layoutA (1).csv,140,cɛt̪ʔlɛka,How/What kind.,,what-like
output_layoutA (1).csv,141,cɛkat̪ɛ,How (in what manner).,,do.how-INSTR
output_layoutA (1).csv,1,ɔt̪ʔɾɛ mit̪ʔ ʈʰɔp ɲɛlɛɾasa ɲuːɾakan t̪ahɛ̃kana,A drop of honey was on the ground.,,ground-LOC one drop honey lie-PROG-COP be-PROG-FIN
output_layoutA (1).csv,2,paɾɔm calaʔ ɟɔkʰɛʲcʔ miʔʈɛʲcʔ mũʲcʔ ɲɛlɛɾasa sɔi̯ ɲamked̪a,An ant passing by smelled that honey.,,pass go time-EMPH one-CLF ant-EMPH honey smell get-PST.TR-FIN
output_layoutA (1).csv,3,uni mũʲcʔ d̪ɔ miʔsɛʲcʔ kʰɔʲcʔ ɲɛɭɛɾasa ɲuɲui̯ ɛhɔp̚ʔena,The ant started consuming honey from one side.,,3SG ant-EMPH TOP one-side-EMPH from-EMPH honey eat-RDPL-3SG begin-PST-INTR-FIN
output_layoutA (1).csv,4,mit̪ʔd̪ʰaɔ̯ ɲɛlɛɾasa ɲu kat̪ɛt̪ʔ ɘɖi sibil ked̪e.ja aɾ uni d̪ɔ ɲuɲut̪igei̯ t̪ãhɛi̯na,After consuming once he was very amused and kept eating.,,one-time honey eat CVB-EMPH very tasty PST.TR-3SG.OBJ-FIN and 3SG TOP eat-CONT-3SG-EMPH-3SG be-3SG-INTR-FIN
output_layoutA (1).csv,5,ɲɛlɛɾasa ɲu ɲut̪ɛ uni.jaʔ laʲcʔ d̪ɔ pʰulɘɔ̯ɛnt̪a.ja ɛnɾɛhɔ̃ ɲɛlɛɾasa ɲuɲu d̪ɔ bai̯ bɘgi.jad̪a,"His stomach swelled as he kept devouring the honey, but still he did not stop eating.",,honey eat-CONT-3SG 3SG-GEN belly-EMPH TOP swell-PST-COP-FIN even.then-EMPH honey eat-RDPL TOP NEG-3SG leave-PST.TR-FIN
output_layoutA (1).csv,6,ɲɛlɛɾasa ɲuɲut̪ɛ unid̪ɔ ɲɛlɛɾasa t̪alaɾɛi̯ bɔlɔi̯na aɾ a.jaʔ ɟaŋga d̪ɔ ɲɛlɛɾasaɾɛ t̪ʰɘli.jɛnt̪a.ja,"While consuming, he stepped in between drops of honey and got his foot stuck in the honey.",,honey eat-CONT-3SG 3SG-TOP honey middle-LOC-3SG enter-3SG-INTR-FIN and 3SG-GEN leg TOP honey-LOC stick-3SG-INTR-COP-FIN
output_layoutA (1).csv,7,baɲcaʔ lɘgit̪ʔ a.jaʔ kaʈa t̪inɘʔɛ ɔcɔʔɛʔt̪a.ja unɘʔgi bʰit̪ɾisɛʲcʔɛ bɔlɔ cala͡o̯ɛna,"The more he tried to get his foot out, the more he sank inward.",,escape-INF for 3SG-GEN leg how.much-3SG release-3SG.OBJ-COP-FIN that.much-EMPH inside-side-EMPH-3SG enter go-PST.INTR-FIN
output_layoutA (1).csv,8,sahɛ̃t̪ʔ bɔnd̪ɔ.jɛnt̪a͡i̯t̪ɛ uni muʲcʔ d̪ɔ mit̪ʔgʰɘɽi t̪ai̯nɔmɛ gɔʲcʔɛna,At one point the ant suffocated and died.,,breath stop-3SG-PST-COP-3SG-INST 3SG ant-EMPH TOP one-moment stay-PUNCT die-PST-INTR-FIN
output_layoutA (1).csv,9,a.jaʔ lalɔcʔ ijɘt̪ɛ uni mũʲcʔ d̪ɔi̯ gɔʲcʔena,The ant died due to its greed.,,3SG-GEN greed-EMPH cause-INST 3SG ant-EMPH TOP-3SG die-PST-INTR-FIN
output_layoutA (1).csv,10,mit̪ʔʈɛn t̪ɘɾup̚ʔ aɾ mit̪ʔʈɛn suk̚ɾi mit̪ʔʈɛn kuɲɾɛː d̪aʔ ɲukin cala͡o̯lɛna,A tiger and a pig went to a well to drink water.,,one-CLF tiger-EMPH and one-CLF pig one-CLF well-LOC water drink-3DU go-PST-FIN
output_layoutA (1).csv,11,mɛnkʰan ɔkɔi̯ lahaɾɛ d̪aʔɛː ɲu.ja noa̯ ni̯ɘt̪ɛ ɘkint̪alaɾɛ kɘpɘɾiɘo̯ laga͡ɔ̯ɛna,But they quarreled over who would drink the water first.,,but who-3SG before-LOC water-3SG drink-FIN this regarding-INST 3DU-middle-LOC quarrel begin-PST-FIN
output_layoutA (1).csv,12,t̪ɘɾup̚ʔ ɔkalɛkat̪ɛhɔ̃ suk̚ɾi lahaɾɛ d̪aʔ ɲu ucu bai̯ kʰɔɟlɛna,The tiger did not want to let the pig drink the water first.,,tiger-EMPH any-way-INST-EMPH pig before-LOC water drink let NEG-3SG want-PST-FIN
output_layoutA (1).csv,13,suk̚ɾi hɔ̃ t̪ɘɾup̚ʔ lahaɾɛ d̪aʔ ɲu ucu d̪ɔ bai̯ ɾɛbɛnlɛna,The pig also refused to let the tiger drink the water first.,,pig also tiger-EMPH before-LOC water drink let TOP NEG-3SG agree-PST-FIN
output_layoutA (1).csv,14,d̪aɾeɾɛ d̪uɽup̚ʔ kat̪ɛ miʔ ɟʰãk gid̪i d̪ɔ ɘkinaʔ noa̯ gʰɔʈɔnako ɲɛlɛt̪ʔkant̪ãhɛna,A group of vultures sitting on the tree was observing their situation.,,tree-LOC sit-EMPH CVB one group vulture TOP 3DU-GEN this event-3PL see-PROG-COP-stay-INTR-FIN
output_layoutA (1).csv,15,t̪ɘɾup̚ʔ aɾ suk̚ɾikin gɔʲcʔlɛnkʰan gid̪ikod̪ɔ uŋkinaʔ ɟil jɔmko hud̪isɔʔkan t̪ahɛna,"When the tiger and the pig would die, vultures were thinking about eating their flesh.",,tiger-EMPH and pig-3DU die-PST-INTR-when vulture-3PL-TOP 3DU-GEN flesh eat-3PL think-PROG be-INTR-FIN
output_layoutA (1).csv,16,mit̪ʔ ɔk̚t̪ɛ t̪ɘɾup̚ʔ nɔai̯ buɟʰhɘo̯ked̪a aɾ suk̚ɾi.jɛ mɛt̪ade.ja,At some point the tiger understood this and told the pig.,,one time tiger-EMPH this-3SG understand-PST.TR-FIN and pig-3SG say-PST.TR-3SG.OBJ-FIN
output_layoutA (1).csv,17,nɔa̯ t̪a.jɔm unkin kɘpʰɘɾiɘo̯ t̪ʰiɾkat̪ɛ banahɔɽge d̪aʔkin ɲu ked̪a aɾ t̪ɛt̪aŋkin maɾaɔ̯ked̪a,Then they stopped fighting and both drank water and quenched their thirst.,,this after that-3DU quarrel stop-CVB both-person-EMPH water-3DU drink PST.TR-FIN and thirst-3DU finish-PST.TR-FIN
output_layoutA (1).csv,18,mobaĭlt̪ɛ sɘŋgiɲɾɛn hɔɽ sãɔ̯t̪ɛhɔ̃ kat̪ʰam ɾɔɽ d̪aɽe.jaʔa,It is easy to talk to the distant people with a mobile.,,mobile-INST far-GEN person with-INST-also word-2SG speak able-FIN-FIN
output_layoutA (1).csv,19,mobaĭlt̪ɛ pɛɽakoa̯ʔ boge ɟud̪ɘhɔm baɖai̯ d̪aɽe.jaʔa,Relatives can be inquired through mobile.,,mobile-INST relative-3PL-GEN good news-EMPH-2SG know able-FIN-FIN
output_layoutA (1).csv,20,mobaĭlt̪ɛ seɾeɲ aɲɟɔmɔʔa pʰɔʈɔ ɾakabɔʔa senema aɾ naʈɔk̚ ɲɛlɔ.a,"Mobile can be used to listen to music, take pictures and watch movies.",,mobile-INST song listen-PASS-FIN photo take-PASS-FIN cinema and drama see-PASS-FIN
output_layoutA (1).csv,21,mobaĭlt̪ɛm hisɘb d̪aɽeoa̯ʔa aɾ ɔk̚t̪ɛhɔm baɖai̯ d̪aɽe.jaʔa,"Besides, numbers can be calculated and the time can be checked on the mobile.",,mobile-INST-2SG calculation able-PASS-FIN and time-EMPH-2SG know able-FIN-FIN
output_layoutA (1).csv,22,pɘhil pɘhil d̪ɔ mobaĭlɾe.jaʔ d̪am ɘɖi ɟɘst̪i t̪ahɛ̃kana ɔna i̯ɘt̪ɛ hɔɽd̪ɔ mobaĭl baku kiɾiɲ d̪aɽe.jaʔkant̪ahɛ̃na,Initially the price was high so most people could not afford the mobile.,,first first TOP mobile-GEN price very high stay-COP-FIN that cause-INST person-TOP mobile NEG-3PL buy able-FIN-COP-stay-INTR-FIN
output_layoutA (1).csv,23,unɾɛ d̪ɔkanɾɛ cala͡o̯kat̪ɛt̪ʔ ʈakat̪ɛ kat̪ʰa ɾɔɽ ho.joʔkan t̪ahɛ̃na,"At that time, we had to go to the shop and talk with money.",,that-LOC shop-LOC go-CVB-EMPH money-INST word speak become-PASS-COP stay-INTR-FIN
output_layoutA (1).csv,24,mɛnkʰan nit̪ d̪ɔ ɖʰeɾ hɔɽ ʈʰɛnge mobaĭl mena.a,But now most people have mobile phones.,,but now TOP many person near-EMPH mobile exist-FIN
output_layoutA (1).csv,25,mobai̯ltege nit̪ d̪ɔ ʈaka kolo.a aɾ ʈaka ɲamɔ.a,Money can now be paid and received through mobile.,,mobile-INST.EMPH now TOP money send-FIN and money get-PASS-FIN
output_layoutA (1).csv,26,mobaĭlɾɛ inʈaɾneʈ̚hɔ̃ku bɛbɔhaɾa,The Internet can be used/run on mobile.,,mobile-LOC internet-also-3PL use-FIN
output_layoutA (1).csv,27,inʈaɾneʈ̚t̪ɛm ɔlɔʔ paɽha͡o̯ d̪aɽe.jaʔa,We can even study on the internet/online.,,internet-INST-2SG read study able-FIN-FIN
output_layoutA (1).csv,28,mit̪ʔd̪in mĭt̪ʔʈɛn kɘhũ ɘɖiː ãːʈ t̪et̪aŋked̪e.ja,One day a crow got very thirsty for water.,,one-day one-CLF crow very thirst feel-PST.TR-3SG.OBJ-FIN
output_layoutA (1).csv,29,hant̪ɛnat̪ɛ kɔ.jɔʔbaɽa kat̪ɛ unid̪ɔ ɾacaɾɛ mit̪ʔʈɛn hasaɾe.jaʔ kanɖai̯ ɲɛlɲamked̪a,"Meanwhile, looking here and there, it saw an earthen pitcher in the yard.",,here-there-DIR look-around CVB 3SG-TOP yard-LOC one-CLF clay-GEN pitcher-3SG see-find-PST.TR-FIN
output_layoutA (1).csv,30,mɛnkʰan d̪aʔd̪ɔ t̪ahɛkana kanɖaɾe.jaʔ ɛkalt̪ɛ lat̪aɾ ɟalat̪ʔɾɛ,But the water was at the bottom of the pitcher.,,but water-TOP stay-COP-FIN pitcher-GEN very-INST below bottom-EMPH-LOC
