file,utterance_id,root_annotation_id,root_tier,start_ms,end_ms,ref,mb,gl,ft,ipa,bangla,english,ipa_original,ipa_normalized,segmentation,gloss,notes,all_tiers_json
santali_paradigm_glossed.eaf,98,a98,ref,213400,215400,alɛ balɛ ɾɔɽakad̪a,alɛ ba-lɛ ɾɔɽ-a-kad̪-a,1PL.INCL NEG-1PL:SUBJ say-PERF-TR-FIN,We have not said.,,,,,,,,,"{""ft"": [""We have not said.""], ""gl"": [""1PL.INCL NEG-1PL:SUBJ say-PERF-TR-FIN""], ""mb"": [""alɛ ba-lɛ ɾɔɽ-a-kad̪-a""], ""ref"": [""alɛ balɛ ɾɔɽakad̪a""]}"
santali_paradigm_glossed.eaf,99,a99,ref,215600,217600,am bam ɾɔɽakad̪a,am ba-m ɾɔɽ-a-kad̪-a,2SG NEG-2SG:SUBJ say-PERF-TR-FIN,You have not said.,,,,,,,,,"{""ft"": [""You have not said.""], ""gl"": [""2SG NEG-2SG:SUBJ say-PERF-TR-FIN""], ""mb"": [""am ba-m ɾɔɽ-a-kad̪-a""], ""ref"": [""am bam ɾɔɽakad̪a""]}"
santali_paradigm_glossed.eaf,100,a100,ref,217800,219800,abɛn babɛn ɾɔɽakad̪a,abɛn ba-bɛn ɾɔɽ-a-kad̪-a,2DU NEG-2DU:SUBJ say-PERF-TR-FIN,You two have not said.,,,,,,,,,"{""ft"": [""You two have not said.""], ""gl"": [""2DU NEG-2DU:SUBJ say-PERF-TR-FIN""], ""mb"": [""abɛn ba-bɛn ɾɔɽ-a-kad̪-a""], ""ref"": [""abɛn babɛn ɾɔɽakad̪a""]}"
santali_paradigm_glossed.eaf,101,a101,ref,220000,222000,apɛ bapɛ ɾɔɽakad̪a,apɛ ba-pɛ ɾɔɽ-a-kad̪-a,2PL NEG-2PL:SUBJ say-PERF-TR-FIN,You have not said.,,,,,,,,,"{""ft"": [""You have not said.""], ""gl"": [""2PL NEG-2PL:SUBJ say-PERF-TR-FIN""], ""mb"": [""apɛ ba-pɛ ɾɔɽ-a-kad̪-a""], ""ref"": [""apɛ bapɛ ɾɔɽakad̪a""]}"
santali_paradigm_glossed.eaf,102,a102,ref,222200,224200,uni ba͡i̯ ɾɔɽakad̪a,uni ba-i̯ ɾɔɽ-a-kad̪-a,3SG.ANIM NEG-3SG.ANIM:SUBJ say-PERF-TR-FIN,He/She has not said.,,,,,,,,,"{""ft"": [""He/She has not said.""], ""gl"": [""3SG.ANIM NEG-3SG.ANIM:SUBJ say-PERF-TR-FIN""], ""mb"": [""uni ba-i̯ ɾɔɽ-a-kad̪-a""], ""ref"": [""uni ba͡i̯ ɾɔɽakad̪a""]}"
santali_paradigm_glossed.eaf,103,a103,ref,224400,226400,ɔna ba͡i̯ ɾɔɽakad̪a,ɔna ba-i̯ ɾɔɽ-a-kad̪-a,3SG.INANIM NEG-SUBJ say-PERF-TR-FIN,That has not said.,,,,,,,,,"{""ft"": [""That has not said.""], ""gl"": [""3SG.INANIM NEG-SUBJ say-PERF-TR-FIN""], ""mb"": [""ɔna ba-i̯ ɾɔɽ-a-kad̪-a""], ""ref"": [""ɔna ba͡i̯ ɾɔɽakad̪a""]}"
santali_paradigm_glossed.eaf,104,a104,ref,226600,228600,unkin bɘkin ɾɔɽakad̪a,unkin bɘ-kin ɾɔɽ-a-kad̪-a,3DU.ANIM NEG-3DU:SUBJ say-PERF-TR-FIN,The two have not said.,,,,,,,,,"{""ft"": [""The two have not said.""], ""gl"": [""3DU.ANIM NEG-3DU:SUBJ say-PERF-TR-FIN""], ""mb"": [""unkin bɘ-kin ɾɔɽ-a-kad̪-a""], ""ref"": [""unkin bɘkin ɾɔɽakad̪a""]}"
santali_paradigm_glossed.eaf,105,a105,ref,228800,230800,ɔnakin bakin ɾɔɽakad̪a,ɔnakin ba-kin ɾɔɽ-a-kad̪-a,3DU.INANIM NEG-3DU:SUBJ say-PERF-TR-FIN,Those two have not said.,,,,,,,,,"{""ft"": [""Those two have not said.""], ""gl"": [""3DU.INANIM NEG-3DU:SUBJ say-PERF-TR-FIN""], ""mb"": [""ɔnakin ba-kin ɾɔɽ-a-kad̪-a""], ""ref"": [""ɔnakin bakin ɾɔɽakad̪a""]}"
santali_paradigm_glossed.eaf,106,a106,ref,231000,233000,oŋko bako ɾɔɽakad̪a,oŋko ba-ko ɾɔɽ-a-kad̪-a,3PL.ANIM NEG-3PL:SUBJ say-PERF-TR-FIN,They have not said.,,,,,,,,,"{""ft"": [""They have not said.""], ""gl"": [""3PL.ANIM NEG-3PL:SUBJ say-PERF-TR-FIN""], ""mb"": [""oŋko ba-ko ɾɔɽ-a-kad̪-a""], ""ref"": [""oŋko bako ɾɔɽakad̪a""]}"
santali_paradigm_glossed.eaf,107,a107,ref,233200,235200,ɔnako bako ɾɔɽakad̪a,ɔnako ba-ko ɾɔɽ-a-kad̪-a,3PL.INANIM NEG-3PL:SUBJ say-PERF-TR-FIN,Those have not said.,,,,,,,,,"{""ft"": [""Those have not said.""], ""gl"": [""3PL.INANIM NEG-3PL:SUBJ say-PERF-TR-FIN""], ""mb"": [""ɔnako ba-ko ɾɔɽ-a-kad̪-a""], ""ref"": [""ɔnako bako ɾɔɽakad̪a""]}"
santali_paradigm_glossed.eaf,108,a108,ref,235400,237400,iɲiɲ ɾɔɽakad̪a?,iɲ-iɲ ɾɔɽ-a-kad̪-a,1SG-SUBJ say-PERF-TR-Q.FIN,Have I said?,,,,,,,,,"{""ft"": [""Have I said?""], ""gl"": [""1SG-SUBJ say-PERF-TR-Q.FIN""], ""mb"": [""iɲ-iɲ ɾɔɽ-a-kad̪-a""], ""ref"": [""iɲiɲ ɾɔɽakad̪a?""]}"
santali_paradigm_glossed.eaf,109,a109,ref,237600,239600,ɘliɲliɲ ɾɔɽakad̪a?,ɘliɲ-liɲ ɾɔɽ-a-kad̪-a,1DU.EXCL-SUBJ say-PERF-TR-Q.FIN,Have we two said?,,,,,,,,,"{""ft"": [""Have we two said?""], ""gl"": [""1DU.EXCL-SUBJ say-PERF-TR-Q.FIN""], ""mb"": [""ɘliɲ-liɲ ɾɔɽ-a-kad̪-a""], ""ref"": [""ɘliɲliɲ ɾɔɽakad̪a?""]}"
santali_paradigm_glossed.eaf,110,a110,ref,239800,241800,alɛlɛ ɾɔɽakad̪a?,alɛ-lɛ ɾɔɽ-a-kad̪-a,1PL.INCL-SUBJ say-PERF-TR-Q.FIN,Have we said?,,,,,,,,,"{""ft"": [""Have we said?""], ""gl"": [""1PL.INCL-SUBJ say-PERF-TR-Q.FIN""], ""mb"": [""alɛ-lɛ ɾɔɽ-a-kad̪-a""], ""ref"": [""alɛlɛ ɾɔɽakad̪a?""]}"
santali_paradigm_glossed.eaf,111,a111,ref,242000,244000,amɛm ɾɔɽakad̪a?,amɛ-m ɾɔɽ-a-kad̪-a,2SG-SUBJ say-PERF-TR-Q.FIN,Have you said?,,,,,,,,,"{""ft"": [""Have you said?""], ""gl"": [""2SG-SUBJ say-PERF-TR-Q.FIN""], ""mb"": [""amɛ-m ɾɔɽ-a-kad̪-a""], ""ref"": [""amɛm ɾɔɽakad̪a?""]}"
santali_paradigm_glossed.eaf,112,a112,ref,244200,246200,abɛnbɛn ɾɔɽakad̪a?,abɛn-bɛn ɾɔɽ-a-kad̪-a,2DU-SUBJ say-PERF-TR-Q.FIN,Have you two said?,,,,,,,,,"{""ft"": [""Have you two said?""], ""gl"": [""2DU-SUBJ say-PERF-TR-Q.FIN""], ""mb"": [""abɛn-bɛn ɾɔɽ-a-kad̪-a""], ""ref"": [""abɛnbɛn ɾɔɽakad̪a?""]}"
santali_paradigm_glossed.eaf,113,a113,ref,246400,248400,apɛpɛ ɾɔɽakad̪a?,apɛ-pɛ ɾɔɽ-a-kad̪-a,2PL-SUBJ say-PERF-TR-Q.FIN,Have you said?,,,,,,,,,"{""ft"": [""Have you said?""], ""gl"": [""2PL-SUBJ say-PERF-TR-Q.FIN""], ""mb"": [""apɛ-pɛ ɾɔɽ-a-kad̪-a""], ""ref"": [""apɛpɛ ɾɔɽakad̪a?""]}"
santali_paradigm_glossed.eaf,114,a114,ref,248600,250600,uni̯͡ɛ ɾɔɽakad̪a?,uni-̯ɛ ɾɔɽ-a-kad̪-a,3SG.ANIM-SUBJ say-PERF-TR-Q.FIN,Has he/she said?,,,,,,,,,"{""ft"": [""Has he/she said?""], ""gl"": [""3SG.ANIM-SUBJ say-PERF-TR-Q.FIN""], ""mb"": [""uni-̯ɛ ɾɔɽ-a-kad̪-a""], ""ref"": [""uni̯͡ɛ ɾɔɽakad̪a?""]}"
santali_paradigm_glossed.eaf,115,a115,ref,250800,252800,ɔna͡i̯ ɾɔɽakad̪a?,ɔna-i̯ ɾɔɽ-a-kad̪-a,3SG.INANIM-SUBJ say-PERF-TR-Q.FIN,Has that said?,,,,,,,,,"{""ft"": [""Has that said?""], ""gl"": [""3SG.INANIM-SUBJ say-PERF-TR-Q.FIN""], ""mb"": [""ɔna-i̯ ɾɔɽ-a-kad̪-a""], ""ref"": [""ɔna͡i̯ ɾɔɽakad̪a?""]}"
santali_paradigm_glossed.eaf,116,a116,ref,253000,255000,unkinkin ɾɔɽakad̪a?,unkin-kin ɾɔɽ-a-kad̪-a,3DU.ANIM-SUBJ say-PERF-TR-Q.FIN,Have the two said?,,,,,,,,,"{""ft"": [""Have the two said?""], ""gl"": [""3DU.ANIM-SUBJ say-PERF-TR-Q.FIN""], ""mb"": [""unkin-kin ɾɔɽ-a-kad̪-a""], ""ref"": [""unkinkin ɾɔɽakad̪a?""]}"
santali_paradigm_glossed.eaf,117,a117,ref,255200,257200,ɔnakinɛ ɾɔɽakad̪a?,ɔnakin-ɛ ɾɔɽ-a-kad̪-a,3DU.INANIM-SUBJ say-PERF-TR-Q.FIN,Have those two said?,,,,,,,,,"{""ft"": [""Have those two said?""], ""gl"": [""3DU.INANIM-SUBJ say-PERF-TR-Q.FIN""], ""mb"": [""ɔnakin-ɛ ɾɔɽ-a-kad̪-a""], ""ref"": [""ɔnakinɛ ɾɔɽakad̪a?""]}"
santali_paradigm_glossed.eaf,118,a118,ref,257400,259400,oŋkoko ɾɔɽakad̪a?,oŋko-ko ɾɔɽ-a-kad̪-a,3PL.ANIM-SUBJ say-PERF-TR-Q.FIN,Have they said?,,,,,,,,,"{""ft"": [""Have they said?""], ""gl"": [""3PL.ANIM-SUBJ say-PERF-TR-Q.FIN""], ""mb"": [""oŋko-ko ɾɔɽ-a-kad̪-a""], ""ref"": [""oŋkoko ɾɔɽakad̪a?""]}"
santali_paradigm_glossed.eaf,119,a119,ref,259600,261600,ɔnakoko ɾɔɽakad̪a?,ɔnako-ko ɾɔɽ-a-kad̪-a,3PL.INANIM-SUBJ say-PERF-TR-Q.FIN,Have those said?,,,,,,,,,"{""ft"": [""Have those said?""], ""gl"": [""3PL.INANIM-SUBJ say-PERF-TR-Q.FIN""], ""mb"": [""ɔnako-ko ɾɔɽ-a-kad̪-a""], ""ref"": [""ɔnakoko ɾɔɽakad̪a?""]}"
santali_paradigm_glossed.eaf,120,a120,ref,261800,263800,iɲiɲ ɾɔɽked̪a,iɲ-iɲ ɾɔɽ-ke-d̪a,1SG-SUBJ say-PST-FIN,I said.,,,,,,,,,"{""ft"": [""I said.""], ""gl"": [""1SG-SUBJ say-PST-FIN""], ""mb"": [""iɲ-iɲ ɾɔɽ-ke-d̪a""], ""ref"": [""iɲiɲ ɾɔɽked̪a""]}"
santali_paradigm_glossed.eaf,121,a121,ref,264000,266000,ɘliɲliɲ ɾɔɽked̪a,ɘliɲ-liɲ ɾɔɽ-ke-d̪a,1DU.EXCL-SUBJ say-PST-FIN,We two said.,,,,,,,,,"{""ft"": [""We two said.""], ""gl"": [""1DU.EXCL-SUBJ say-PST-FIN""], ""mb"": [""ɘliɲ-liɲ ɾɔɽ-ke-d̪a""], ""ref"": [""ɘliɲliɲ ɾɔɽked̪a""]}"
santali_paradigm_glossed.eaf,122,a122,ref,266200,268200,alɛlɛ ɾɔɽked̪a,alɛ-lɛ ɾɔɽ-ke-d̪a,1PL.INCL-SUBJ say-PST-FIN,We said.,,,,,,,,,"{""ft"": [""We said.""], ""gl"": [""1PL.INCL-SUBJ say-PST-FIN""], ""mb"": [""alɛ-lɛ ɾɔɽ-ke-d̪a""], ""ref"": [""alɛlɛ ɾɔɽked̪a""]}"
santali_paradigm_glossed.eaf,123,a123,ref,268400,270400,amɛm ɾɔɽked̪a,amɛ-m ɾɔɽ-ke-d̪a,2SG-SUBJ say-PST-FIN,You said.,,,,,,,,,"{""ft"": [""You said.""], ""gl"": [""2SG-SUBJ say-PST-FIN""], ""mb"": [""amɛ-m ɾɔɽ-ke-d̪a""], ""ref"": [""amɛm ɾɔɽked̪a""]}"
santali_paradigm_glossed.eaf,124,a124,ref,270600,272600,abɛnbɛn ɾɔɽked̪a,abɛn-bɛn ɾɔɽ-ke-d̪a,2DU-SUBJ say-PST-FIN,You two said.,,,,,,,,,"{""ft"": [""You two said.""], ""gl"": [""2DU-SUBJ say-PST-FIN""], ""mb"": [""abɛn-bɛn ɾɔɽ-ke-d̪a""], ""ref"": [""abɛnbɛn ɾɔɽked̪a""]}"
santali_paradigm_glossed.eaf,125,a125,ref,272800,274800,apɛpɛ ɾɔɽked̪a,apɛ-pɛ ɾɔɽ-ke-d̪a,2PL-SUBJ say-PST-FIN,You said.,,,,,,,,,"{""ft"": [""You said.""], ""gl"": [""2PL-SUBJ say-PST-FIN""], ""mb"": [""apɛ-pɛ ɾɔɽ-ke-d̪a""], ""ref"": [""apɛpɛ ɾɔɽked̪a""]}"
santali_paradigm_glossed.eaf,126,a126,ref,275000,277000,uni͡i̯ ɾɔɽked̪a,uni-i̯ ɾɔɽ-ke-d̪a,3SG.ANIM-SUBJ say-PST-FIN,He/She said.,,,,,,,,,"{""ft"": [""He/She said.""], ""gl"": [""3SG.ANIM-SUBJ say-PST-FIN""], ""mb"": [""uni-i̯ ɾɔɽ-ke-d̪a""], ""ref"": [""uni͡i̯ ɾɔɽked̪a""]}"
santali_paradigm_glossed.eaf,127,a127,ref,277200,279200,ɔna͡i̯ ɾɔɽked̪a,ɔna-i̯ ɾɔɽ-ke-d̪a,3SG.INANIM-SUBJ say-PST-FIN,That said.,,,,,,,,,"{""ft"": [""That said.""], ""gl"": [""3SG.INANIM-SUBJ say-PST-FIN""], ""mb"": [""ɔna-i̯ ɾɔɽ-ke-d̪a""], ""ref"": [""ɔna͡i̯ ɾɔɽked̪a""]}"
santali_paradigm_glossed.eaf,128,a128,ref,279400,281400,uŋkinkin ɾɔɽked̪a,uŋkin-kin ɾɔɽ-ke-d̪a,3DU.ANIM-SUBJ say-PST-FIN,The two said.,,,,,,,,,"{""ft"": [""The two said.""], ""gl"": [""3DU.ANIM-SUBJ say-PST-FIN""], ""mb"": [""uŋkin-kin ɾɔɽ-ke-d̪a""], ""ref"": [""uŋkinkin ɾɔɽked̪a""]}"
santali_paradigm_glossed.eaf,129,a129,ref,281600,283600,ɔnakinɛ ɾɔɽked̪a,ɔnakin-ɛ ɾɔɽ-ke-d̪a,3DU.INANIM-SUBJ say-PST-FIN,Those two said.,,,,,,,,,"{""ft"": [""Those two said.""], ""gl"": [""3DU.INANIM-SUBJ say-PST-FIN""], ""mb"": [""ɔnakin-ɛ ɾɔɽ-ke-d̪a""], ""ref"": [""ɔnakinɛ ɾɔɽked̪a""]}"
santali_paradigm_glossed.eaf,130,a130,ref,283800,285800,oŋkoko ɾɔɽked̪a,oŋko-ko ɾɔɽ-ke-d̪a,3PL.ANIM-SUBJ say-PST-FIN,They said.,,,,,,,,,"{""ft"": [""They said.""], ""gl"": [""3PL.ANIM-SUBJ say-PST-FIN""], ""mb"": [""oŋko-ko ɾɔɽ-ke-d̪a""], ""ref"": [""oŋkoko ɾɔɽked̪a""]}"
santali_paradigm_glossed.eaf,131,a131,ref,286000,288000,ɔnakoko ɾɔɽked̪a,ɔnako-ko ɾɔɽ-ke-d̪a,3PL.INANIM-SUBJ say-PST-FIN,Those said.,,,,,,,,,"{""ft"": [""Those said.""], ""gl"": [""3PL.INANIM-SUBJ say-PST-FIN""], ""mb"": [""ɔnako-ko ɾɔɽ-ke-d̪a""], ""ref"": [""ɔnakoko ɾɔɽked̪a""]}"
santali_paradigm_glossed.eaf,132,a132,ref,288200,290200,iɲiɲ ɾɔɽɛt̪̚ʔkant̪ahɛ̃na,iɲ-iɲ ɾɔɽ-ɛt̪ʔ-kan-t̪ahɛ̃-na,1SG-SUBJ say-PROG-COP-PST.COP-FIN,I was saying.,,,,,,,,,"{""ft"": [""I was saying.""], ""gl"": [""1SG-SUBJ say-PROG-COP-PST.COP-FIN""], ""mb"": [""iɲ-iɲ ɾɔɽ-ɛt̪ʔ-kan-t̪ahɛ̃-na""], ""ref"": [""iɲiɲ ɾɔɽɛt̪̚ʔkant̪ahɛ̃na""]}"
santali_paradigm_glossed.eaf,133,a133,ref,290400,292400,ɘliɲliɲ ɾɔɽɛt̪̚ʔkant̪ahɛ̃na,ɘliɲ-liɲ ɾɔɽ-ɛt̪ʔ-kan-t̪ahɛ̃-na,1DU.EXCL-SUBJ say-PROG-COP-PST.COP-FIN,We two were saying.,,,,,,,,,"{""ft"": [""We two were saying.""], ""gl"": [""1DU.EXCL-SUBJ say-PROG-COP-PST.COP-FIN""], ""mb"": [""ɘliɲ-liɲ ɾɔɽ-ɛt̪ʔ-kan-t̪ahɛ̃-na""], ""ref"": [""ɘliɲliɲ ɾɔɽɛt̪̚ʔkant̪ahɛ̃na""]}"
santali_paradigm_glossed.eaf,134,a134,ref,292600,294600,alɛlɛ ɾɔɽɛt̪̚ʔkant̪ahɛ̃na,alɛ-lɛ ɾɔɽ-ɛt̪ʔ-kan-t̪ahɛ̃-na,1PL.INCL-SUBJ say-PROG-COP-PST.COP-FIN,We were saying.,,,,,,,,,"{""ft"": [""We were saying.""], ""gl"": [""1PL.INCL-SUBJ say-PROG-COP-PST.COP-FIN""], ""mb"": [""alɛ-lɛ ɾɔɽ-ɛt̪ʔ-kan-t̪ahɛ̃-na""], ""ref"": [""alɛlɛ ɾɔɽɛt̪̚ʔkant̪ahɛ̃na""]}"
santali_paradigm_glossed.eaf,135,a135,ref,294800,296800,amɛm ɾɔɽɛt̪̚ʔkant̪ahɛ̃na,amɛ-m ɾɔɽ-ɛt̪ʔ-kan-t̪ahɛ̃-na,2SG-SUBJ say-PROG-COP-PST.COP-FIN,You were saying.,,,,,,,,,"{""ft"": [""You were saying.""], ""gl"": [""2SG-SUBJ say-PROG-COP-PST.COP-FIN""], ""mb"": [""amɛ-m ɾɔɽ-ɛt̪ʔ-kan-t̪ahɛ̃-na""], ""ref"": [""amɛm ɾɔɽɛt̪̚ʔkant̪ahɛ̃na""]}"
santali_paradigm_glossed.eaf,136,a136,ref,297000,299000,abɛnbɛn ɾɔɽɛt̪̚ʔkant̪ahɛ̃na,abɛn-bɛn ɾɔɽ-ɛt̪ʔ-kan-t̪ahɛ̃-na,2DU-SUBJ say-PROG-COP-PST.COP-FIN,You two were saying.,,,,,,,,,"{""ft"": [""You two were saying.""], ""gl"": [""2DU-SUBJ say-PROG-COP-PST.COP-FIN""], ""mb"": [""abɛn-bɛn ɾɔɽ-ɛt̪ʔ-kan-t̪ahɛ̃-na""], ""ref"": [""abɛnbɛn ɾɔɽɛt̪̚ʔkant̪ahɛ̃na""]}"
santali_paradigm_glossed.eaf,137,a137,ref,299200,301200,apɛpɛ ɾɔɽɛt̪̚ʔkant̪ahɛ̃na,apɛ-pɛ ɾɔɽ-ɛt̪ʔ-kan-t̪ahɛ̃-na,2PL-SUBJ say-PROG-COP-PST.COP-FIN,You were saying.,,,,,,,,,"{""ft"": [""You were saying.""], ""gl"": [""2PL-SUBJ say-PROG-COP-PST.COP-FIN""], ""mb"": [""apɛ-pɛ ɾɔɽ-ɛt̪ʔ-kan-t̪ahɛ̃-na""], ""ref"": [""apɛpɛ ɾɔɽɛt̪̚ʔkant̪ahɛ̃na""]}"
santali_paradigm_glossed.eaf,138,a138,ref,301400,303400,uni.jɛ ɾɔɽɛt̪̚ʔkant̪ahɛ̃na,uni-jɛ ɾɔɽ-ɛt̪ʔ-kan-t̪ahɛ̃-na,3SG.ANIM-SUBJ say-PROG-COP-PST.COP-FIN,He/She was saying.,,,,,,,,,"{""ft"": [""He/She was saying.""], ""gl"": [""3SG.ANIM-SUBJ say-PROG-COP-PST.COP-FIN""], ""mb"": [""uni-jɛ ɾɔɽ-ɛt̪ʔ-kan-t̪ahɛ̃-na""], ""ref"": [""uni.jɛ ɾɔɽɛt̪̚ʔkant̪ahɛ̃na""]}"
santali_paradigm_glossed.eaf,139,a139,ref,303600,305600,ɔna͡i̯ ɾɔɽɛt̪̚ʔkant̪ahɛ̃na,ɔna-i̯ ɾɔɽ-ɛt̪ʔ-kan-t̪ahɛ̃-na,3SG.INANIM-SUBJ say-PROG-COP-PST.COP-FIN,That was saying.,,,,,,,,,"{""ft"": [""That was saying.""], ""gl"": [""3SG.INANIM-SUBJ say-PROG-COP-PST.COP-FIN""], ""mb"": [""ɔna-i̯ ɾɔɽ-ɛt̪ʔ-kan-t̪ahɛ̃-na""], ""ref"": [""ɔna͡i̯ ɾɔɽɛt̪̚ʔkant̪ahɛ̃na""]}"
santali_paradigm_glossed.eaf,140,a140,ref,305800,307800,uŋkinkin ɾɔɽɛt̪̚ʔkant̪ahɛ̃na,uŋkin-kin ɾɔɽ-ɛt̪ʔ-kan-t̪ahɛ̃-na,3DU.ANIM-SUBJ say-PROG-COP-PST.COP-FIN,The two were saying.,,,,,,,,,"{""ft"": [""The two were saying.""], ""gl"": [""3DU.ANIM-SUBJ say-PROG-COP-PST.COP-FIN""], ""mb"": [""uŋkin-kin ɾɔɽ-ɛt̪ʔ-kan-t̪ahɛ̃-na""], ""ref"": [""uŋkinkin ɾɔɽɛt̪̚ʔkant̪ahɛ̃na""]}"
santali_paradigm_glossed.eaf,141,a141,ref,308000,310000,ɔnakin ɾɔɽɛt̪̚ʔkant̪ahɛ̃na,ɔnakin ɾɔɽ-ɛt̪ʔ-kan-t̪ahɛ̃-na,3DU.INANIM say-PROG-COP-PST.COP-FIN,Those two were saying.,,,,,,,,,"{""ft"": [""Those two were saying.""], ""gl"": [""3DU.INANIM say-PROG-COP-PST.COP-FIN""], ""mb"": [""ɔnakin ɾɔɽ-ɛt̪ʔ-kan-t̪ahɛ̃-na""], ""ref"": [""ɔnakin ɾɔɽɛt̪̚ʔkant̪ahɛ̃na""]}"
santali_paradigm_glossed.eaf,142,a142,ref,310200,312200,onkoko ɾɔɽɛt̪̚ʔkant̪ahɛ̃na,onko-ko ɾɔɽ-ɛt̪ʔ-kan-t̪ahɛ̃-na,3PL.ANIM-SUBJ say-PROG-COP-PST.COP-FIN,They were saying.,,,,,,,,,"{""ft"": [""They were saying.""], ""gl"": [""3PL.ANIM-SUBJ say-PROG-COP-PST.COP-FIN""], ""mb"": [""onko-ko ɾɔɽ-ɛt̪ʔ-kan-t̪ahɛ̃-na""], ""ref"": [""onkoko ɾɔɽɛt̪̚ʔkant̪ahɛ̃na""]}"
santali_paradigm_glossed.eaf,143,a143,ref,312400,314400,ɔnakoko ɾɔɽɛt̪̚ʔkant̪ahɛ̃na,ɔnako-ko ɾɔɽ-ɛt̪ʔ-kan-t̪ahɛ̃-na,3PL.INANIM-SUBJ say-PROG-COP-PST.COP-FIN,Those were saying.,,,,,,,,,"{""ft"": [""Those were saying.""], ""gl"": [""3PL.INANIM-SUBJ say-PROG-COP-PST.COP-FIN""], ""mb"": [""ɔnako-ko ɾɔɽ-ɛt̪ʔ-kan-t̪ahɛ̃-na""], ""ref"": [""ɔnakoko ɾɔɽɛt̪̚ʔkant̪ahɛ̃na""]}"
santali_paradigm_glossed.eaf,144,a144,ref,314600,316600,iɲiɲ ɾɔɽlɛd̪a,iɲ-iɲ ɾɔɽ-lɛ-d̪a,1SG-SUBJ say-PST.PERF-FIN,I said.,,,,,,,,,"{""ft"": [""I said.""], ""gl"": [""1SG-SUBJ say-PST.PERF-FIN""], ""mb"": [""iɲ-iɲ ɾɔɽ-lɛ-d̪a""], ""ref"": [""iɲiɲ ɾɔɽlɛd̪a""]}"
santali_paradigm_glossed.eaf,145,a145,ref,316800,318800,ɘliɲliɲ ɾɔɾɔɽlɛd̪a,ɘliɲ-liɲ ɾɔ-ɾɔɽ-lɛ-d̪a,1DU.EXCL-SUBJ RED-say-PST.PERF-FIN,We two said.,,,,,,,,,"{""ft"": [""We two said.""], ""gl"": [""1DU.EXCL-SUBJ RED-say-PST.PERF-FIN""], ""mb"": [""ɘliɲ-liɲ ɾɔ-ɾɔɽ-lɛ-d̪a""], ""ref"": [""ɘliɲliɲ ɾɔɾɔɽlɛd̪a""]}"
santali_paradigm_glossed.eaf,146,a146,ref,319000,321000,alɛlɛ ɾɔɽlɛd̪a,alɛ-lɛ ɾɔɽ-lɛ-d̪a,1PL.INCL-SUBJ say-PST.PERF-FIN,We said.,,,,,,,,,"{""ft"": [""We said.""], ""gl"": [""1PL.INCL-SUBJ say-PST.PERF-FIN""], ""mb"": [""alɛ-lɛ ɾɔɽ-lɛ-d̪a""], ""ref"": [""alɛlɛ ɾɔɽlɛd̪a""]}"
santali_paradigm_glossed.eaf,147,a147,ref,321200,323200,amɛm ɾɔɽlɛd̪a,amɛ-m ɾɔɽ-lɛ-d̪a,2SG-SUBJ say-PST.PERF-FIN,You said.,,,,,,,,,"{""ft"": [""You said.""], ""gl"": [""2SG-SUBJ say-PST.PERF-FIN""], ""mb"": [""amɛ-m ɾɔɽ-lɛ-d̪a""], ""ref"": [""amɛm ɾɔɽlɛd̪a""]}"
santali_paradigm_glossed.eaf,148,a148,ref,323400,325400,abɛnbɛn ɾɔɽlɛd̪a,abɛn-bɛn ɾɔɽ-lɛ-d̪a,2DU-SUBJ say-PST.PERF-FIN,You two said.,,,,,,,,,"{""ft"": [""You two said.""], ""gl"": [""2DU-SUBJ say-PST.PERF-FIN""], ""mb"": [""abɛn-bɛn ɾɔɽ-lɛ-d̪a""], ""ref"": [""abɛnbɛn ɾɔɽlɛd̪a""]}"
santali_paradigm_glossed.eaf,149,a149,ref,325600,327600,apɛpɛ ɾɔɽlɛd̪a,apɛ-pɛ ɾɔɽ-lɛ-d̪a,2PL-SUBJ say-PST.PERF-FIN,You said.,,,,,,,,,"{""ft"": [""You said.""], ""gl"": [""2PL-SUBJ say-PST.PERF-FIN""], ""mb"": [""apɛ-pɛ ɾɔɽ-lɛ-d̪a""], ""ref"": [""apɛpɛ ɾɔɽlɛd̪a""]}"
santali_paradigm_glossed.eaf,150,a150,ref,327800,329800,uni.jɛ ɾɔɽlɛd̪a,uni-jɛ ɾɔɽ-lɛ-d̪a,3SG.ANIM-SUBJ say-PST.PERF-FIN,He/She said.,,,,,,,,,"{""ft"": [""He/She said.""], ""gl"": [""3SG.ANIM-SUBJ say-PST.PERF-FIN""], ""mb"": [""uni-jɛ ɾɔɽ-lɛ-d̪a""], ""ref"": [""uni.jɛ ɾɔɽlɛd̪a""]}"
santali_paradigm_glossed.eaf,151,a151,ref,330000,332000,ɔna͡i̯ ɾɔɽlɛd̪a,ɔna-i̯ ɾɔɽ-lɛ-d̪a,3SG.INANIM-SUBJ say-PST.PERF-FIN,That said.,,,,,,,,,"{""ft"": [""That said.""], ""gl"": [""3SG.INANIM-SUBJ say-PST.PERF-FIN""], ""mb"": [""ɔna-i̯ ɾɔɽ-lɛ-d̪a""], ""ref"": [""ɔna͡i̯ ɾɔɽlɛd̪a""]}"
